#    L    TT             EE             BB             TE          
   310    0.53904E+04    0.32957E+02    0.48942E+02    0.12490E+03
   311    0.54576E+04    0.33370E+02    0.49648E+02    0.12641E+03
   312    0.55255E+04    0.33787E+02    0.50362E+02    0.12793E+03
   313    0.55939E+04    0.34207E+02    0.51084E+02    0.12946E+03
   314    0.56630E+04    0.34631E+02    0.51814E+02    0.13101E+03
   315    0.57327E+04    0.35059E+02    0.52553E+02    0.13257E+03
   316    0.58031E+04    0.35491E+02    0.53300E+02    0.13414E+03
   317    0.58740E+04    0.35926E+02    0.54056E+02    0.13572E+03
   318    0.59457E+04    0.36366E+02    0.54820E+02    0.13732E+03
   319    0.60179E+04    0.36809E+02    0.55593E+02    0.13893E+03
   320    0.60908E+04    0.37257E+02    0.56375E+02    0.14056E+03
   321    0.61643E+04    0.37708E+02    0.57165E+02    0.14220E+03
   322    0.62385E+04    0.38163E+02    0.57964E+02    0.14385E+03
   323    0.63133E+04    0.38622E+02    0.58772E+02    0.14551E+03
   324    0.63888E+04    0.39085E+02    0.59590E+02    0.14719E+03
   325    0.64649E+04    0.39552E+02    0.60416E+02    0.14888E+03
   326    0.65418E+04    0.40024E+02    0.61251E+02    0.15059E+03
   327    0.66192E+04    0.40499E+02    0.62096E+02    0.15231E+03
   328    0.66974E+04    0.40978E+02    0.62950E+02    0.15404E+03
   329    0.67762E+04    0.41462E+02    0.63813E+02    0.15578E+03
   330    0.68557E+04    0.41949E+02    0.64686E+02    0.15754E+03
   331    0.69359E+04    0.42441E+02    0.65568E+02    0.15932E+03
   332    0.70167E+04    0.42937E+02    0.66460E+02    0.16111E+03
   333    0.70983E+04    0.43437E+02    0.67362E+02    0.16291E+03
   334    0.71805E+04    0.43941E+02    0.68274E+02    0.16472E+03
   335    0.72634E+04    0.44449E+02    0.69195E+02    0.16655E+03
   336    0.73471E+04    0.44962E+02    0.70126E+02    0.16839E+03
   337    0.74314E+04    0.45479E+02    0.71067E+02    0.17025E+03
   338    0.75165E+04    0.46000E+02    0.72018E+02    0.17212E+03
   339    0.76022E+04    0.46526E+02    0.72980E+02    0.17401E+03
   340    0.76887E+04    0.47056E+02    0.73951E+02    0.17591E+03
   341    0.77758E+04    0.47590E+02    0.74933E+02    0.17783E+03
   342    0.78637E+04    0.48128E+02    0.75926E+02    0.17975E+03
   343    0.79524E+04    0.48671E+02    0.76928E+02    0.18170E+03
   344    0.80417E+04    0.49219E+02    0.77942E+02    0.18366E+03
   345    0.81318E+04    0.49771E+02    0.78965E+02    0.18563E+03
   346    0.82226E+04    0.50327E+02    0.80000E+02    0.18762E+03
   347    0.83141E+04    0.50888E+02    0.81045E+02    0.18962E+03
   348    0.84064E+04    0.51453E+02    0.82101E+02    0.19164E+03
   349    0.84995E+04    0.52023E+02    0.83168E+02    0.19367E+03
   350    0.85932E+04    0.52597E+02    0.84246E+02    0.19571E+03
   351    0.86878E+04    0.53176E+02    0.85335E+02    0.19777E+03
   352    0.87831E+04    0.53759E+02    0.86435E+02    0.19985E+03
   353    0.88791E+04    0.54347E+02    0.87546E+02    0.20194E+03
   354    0.89759E+04    0.54940E+02    0.88669E+02    0.20405E+03
   355    0.90735E+04    0.55537E+02    0.89803E+02    0.20617E+03
   356    0.91718E+04    0.56139E+02    0.90948E+02    0.20831E+03
   357    0.92709E+04    0.56746E+02    0.92106E+02    0.21046E+03
   358    0.93708E+04    0.57357E+02    0.93275E+02    0.21263E+03
   359    0.94715E+04    0.57973E+02    0.94455E+02    0.21481E+03
   360    0.95730E+04    0.58594E+02    0.95648E+02    0.21701E+03
   361    0.96752E+04    0.59220E+02    0.96853E+02    0.21922E+03
   362    0.97783E+04    0.59850E+02    0.98069E+02    0.22145E+03
   363    0.98821E+04    0.60485E+02    0.99298E+02    0.22369E+03
   364    0.99868E+04    0.61125E+02    0.10054E+03    0.22595E+03
   365    0.10092E+05    0.61770E+02    0.10179E+03    0.22823E+03
   366    0.10198E+05    0.62419E+02    0.10306E+03    0.23052E+03
   367    0.10306E+05    0.63074E+02    0.10434E+03    0.23282E+03
   368    0.10413E+05    0.63733E+02    0.10563E+03    0.23515E+03
   369    0.10522E+05    0.64398E+02    0.10693E+03    0.23748E+03
   370    0.10632E+05    0.65067E+02    0.10825E+03    0.23984E+03
   371    0.10742E+05    0.65741E+02    0.10958E+03    0.24221E+03
   372    0.10853E+05    0.66421E+02    0.11092E+03    0.24459E+03
   373    0.10965E+05    0.67105E+02    0.11228E+03    0.24700E+03
   374    0.11078E+05    0.67794E+02    0.11365E+03    0.24941E+03
   375    0.11192E+05    0.68489E+02    0.11503E+03    0.25185E+03
   376    0.11306E+05    0.69188E+02    0.11643E+03    0.25430E+03
   377    0.11422E+05    0.69893E+02    0.11784E+03    0.25676E+03
   378    0.11538E+05    0.70602E+02    0.11926E+03    0.25925E+03
   379    0.11655E+05    0.71317E+02    0.12070E+03    0.26174E+03
   380    0.11773E+05    0.72037E+02    0.12215E+03    0.26426E+03
   381    0.11892E+05    0.72762E+02    0.12362E+03    0.26679E+03
   382    0.12012E+05    0.73492E+02    0.12510E+03    0.26934E+03
   383    0.12132E+05    0.74228E+02    0.12659E+03    0.27190E+03
   384    0.12254E+05    0.74969E+02    0.12810E+03    0.27448E+03
   385    0.12376E+05    0.75715E+02    0.12962E+03    0.27708E+03
   386    0.12499E+05    0.76466E+02    0.13116E+03    0.27970E+03
   387    0.12623E+05    0.77222E+02    0.13271E+03    0.28233E+03
   388    0.12748E+05    0.77984E+02    0.13428E+03    0.28497E+03
   389    0.12874E+05    0.78752E+02    0.13586E+03    0.28764E+03
