#    L    TT             EE             TE          
  1990    0.13750E+05    0.12581E+03   -0.29083E+03
  1991    0.13787E+05    0.12632E+03   -0.29343E+03
  1992    0.13824E+05    0.12683E+03   -0.29600E+03
  1993    0.13861E+05    0.12733E+03   -0.29855E+03
  1994    0.13899E+05    0.12782E+03   -0.30106E+03
  1995    0.13936E+05    0.12831E+03   -0.30354E+03
  1996    0.13973E+05    0.12879E+03   -0.30599E+03
  1997    0.14011E+05    0.12926E+03   -0.30841E+03
  1998    0.14048E+05    0.12973E+03   -0.31079E+03
  1999    0.14086E+05    0.13019E+03   -0.31314E+03
  2000    0.14124E+05    0.13064E+03   -0.31545E+03
  2001    0.14162E+05    0.13109E+03   -0.31773E+03
  2002    0.14200E+05    0.13152E+03   -0.31996E+03
  2003    0.14238E+05    0.13195E+03   -0.32215E+03
  2004    0.14276E+05    0.13237E+03   -0.32431E+03
  2005    0.14314E+05    0.13278E+03   -0.32642E+03
  2006    0.14352E+05    0.13318E+03   -0.32849E+03
  2007    0.14390E+05    0.13357E+03   -0.33051E+03
  2008    0.14428E+05    0.13396E+03   -0.33249E+03
  2009    0.14467E+05    0.13433E+03   -0.33442E+03
  2010    0.14505E+05    0.13469E+03   -0.33631E+03
  2011    0.14544E+05    0.13504E+03   -0.33814E+03
  2012    0.14582E+05    0.13539E+03   -0.33993E+03
  2013    0.14621E+05    0.13572E+03   -0.34167E+03
  2014    0.14659E+05    0.13604E+03   -0.34335E+03
  2015    0.14698E+05    0.13636E+03   -0.34498E+03
  2016    0.14736E+05    0.13666E+03   -0.34656E+03
  2017    0.14775E+05    0.13696E+03   -0.34808E+03
  2018    0.14814E+05    0.13724E+03   -0.34955E+03
  2019    0.14852E+05    0.13752E+03   -0.35095E+03
  2020    0.14891E+05    0.13778E+03   -0.35230E+03
  2021    0.14929E+05    0.13804E+03   -0.35360E+03
  2022    0.14968E+05    0.13828E+03   -0.35483E+03
  2023    0.15007E+05    0.13852E+03   -0.35600E+03
  2024    0.15045E+05    0.13875E+03   -0.35711E+03
  2025    0.15084E+05    0.13896E+03   -0.35815E+03
  2026    0.15122E+05    0.13917E+03   -0.35913E+03
  2027    0.15161E+05    0.13936E+03   -0.36004E+03
  2028    0.15199E+05    0.13955E+03   -0.36089E+03
  2029    0.15238E+05    0.13972E+03   -0.36167E+03
  2030    0.15276E+05    0.13989E+03   -0.36238E+03
  2031    0.15314E+05    0.14005E+03   -0.36302E+03
  2032    0.15353E+05    0.14019E+03   -0.36359E+03
  2033    0.15391E+05    0.14033E+03   -0.36409E+03
  2034    0.15429E+05    0.14045E+03   -0.36452E+03
  2035    0.15467E+05    0.14057E+03   -0.36487E+03
  2036    0.15505E+05    0.14067E+03   -0.36514E+03
  2037    0.15543E+05    0.14077E+03   -0.36534E+03
  2038    0.15581E+05    0.14085E+03   -0.36547E+03
  2039    0.15619E+05    0.14093E+03   -0.36551E+03
  2040    0.15656E+05    0.14099E+03   -0.36547E+03
  2041    0.15694E+05    0.14104E+03   -0.36536E+03
  2042    0.15731E+05    0.14109E+03   -0.36516E+03
  2043    0.15769E+05    0.14112E+03   -0.36488E+03
  2044    0.15806E+05    0.14114E+03   -0.36452E+03
  2045    0.15843E+05    0.14116E+03   -0.36407E+03
  2046    0.15880E+05    0.14116E+03   -0.36354E+03
  2047    0.15917E+05    0.14115E+03   -0.36292E+03
  2048    0.15954E+05    0.14113E+03   -0.36221E+03
  2049    0.15990E+05    0.14110E+03   -0.36141E+03
  2050    0.16027E+05    0.14106E+03   -0.36053E+03
  2051    0.16063E+05    0.14102E+03   -0.35955E+03
  2052    0.16099E+05    0.14096E+03   -0.35849E+03
  2053    0.16135E+05    0.14089E+03   -0.35733E+03
  2054    0.16171E+05    0.14081E+03   -0.35609E+03
  2055    0.16207E+05    0.14072E+03   -0.35475E+03
  2056    0.16242E+05    0.14063E+03   -0.35333E+03
  2057    0.16278E+05    0.14052E+03   -0.35181E+03
  2058    0.16313E+05    0.14041E+03   -0.35021E+03
  2059    0.16348E+05    0.14029E+03   -0.34851E+03
  2060    0.16383E+05    0.14016E+03   -0.34672E+03
  2061    0.16417E+05    0.14002E+03   -0.34485E+03
  2062    0.16451E+05    0.13988E+03   -0.34288E+03
  2063    0.16486E+05    0.13973E+03   -0.34081E+03
  2064    0.16520E+05    0.13957E+03   -0.33866E+03
  2065    0.16553E+05    0.13941E+03   -0.33641E+03
  2066    0.16587E+05    0.13923E+03   -0.33408E+03
  2067    0.16620E+05    0.13906E+03   -0.33165E+03
  2068    0.16653E+05    0.13887E+03   -0.32912E+03
  2069    0.16686E+05    0.13868E+03   -0.32651E+03
  2070    0.16718E+05    0.13849E+03   -0.32380E+03
  2071    0.16750E+05    0.13829E+03   -0.32100E+03
  2072    0.16782E+05    0.13808E+03   -0.31810E+03
  2073    0.16814E+05    0.13787E+03   -0.31511E+03
  2074    0.16845E+05    0.13765E+03   -0.31203E+03
  2075    0.16876E+05    0.13743E+03   -0.30885E+03
  2076    0.16907E+05    0.13721E+03   -0.30558E+03
  2077    0.16938E+05    0.13698E+03   -0.30222E+03
  2078    0.16968E+05    0.13674E+03   -0.29876E+03
  2079    0.16998E+05    0.13651E+03   -0.29520E+03
  2080    0.17027E+05    0.13627E+03   -0.29155E+03
  2081    0.17057E+05    0.13603E+03   -0.28781E+03
  2082    0.17085E+05    0.13578E+03   -0.28397E+03
  2083    0.17114E+05    0.13553E+03   -0.28004E+03
  2084    0.17142E+05    0.13528E+03   -0.27600E+03
  2085    0.17170E+05    0.13503E+03   -0.27188E+03
  2086    0.17198E+05    0.13477E+03   -0.26765E+03
  2087    0.17225E+05    0.13451E+03   -0.26334E+03
  2088    0.17252E+05    0.13425E+03   -0.25892E+03
  2089    0.17279E+05    0.13399E+03   -0.25441E+03
  2090    0.17305E+05    0.13373E+03   -0.24980E+03
  2091    0.17331E+05    0.13347E+03   -0.24509E+03
  2092    0.17356E+05    0.13321E+03   -0.24029E+03
  2093    0.17381E+05    0.13294E+03   -0.23539E+03
  2094    0.17406E+05    0.13268E+03   -0.23040E+03
  2095    0.17430E+05    0.13242E+03   -0.22532E+03
  2096    0.17454E+05    0.13216E+03   -0.22014E+03
  2097    0.17477E+05    0.13189E+03   -0.21487E+03
  2098    0.17500E+05    0.13163E+03   -0.20951E+03
  2099    0.17523E+05    0.13137E+03   -0.20406E+03
  2100    0.17545E+05    0.13112E+03   -0.19852E+03
  2101    0.17567E+05    0.13086E+03   -0.19290E+03
  2102    0.17588E+05    0.13061E+03   -0.18719E+03
  2103    0.17609E+05    0.13036E+03   -0.18139E+03
  2104    0.17630E+05    0.13011E+03   -0.17551E+03
  2105    0.17650E+05    0.12986E+03   -0.16954E+03
  2106    0.17670E+05    0.12962E+03   -0.16349E+03
  2107    0.17689E+05    0.12938E+03   -0.15736E+03
  2108    0.17708E+05    0.12915E+03   -0.15114E+03
  2109    0.17726E+05    0.12892E+03   -0.14485E+03
  2110    0.17744E+05    0.12870E+03   -0.13848E+03
  2111    0.17761E+05    0.12848E+03   -0.13203E+03
  2112    0.17778E+05    0.12826E+03   -0.12550E+03
  2113    0.17795E+05    0.12805E+03   -0.11889E+03
  2114    0.17811E+05    0.12785E+03   -0.11221E+03
  2115    0.17827E+05    0.12765E+03   -0.10546E+03
  2116    0.17842E+05    0.12745E+03   -0.98631E+02
  2117    0.17857E+05    0.12727E+03   -0.91730E+02
  2118    0.17871E+05    0.12709E+03   -0.84757E+02
  2119    0.17884E+05    0.12692E+03   -0.77714E+02
  2120    0.17898E+05    0.12675E+03   -0.70600E+02
  2121    0.17910E+05    0.12660E+03   -0.63417E+02
  2122    0.17923E+05    0.12645E+03   -0.56167E+02
  2123    0.17934E+05    0.12631E+03   -0.48849E+02
  2124    0.17946E+05    0.12617E+03   -0.41465E+02
  2125    0.17956E+05    0.12605E+03   -0.34016E+02
  2126    0.17967E+05    0.12594E+03   -0.26502E+02
  2127    0.17976E+05    0.12583E+03   -0.18925E+02
  2128    0.17986E+05    0.12574E+03   -0.11286E+02
  2129    0.17994E+05    0.12565E+03   -0.35855E+01
  2130    0.18003E+05    0.12557E+03    0.41757E+01
  2131    0.18010E+05    0.12551E+03    0.11997E+02
  2132    0.18017E+05    0.12546E+03    0.19876E+02
  2133    0.18024E+05    0.12541E+03    0.27813E+02
  2134    0.18030E+05    0.12538E+03    0.35806E+02
  2135    0.18035E+05    0.12536E+03    0.43854E+02
  2136    0.18040E+05    0.12535E+03    0.51955E+02
  2137    0.18045E+05    0.12535E+03    0.60106E+02
  2138    0.18049E+05    0.12537E+03    0.68308E+02
  2139    0.18052E+05    0.12539E+03    0.76557E+02
  2140    0.18055E+05    0.12543E+03    0.84852E+02
  2141    0.18057E+05    0.12548E+03    0.93192E+02
  2142    0.18059E+05    0.12554E+03    0.10157E+03
  2143    0.18060E+05    0.12561E+03    0.11000E+03
  2144    0.18061E+05    0.12570E+03    0.11846E+03
  2145    0.18061E+05    0.12580E+03    0.12696E+03
  2146    0.18061E+05    0.12591E+03    0.13550E+03
  2147    0.18060E+05    0.12604E+03    0.14408E+03
  2148    0.18059E+05    0.12617E+03    0.15268E+03
  2149    0.18057E+05    0.12632E+03    0.16132E+03
  2150    0.18054E+05    0.12649E+03    0.16999E+03
  2151    0.18051E+05    0.12666E+03    0.17868E+03
  2152    0.18048E+05    0.12685E+03    0.18741E+03
  2153    0.18044E+05    0.12705E+03    0.19615E+03
  2154    0.18039E+05    0.12727E+03    0.20492E+03
  2155    0.18034E+05    0.12750E+03    0.21372E+03
  2156    0.18028E+05    0.12775E+03    0.22253E+03
  2157    0.18022E+05    0.12800E+03    0.23136E+03
  2158    0.18016E+05    0.12828E+03    0.24020E+03
  2159    0.18009E+05    0.12856E+03    0.24907E+03
  2160    0.18001E+05    0.12886E+03    0.25794E+03
  2161    0.17993E+05    0.12918E+03    0.26683E+03
  2162    0.17984E+05    0.12951E+03    0.27573E+03
  2163    0.17975E+05    0.12985E+03    0.28463E+03
  2164    0.17965E+05    0.13021E+03    0.29355E+03
  2165    0.17955E+05    0.13058E+03    0.30246E+03
  2166    0.17944E+05    0.13097E+03    0.31139E+03
  2167    0.17932E+05    0.13138E+03    0.32031E+03
  2168    0.17921E+05    0.13180E+03    0.32923E+03
  2169    0.17908E+05    0.13223E+03    0.33815E+03
  2170    0.17895E+05    0.13268E+03    0.34707E+03
  2171    0.17882E+05    0.13315E+03    0.35599E+03
  2172    0.17868E+05    0.13363E+03    0.36490E+03
  2173    0.17854E+05    0.13412E+03    0.37380E+03
  2174    0.17839E+05    0.13464E+03    0.38269E+03
  2175    0.17823E+05    0.13517E+03    0.39157E+03
  2176    0.17807E+05    0.13571E+03    0.40044E+03
  2177    0.17791E+05    0.13627E+03    0.40929E+03
  2178    0.17774E+05    0.13685E+03    0.41813E+03
  2179    0.17756E+05    0.13744E+03    0.42695E+03
  2180    0.17738E+05    0.13805E+03    0.43575E+03
  2181    0.17720E+05    0.13867E+03    0.44453E+03
  2182    0.17701E+05    0.13931E+03    0.45329E+03
  2183    0.17681E+05    0.13996E+03    0.46202E+03
  2184    0.17662E+05    0.14063E+03    0.47073E+03
  2185    0.17641E+05    0.14131E+03    0.47942E+03
  2186    0.17620E+05    0.14201E+03    0.48808E+03
  2187    0.17599E+05    0.14272E+03    0.49670E+03
  2188    0.17577E+05    0.14344E+03    0.50530E+03
  2189    0.17555E+05    0.14418E+03    0.51387E+03
  2190    0.17533E+05    0.14494E+03    0.52240E+03
  2191    0.17510E+05    0.14570E+03    0.53089E+03
  2192    0.17486E+05    0.14648E+03    0.53935E+03
  2193    0.17462E+05    0.14728E+03    0.54777E+03
  2194    0.17438E+05    0.14808E+03    0.55615E+03
  2195    0.17413E+05    0.14890E+03    0.56449E+03
  2196    0.17388E+05    0.14974E+03    0.57279E+03
  2197    0.17362E+05    0.15058E+03    0.58104E+03
  2198    0.17336E+05    0.15144E+03    0.58924E+03
  2199    0.17310E+05    0.15231E+03    0.59740E+03
  2200    0.17283E+05    0.15320E+03    0.60551E+03
  2201    0.17256E+05    0.15409E+03    0.61357E+03
  2202    0.17229E+05    0.15500E+03    0.62158E+03
  2203    0.17201E+05    0.15592E+03    0.62953E+03
  2204    0.17172E+05    0.15685E+03    0.63743E+03
  2205    0.17144E+05    0.15780E+03    0.64527E+03
  2206    0.17115E+05    0.15875E+03    0.65306E+03
  2207    0.17085E+05    0.15972E+03    0.66078E+03
  2208    0.17056E+05    0.16070E+03    0.66845E+03
  2209    0.17026E+05    0.16169E+03    0.67605E+03
  2210    0.16995E+05    0.16269E+03    0.68359E+03
  2211    0.16964E+05    0.16370E+03    0.69106E+03
  2212    0.16933E+05    0.16472E+03    0.69846E+03
  2213    0.16902E+05    0.16575E+03    0.70580E+03
  2214    0.16870E+05    0.16679E+03    0.71306E+03
  2215    0.16838E+05    0.16784E+03    0.72026E+03
  2216    0.16806E+05    0.16891E+03    0.72738E+03
  2217    0.16773E+05    0.16998E+03    0.73443E+03
  2218    0.16740E+05    0.17106E+03    0.74140E+03
  2219    0.16707E+05    0.17215E+03    0.74830E+03
  2220    0.16673E+05    0.17325E+03    0.75512E+03
  2221    0.16639E+05    0.17436E+03    0.76186E+03
  2222    0.16605E+05    0.17548E+03    0.76852E+03
  2223    0.16571E+05    0.17660E+03    0.77511E+03
  2224    0.16536E+05    0.17773E+03    0.78162E+03
  2225    0.16501E+05    0.17887E+03    0.78804E+03
  2226    0.16466E+05    0.18002E+03    0.79439E+03
  2227    0.16431E+05    0.18117E+03    0.80066E+03
  2228    0.16395E+05    0.18233E+03    0.80684E+03
  2229    0.16359E+05    0.18350E+03    0.81294E+03
  2230    0.16323E+05    0.18467E+03    0.81896E+03
  2231    0.16287E+05    0.18584E+03    0.82489E+03
  2232    0.16250E+05    0.18702E+03    0.83075E+03
  2233    0.16213E+05    0.18821E+03    0.83651E+03
  2234    0.16177E+05    0.18940E+03    0.84219E+03
  2235    0.16139E+05    0.19059E+03    0.84778E+03
  2236    0.16102E+05    0.19179E+03    0.85329E+03
  2237    0.16065E+05    0.19299E+03    0.85871E+03
  2238    0.16027E+05    0.19419E+03    0.86404E+03
  2239    0.15989E+05    0.19540E+03    0.86928E+03
  2240    0.15951E+05    0.19660E+03    0.87443E+03
  2241    0.15913E+05    0.19781E+03    0.87949E+03
  2242    0.15875E+05    0.19903E+03    0.88446E+03
  2243    0.15837E+05    0.20024E+03    0.88934E+03
  2244    0.15799E+05    0.20145E+03    0.89413E+03
  2245    0.15760E+05    0.20267E+03    0.89882E+03
  2246    0.15721E+05    0.20388E+03    0.90342E+03
  2247    0.15683E+05    0.20509E+03    0.90793E+03
  2248    0.15644E+05    0.20631E+03    0.91234E+03
  2249    0.15605E+05    0.20752E+03    0.91665E+03
  2250    0.15566E+05    0.20873E+03    0.92087E+03
  2251    0.15527E+05    0.20994E+03    0.92499E+03
  2252    0.15488E+05    0.21115E+03    0.92902E+03
  2253    0.15448E+05    0.21236E+03    0.93294E+03
  2254    0.15409E+05    0.21356E+03    0.93677E+03
  2255    0.15370E+05    0.21476E+03    0.94050E+03
  2256    0.15331E+05    0.21596E+03    0.94413E+03
  2257    0.15291E+05    0.21715E+03    0.94765E+03
  2258    0.15252E+05    0.21834E+03    0.95108E+03
  2259    0.15212E+05    0.21953E+03    0.95440E+03
  2260    0.15173E+05    0.22071E+03    0.95763E+03
  2261    0.15134E+05    0.22189E+03    0.96075E+03
  2262    0.15094E+05    0.22306E+03    0.96377E+03
  2263    0.15055E+05    0.22423E+03    0.96669E+03
  2264    0.15015E+05    0.22539E+03    0.96951E+03
  2265    0.14976E+05    0.22654E+03    0.97222E+03
  2266    0.14937E+05    0.22769E+03    0.97484E+03
  2267    0.14897E+05    0.22883E+03    0.97737E+03
  2268    0.14858E+05    0.22997E+03    0.97979E+03
  2269    0.14819E+05    0.23109E+03    0.98211E+03
  2270    0.14780E+05    0.23221E+03    0.98434E+03
  2271    0.14741E+05    0.23333E+03    0.98647E+03
  2272    0.14701E+05    0.23443E+03    0.98850E+03
  2273    0.14663E+05    0.23552E+03    0.99043E+03
  2274    0.14624E+05    0.23661E+03    0.99227E+03
  2275    0.14585E+05    0.23769E+03    0.99402E+03
  2276    0.14546E+05    0.23875E+03    0.99566E+03
  2277    0.14507E+05    0.23981E+03    0.99721E+03
  2278    0.14469E+05    0.24086E+03    0.99867E+03
  2279    0.14431E+05    0.24189E+03    0.10000E+04
  2280    0.14392E+05    0.24292E+03    0.10013E+04
  2281    0.14354E+05    0.24393E+03    0.10025E+04
  2282    0.14316E+05    0.24493E+03    0.10036E+04
  2283    0.14278E+05    0.24592E+03    0.10045E+04
  2284    0.14240E+05    0.24690E+03    0.10054E+04
  2285    0.14203E+05    0.24787E+03    0.10063E+04
  2286    0.14165E+05    0.24882E+03    0.10070E+04
  2287    0.14128E+05    0.24976E+03    0.10076E+04
  2288    0.14091E+05    0.25069E+03    0.10081E+04
  2289    0.14054E+05    0.25160E+03    0.10086E+04
  2290    0.14017E+05    0.25250E+03    0.10089E+04
  2291    0.13980E+05    0.25338E+03    0.10092E+04
  2292    0.13944E+05    0.25425E+03    0.10093E+04
  2293    0.13908E+05    0.25511E+03    0.10094E+04
  2294    0.13872E+05    0.25595E+03    0.10094E+04
  2295    0.13836E+05    0.25677E+03    0.10093E+04
  2296    0.13800E+05    0.25758E+03    0.10091E+04
  2297    0.13765E+05    0.25837E+03    0.10089E+04
  2298    0.13730E+05    0.25914E+03    0.10085E+04
  2299    0.13695E+05    0.25990E+03    0.10081E+04
  2300    0.13660E+05    0.26064E+03    0.10075E+04
  2301    0.13626E+05    0.26136E+03    0.10069E+04
  2302    0.13592E+05    0.26207E+03    0.10062E+04
  2303    0.13558E+05    0.26275E+03    0.10054E+04
  2304    0.13524E+05    0.26342E+03    0.10046E+04
  2305    0.13491E+05    0.26407E+03    0.10036E+04
  2306    0.13457E+05    0.26470E+03    0.10026E+04
  2307    0.13424E+05    0.26532E+03    0.10015E+04
  2308    0.13392E+05    0.26591E+03    0.10003E+04
  2309    0.13360E+05    0.26649E+03    0.99902E+03
  2310    0.13327E+05    0.26705E+03    0.99768E+03
  2311    0.13296E+05    0.26759E+03    0.99626E+03
  2312    0.13264E+05    0.26811E+03    0.99477E+03
  2313    0.13233E+05    0.26861E+03    0.99321E+03
  2314    0.13202E+05    0.26909E+03    0.99157E+03
  2315    0.13171E+05    0.26956E+03    0.98986E+03
  2316    0.13141E+05    0.27000E+03    0.98808E+03
  2317    0.13111E+05    0.27042E+03    0.98623E+03
  2318    0.13081E+05    0.27083E+03    0.98431E+03
  2319    0.13052E+05    0.27121E+03    0.98233E+03
  2320    0.13023E+05    0.27158E+03    0.98028E+03
  2321    0.12994E+05    0.27192E+03    0.97817E+03
  2322    0.12965E+05    0.27225E+03    0.97599E+03
  2323    0.12937E+05    0.27255E+03    0.97374E+03
  2324    0.12909E+05    0.27284E+03    0.97144E+03
  2325    0.12882E+05    0.27310E+03    0.96908E+03
  2326    0.12855E+05    0.27334E+03    0.96665E+03
  2327    0.12828E+05    0.27357E+03    0.96417E+03
  2328    0.12801E+05    0.27377E+03    0.96163E+03
  2329    0.12775E+05    0.27395E+03    0.95903E+03
  2330    0.12749E+05    0.27411E+03    0.95638E+03
  2331    0.12724E+05    0.27425E+03    0.95367E+03
  2332    0.12699E+05    0.27437E+03    0.95091E+03
  2333    0.12674E+05    0.27446E+03    0.94809E+03
  2334    0.12649E+05    0.27454E+03    0.94523E+03
  2335    0.12625E+05    0.27459E+03    0.94231E+03
  2336    0.12602E+05    0.27462E+03    0.93935E+03
  2337    0.12578E+05    0.27463E+03    0.93633E+03
  2338    0.12555E+05    0.27462E+03    0.93327E+03
  2339    0.12533E+05    0.27458E+03    0.93016E+03
  2340    0.12510E+05    0.27453E+03    0.92701E+03
  2341    0.12489E+05    0.27445E+03    0.92381E+03
  2342    0.12467E+05    0.27434E+03    0.92057E+03
  2343    0.12446E+05    0.27422E+03    0.91729E+03
  2344    0.12425E+05    0.27407E+03    0.91397E+03
  2345    0.12405E+05    0.27391E+03    0.91061E+03
  2346    0.12385E+05    0.27371E+03    0.90721E+03
  2347    0.12365E+05    0.27350E+03    0.90377E+03
  2348    0.12346E+05    0.27327E+03    0.90029E+03
  2349    0.12327E+05    0.27301E+03    0.89678E+03
  2350    0.12309E+05    0.27273E+03    0.89323E+03
  2351    0.12291E+05    0.27243E+03    0.88965E+03
  2352    0.12273E+05    0.27211E+03    0.88603E+03
  2353    0.12256E+05    0.27177E+03    0.88239E+03
  2354    0.12239E+05    0.27141E+03    0.87871E+03
  2355    0.12223E+05    0.27102E+03    0.87500E+03
  2356    0.12207E+05    0.27062E+03    0.87127E+03
  2357    0.12191E+05    0.27019E+03    0.86751E+03
  2358    0.12175E+05    0.26975E+03    0.86372E+03
  2359    0.12160E+05    0.26928E+03    0.85990E+03
  2360    0.12146E+05    0.26880E+03    0.85606E+03
  2361    0.12132E+05    0.26829E+03    0.85220E+03
  2362    0.12118E+05    0.26777E+03    0.84831E+03
  2363    0.12104E+05    0.26722E+03    0.84441E+03
  2364    0.12091E+05    0.26666E+03    0.84048E+03
  2365    0.12079E+05    0.26607E+03    0.83653E+03
  2366    0.12066E+05    0.26547E+03    0.83257E+03
  2367    0.12054E+05    0.26485E+03    0.82859E+03
  2368    0.12043E+05    0.26420E+03    0.82459E+03
  2369    0.12032E+05    0.26354E+03    0.82057E+03
  2370    0.12021E+05    0.26286E+03    0.81655E+03
  2371    0.12010E+05    0.26217E+03    0.81251E+03
  2372    0.12000E+05    0.26145E+03    0.80845E+03
  2373    0.11991E+05    0.26072E+03    0.80439E+03
  2374    0.11982E+05    0.25996E+03    0.80031E+03
  2375    0.11973E+05    0.25919E+03    0.79623E+03
  2376    0.11964E+05    0.25840E+03    0.79214E+03
  2377    0.11956E+05    0.25760E+03    0.78804E+03
  2378    0.11948E+05    0.25678E+03    0.78394E+03
  2379    0.11941E+05    0.25593E+03    0.77983E+03
  2380    0.11934E+05    0.25508E+03    0.77571E+03
  2381    0.11927E+05    0.25420E+03    0.77160E+03
  2382    0.11921E+05    0.25331E+03    0.76748E+03
  2383    0.11915E+05    0.25240E+03    0.76336E+03
  2384    0.11910E+05    0.25147E+03    0.75924E+03
  2385    0.11905E+05    0.25053E+03    0.75512E+03
  2386    0.11900E+05    0.24957E+03    0.75101E+03
  2387    0.11895E+05    0.24860E+03    0.74690E+03
  2388    0.11891E+05    0.24761E+03    0.74279E+03
  2389    0.11888E+05    0.24660E+03    0.73868E+03
  2390    0.11885E+05    0.24558E+03    0.73458E+03
  2391    0.11882E+05    0.24455E+03    0.73048E+03
  2392    0.11879E+05    0.24350E+03    0.72638E+03
  2393    0.11877E+05    0.24243E+03    0.72230E+03
  2394    0.11875E+05    0.24135E+03    0.71821E+03
  2395    0.11874E+05    0.24026E+03    0.71414E+03
  2396    0.11872E+05    0.23916E+03    0.71007E+03
  2397    0.11872E+05    0.23804E+03    0.70601E+03
  2398    0.11871E+05    0.23691E+03    0.70195E+03
  2399    0.11871E+05    0.23577E+03    0.69791E+03
  2400    0.11872E+05    0.23462E+03    0.69387E+03
  2401    0.11872E+05    0.23345E+03    0.68985E+03
  2402    0.11873E+05    0.23227E+03    0.68583E+03
  2403    0.11874E+05    0.23108E+03    0.68183E+03
  2404    0.11876E+05    0.22989E+03    0.67783E+03
  2405    0.11878E+05    0.22868E+03    0.67385E+03
  2406    0.11880E+05    0.22746E+03    0.66988E+03
  2407    0.11883E+05    0.22623E+03    0.66593E+03
  2408    0.11886E+05    0.22499E+03    0.66198E+03
  2409    0.11889E+05    0.22374E+03    0.65805E+03
  2410    0.11893E+05    0.22248E+03    0.65414E+03
  2411    0.11897E+05    0.22122E+03    0.65024E+03
  2412    0.11901E+05    0.21995E+03    0.64635E+03
  2413    0.11905E+05    0.21866E+03    0.64248E+03
  2414    0.11910E+05    0.21737E+03    0.63863E+03
  2415    0.11915E+05    0.21608E+03    0.63479E+03
  2416    0.11921E+05    0.21477E+03    0.63097E+03
  2417    0.11927E+05    0.21346E+03    0.62717E+03
  2418    0.11933E+05    0.21215E+03    0.62339E+03
  2419    0.11939E+05    0.21082E+03    0.61963E+03
  2420    0.11946E+05    0.20950E+03    0.61588E+03
  2421    0.11953E+05    0.20816E+03    0.61216E+03
  2422    0.11960E+05    0.20682E+03    0.60846E+03
  2423    0.11968E+05    0.20548E+03    0.60478E+03
  2424    0.11976E+05    0.20413E+03    0.60112E+03
  2425    0.11984E+05    0.20277E+03    0.59748E+03
  2426    0.11992E+05    0.20142E+03    0.59386E+03
  2427    0.12001E+05    0.20006E+03    0.59027E+03
  2428    0.12010E+05    0.19869E+03    0.58670E+03
  2429    0.12019E+05    0.19732E+03    0.58316E+03
  2430    0.12029E+05    0.19595E+03    0.57963E+03
  2431    0.12039E+05    0.19458E+03    0.57613E+03
  2432    0.12049E+05    0.19321E+03    0.57266E+03
  2433    0.12059E+05    0.19183E+03    0.56920E+03
  2434    0.12070E+05    0.19045E+03    0.56577E+03
  2435    0.12081E+05    0.18907E+03    0.56236E+03
  2436    0.12092E+05    0.18769E+03    0.55898E+03
  2437    0.12103E+05    0.18631E+03    0.55561E+03
  2438    0.12115E+05    0.18492E+03    0.55227E+03
  2439    0.12127E+05    0.18354E+03    0.54895E+03
  2440    0.12139E+05    0.18216E+03    0.54566E+03
  2441    0.12151E+05    0.18078E+03    0.54239E+03
  2442    0.12164E+05    0.17940E+03    0.53914E+03
  2443    0.12177E+05    0.17802E+03    0.53591E+03
  2444    0.12190E+05    0.17664E+03    0.53270E+03
  2445    0.12204E+05    0.17526E+03    0.52952E+03
  2446    0.12217E+05    0.17388E+03    0.52636E+03
  2447    0.12231E+05    0.17251E+03    0.52322E+03
  2448    0.12245E+05    0.17114E+03    0.52010E+03
  2449    0.12260E+05    0.16977E+03    0.51701E+03
  2450    0.12274E+05    0.16840E+03    0.51394E+03
  2451    0.12289E+05    0.16704E+03    0.51089E+03
  2452    0.12304E+05    0.16568E+03    0.50786E+03
  2453    0.12319E+05    0.16433E+03    0.50485E+03
  2454    0.12335E+05    0.16298E+03    0.50187E+03
  2455    0.12350E+05    0.16163E+03    0.49890E+03
  2456    0.12366E+05    0.16029E+03    0.49596E+03
  2457    0.12382E+05    0.15896E+03    0.49304E+03
  2458    0.12398E+05    0.15762E+03    0.49014E+03
  2459    0.12415E+05    0.15630E+03    0.48727E+03
  2460    0.12432E+05    0.15498E+03    0.48441E+03
  2461    0.12448E+05    0.15367E+03    0.48158E+03
  2462    0.12465E+05    0.15236E+03    0.47877E+03
  2463    0.12483E+05    0.15106E+03    0.47597E+03
  2464    0.12500E+05    0.14977E+03    0.47321E+03
  2465    0.12518E+05    0.14848E+03    0.47046E+03
  2466    0.12536E+05    0.14721E+03    0.46773E+03
  2467    0.12554E+05    0.14594E+03    0.46502E+03
  2468    0.12572E+05    0.14467E+03    0.46234E+03
  2469    0.12590E+05    0.14342E+03    0.45968E+03
  2470    0.12609E+05    0.14218E+03    0.45703E+03
  2471    0.12627E+05    0.14094E+03    0.45441E+03
  2472    0.12646E+05    0.13972E+03    0.45181E+03
  2473    0.12665E+05    0.13850E+03    0.44923E+03
  2474    0.12684E+05    0.13729E+03    0.44666E+03
  2475    0.12704E+05    0.13609E+03    0.44412E+03
  2476    0.12723E+05    0.13490E+03    0.44159E+03
  2477    0.12743E+05    0.13372E+03    0.43909E+03
  2478    0.12763E+05    0.13255E+03    0.43660E+03
  2479    0.12783E+05    0.13139E+03    0.43413E+03
  2480    0.12803E+05    0.13024E+03    0.43168E+03
  2481    0.12823E+05    0.12910E+03    0.42924E+03
  2482    0.12844E+05    0.12797E+03    0.42682E+03
  2483    0.12865E+05    0.12685E+03    0.42442E+03
