#    L    TT             EE             TE          
   972    0.43082E+04    0.27048E+02    0.17354E+03
   973    0.42992E+04    0.27392E+02    0.17536E+03
   974    0.42901E+04    0.27738E+02    0.17717E+03
   975    0.42807E+04    0.28086E+02    0.17895E+03
   976    0.42712E+04    0.28438E+02    0.18070E+03
   977    0.42616E+04    0.28792E+02    0.18244E+03
   978    0.42518E+04    0.29148E+02    0.18415E+03
   979    0.42418E+04    0.29507E+02    0.18583E+03
   980    0.42317E+04    0.29869E+02    0.18749E+03
   981    0.42214E+04    0.30232E+02    0.18913E+03
   982    0.42110E+04    0.30598E+02    0.19074E+03
   983    0.42004E+04    0.30966E+02    0.19232E+03
   984    0.41897E+04    0.31336E+02    0.19388E+03
   985    0.41789E+04    0.31709E+02    0.19541E+03
   986    0.41679E+04    0.32083E+02    0.19692E+03
   987    0.41568E+04    0.32458E+02    0.19839E+03
   988    0.41455E+04    0.32836E+02    0.19984E+03
   989    0.41342E+04    0.33215E+02    0.20126E+03
   990    0.41227E+04    0.33596E+02    0.20265E+03
   991    0.41110E+04    0.33979E+02    0.20402E+03
   992    0.40993E+04    0.34362E+02    0.20535E+03
   993    0.40874E+04    0.34748E+02    0.20665E+03
   994    0.40754E+04    0.35134E+02    0.20792E+03
   995    0.40633E+04    0.35522E+02    0.20916E+03
   996    0.40510E+04    0.35911E+02    0.21037E+03
   997    0.40387E+04    0.36301E+02    0.21155E+03
   998    0.40263E+04    0.36692E+02    0.21269E+03
   999    0.40137E+04    0.37084E+02    0.21380E+03
  1000    0.40011E+04    0.37477E+02    0.21488E+03
  1001    0.39883E+04    0.37871E+02    0.21592E+03
  1002    0.39754E+04    0.38265E+02    0.21694E+03
  1003    0.39625E+04    0.38660E+02    0.21792E+03
  1004    0.39495E+04    0.39055E+02    0.21886E+03
  1005    0.39364E+04    0.39450E+02    0.21978E+03
  1006    0.39232E+04    0.39845E+02    0.22066E+03
  1007    0.39099E+04    0.40241E+02    0.22150E+03
  1008    0.38965E+04    0.40636E+02    0.22232E+03
  1009    0.38831E+04    0.41031E+02    0.22310E+03
  1010    0.38696E+04    0.41426E+02    0.22384E+03
  1011    0.38561E+04    0.41820E+02    0.22456E+03
  1012    0.38424E+04    0.42214E+02    0.22524E+03
  1013    0.38288E+04    0.42607E+02    0.22588E+03
  1014    0.38150E+04    0.42999E+02    0.22650E+03
  1015    0.38012E+04    0.43391E+02    0.22708E+03
  1016    0.37874E+04    0.43781E+02    0.22762E+03
  1017    0.37735E+04    0.44170E+02    0.22813E+03
  1018    0.37596E+04    0.44558E+02    0.22861E+03
  1019    0.37457E+04    0.44945E+02    0.22906E+03
  1020    0.37317E+04    0.45330E+02    0.22947E+03
  1021    0.37176E+04    0.45713E+02    0.22984E+03
  1022    0.37036E+04    0.46095E+02    0.23019E+03
  1023    0.36895E+04    0.46475E+02    0.23049E+03
  1024    0.36754E+04    0.46853E+02    0.23077E+03
  1025    0.36613E+04    0.47229E+02    0.23101E+03
  1026    0.36472E+04    0.47603E+02    0.23122E+03
  1027    0.36330E+04    0.47974E+02    0.23139E+03
  1028    0.36189E+04    0.48344E+02    0.23153E+03
  1029    0.36047E+04    0.48710E+02    0.23163E+03
  1030    0.35906E+04    0.49074E+02    0.23170E+03
  1031    0.35764E+04    0.49435E+02    0.23173E+03
  1032    0.35623E+04    0.49794E+02    0.23173E+03
  1033    0.35481E+04    0.50149E+02    0.23170E+03
  1034    0.35340E+04    0.50501E+02    0.23163E+03
  1035    0.35199E+04    0.50850E+02    0.23153E+03
  1036    0.35058E+04    0.51196E+02    0.23139E+03
  1037    0.34917E+04    0.51538E+02    0.23122E+03
  1038    0.34777E+04    0.51877E+02    0.23101E+03
  1039    0.34637E+04    0.52212E+02    0.23077E+03
  1040    0.34497E+04    0.52544E+02    0.23049E+03
  1041    0.34358E+04    0.52871E+02    0.23018E+03
  1042    0.34219E+04    0.53194E+02    0.22983E+03
  1043    0.34080E+04    0.53514E+02    0.22945E+03
  1044    0.33942E+04    0.53829E+02    0.22903E+03
  1045    0.33804E+04    0.54140E+02    0.22859E+03
  1046    0.33667E+04    0.54447E+02    0.22811E+03
  1047    0.33530E+04    0.54749E+02    0.22759E+03
  1048    0.33394E+04    0.55047E+02    0.22705E+03
  1049    0.33259E+04    0.55340E+02    0.22647E+03
  1050    0.33124E+04    0.55629E+02    0.22586E+03
  1051    0.32989E+04    0.55913E+02    0.22522E+03
  1052    0.32856E+04    0.56192E+02    0.22454E+03
  1053    0.32722E+04    0.56467E+02    0.22384E+03
  1054    0.32590E+04    0.56736E+02    0.22311E+03
  1055    0.32459E+04    0.57001E+02    0.22234E+03
  1056    0.32328E+04    0.57260E+02    0.22155E+03
  1057    0.32198E+04    0.57515E+02    0.22073E+03
  1058    0.32068E+04    0.57764E+02    0.21988E+03
  1059    0.31940E+04    0.58007E+02    0.21900E+03
  1060    0.31812E+04    0.58246E+02    0.21809E+03
  1061    0.31686E+04    0.58479E+02    0.21716E+03
  1062    0.31560E+04    0.58706E+02    0.21620E+03
  1063    0.31435E+04    0.58927E+02    0.21521E+03
  1064    0.31311E+04    0.59143E+02    0.21419E+03
  1065    0.31188E+04    0.59354E+02    0.21315E+03
  1066    0.31066E+04    0.59558E+02    0.21208E+03
  1067    0.30945E+04    0.59756E+02    0.21099E+03
  1068    0.30825E+04    0.59948E+02    0.20987E+03
  1069    0.30707E+04    0.60135E+02    0.20872E+03
  1070    0.30589E+04    0.60315E+02    0.20756E+03
  1071    0.30472E+04    0.60488E+02    0.20636E+03
  1072    0.30357E+04    0.60656E+02    0.20515E+03
  1073    0.30243E+04    0.60817E+02    0.20391E+03
  1074    0.30130E+04    0.60971E+02    0.20264E+03
  1075    0.30018E+04    0.61119E+02    0.20136E+03
  1076    0.29908E+04    0.61260E+02    0.20005E+03
  1077    0.29799E+04    0.61395E+02    0.19872E+03
  1078    0.29691E+04    0.61522E+02    0.19737E+03
  1079    0.29584E+04    0.61643E+02    0.19599E+03
  1080    0.29479E+04    0.61757E+02    0.19460E+03
  1081    0.29376E+04    0.61864E+02    0.19319E+03
  1082    0.29273E+04    0.61963E+02    0.19175E+03
  1083    0.29173E+04    0.62055E+02    0.19030E+03
  1084    0.29073E+04    0.62141E+02    0.18882E+03
  1085    0.28975E+04    0.62219E+02    0.18733E+03
  1086    0.28879E+04    0.62290E+02    0.18582E+03
  1087    0.28784E+04    0.62353E+02    0.18429E+03
  1088    0.28690E+04    0.62410E+02    0.18274E+03
  1089    0.28598E+04    0.62459E+02    0.18118E+03
  1090    0.28508E+04    0.62502E+02    0.17960E+03
  1091    0.28419E+04    0.62537E+02    0.17800E+03
  1092    0.28331E+04    0.62565E+02    0.17639E+03
  1093    0.28245E+04    0.62586E+02    0.17477E+03
  1094    0.28161E+04    0.62600E+02    0.17313E+03
  1095    0.28078E+04    0.62607E+02    0.17148E+03
  1096    0.27997E+04    0.62607E+02    0.16981E+03
  1097    0.27917E+04    0.62600E+02    0.16813E+03
  1098    0.27838E+04    0.62586E+02    0.16644E+03
  1099    0.27762E+04    0.62566E+02    0.16473E+03
  1100    0.27687E+04    0.62538E+02    0.16302E+03
  1101    0.27613E+04    0.62503E+02    0.16129E+03
  1102    0.27541E+04    0.62461E+02    0.15956E+03
  1103    0.27470E+04    0.62413E+02    0.15781E+03
  1104    0.27402E+04    0.62358E+02    0.15606E+03
  1105    0.27334E+04    0.62295E+02    0.15429E+03
  1106    0.27269E+04    0.62226E+02    0.15252E+03
  1107    0.27205E+04    0.62150E+02    0.15074E+03
  1108    0.27142E+04    0.62067E+02    0.14896E+03
  1109    0.27081E+04    0.61978E+02    0.14717E+03
  1110    0.27022E+04    0.61881E+02    0.14537E+03
  1111    0.26965E+04    0.61778E+02    0.14356E+03
  1112    0.26909E+04    0.61669E+02    0.14175E+03
  1113    0.26855E+04    0.61552E+02    0.13994E+03
  1114    0.26802E+04    0.61429E+02    0.13812E+03
  1115    0.26751E+04    0.61299E+02    0.13630E+03
  1116    0.26702E+04    0.61162E+02    0.13447E+03
  1117    0.26654E+04    0.61019E+02    0.13264E+03
  1118    0.26608E+04    0.60868E+02    0.13081E+03
  1119    0.26564E+04    0.60712E+02    0.12898E+03
  1120    0.26522E+04    0.60549E+02    0.12715E+03
  1121    0.26481E+04    0.60379E+02    0.12532E+03
  1122    0.26442E+04    0.60202E+02    0.12348E+03
  1123    0.26404E+04    0.60019E+02    0.12165E+03
  1124    0.26369E+04    0.59829E+02    0.11982E+03
  1125    0.26335E+04    0.59633E+02    0.11799E+03
  1126    0.26303E+04    0.59431E+02    0.11616E+03
  1127    0.26272E+04    0.59222E+02    0.11433E+03
  1128    0.26244E+04    0.59007E+02    0.11251E+03
  1129    0.26217E+04    0.58785E+02    0.11069E+03
  1130    0.26191E+04    0.58558E+02    0.10887E+03
  1131    0.26167E+04    0.58325E+02    0.10705E+03
  1132    0.26145E+04    0.58086E+02    0.10524E+03
  1133    0.26125E+04    0.57842E+02    0.10344E+03
  1134    0.26106E+04    0.57592E+02    0.10163E+03
  1135    0.26089E+04    0.57336E+02    0.99836E+02
  1136    0.26074E+04    0.57075E+02    0.98043E+02
  1137    0.26060E+04    0.56809E+02    0.96255E+02
  1138    0.26047E+04    0.56538E+02    0.94473E+02
  1139    0.26037E+04    0.56262E+02    0.92697E+02
  1140    0.26027E+04    0.55980E+02    0.90928E+02
  1141    0.26020E+04    0.55694E+02    0.89165E+02
  1142    0.26014E+04    0.55404E+02    0.87409E+02
  1143    0.26009E+04    0.55109E+02    0.85660E+02
  1144    0.26007E+04    0.54809E+02    0.83918E+02
  1145    0.26005E+04    0.54505E+02    0.82185E+02
  1146    0.26005E+04    0.54197E+02    0.80460E+02
  1147    0.26007E+04    0.53884E+02    0.78743E+02
  1148    0.26010E+04    0.53568E+02    0.77035E+02
  1149    0.26015E+04    0.53248E+02    0.75337E+02
  1150    0.26021E+04    0.52923E+02    0.73648E+02
  1151    0.26028E+04    0.52596E+02    0.71969E+02
  1152    0.26037E+04    0.52264E+02    0.70300E+02
  1153    0.26048E+04    0.51929E+02    0.68641E+02
  1154    0.26060E+04    0.51591E+02    0.66993E+02
  1155    0.26073E+04    0.51249E+02    0.65357E+02
  1156    0.26088E+04    0.50905E+02    0.63731E+02
  1157    0.26104E+04    0.50557E+02    0.62118E+02
  1158    0.26121E+04    0.50206E+02    0.60516E+02
  1159    0.26140E+04    0.49853E+02    0.58927E+02
  1160    0.26161E+04    0.49497E+02    0.57351E+02
  1161    0.26182E+04    0.49138E+02    0.55788E+02
  1162    0.26205E+04    0.48777E+02    0.54238E+02
  1163    0.26230E+04    0.48413E+02    0.52702E+02
  1164    0.26255E+04    0.48047E+02    0.51180E+02
  1165    0.26282E+04    0.47679E+02    0.49672E+02
  1166    0.26311E+04    0.47309E+02    0.48179E+02
  1167    0.26340E+04    0.46937E+02    0.46700E+02
  1168    0.26371E+04    0.46563E+02    0.45237E+02
  1169    0.26404E+04    0.46188E+02    0.43789E+02
  1170    0.26437E+04    0.45810E+02    0.42355E+02
  1171    0.26472E+04    0.45432E+02    0.40936E+02
  1172    0.26508E+04    0.45052E+02    0.39532E+02
  1173    0.26545E+04    0.44671E+02    0.38143E+02
  1174    0.26583E+04    0.44289E+02    0.36768E+02
  1175    0.26623E+04    0.43907E+02    0.35408E+02
  1176    0.26663E+04    0.43523E+02    0.34062E+02
  1177    0.26705E+04    0.43139E+02    0.32731E+02
  1178    0.26748E+04    0.42754E+02    0.31414E+02
  1179    0.26792E+04    0.42370E+02    0.30112E+02
  1180    0.26838E+04    0.41985E+02    0.28825E+02
  1181    0.26884E+04    0.41599E+02    0.27551E+02
  1182    0.26931E+04    0.41214E+02    0.26292E+02
  1183    0.26980E+04    0.40830E+02    0.25047E+02
  1184    0.27029E+04    0.40445E+02    0.23816E+02
  1185    0.27080E+04    0.40061E+02    0.22600E+02
  1186    0.27131E+04    0.39678E+02    0.21397E+02
  1187    0.27184E+04    0.39295E+02    0.20209E+02
  1188    0.27238E+04    0.38913E+02    0.19034E+02
  1189    0.27292E+04    0.38533E+02    0.17874E+02
  1190    0.27348E+04    0.38153E+02    0.16728E+02
  1191    0.27404E+04    0.37775E+02    0.15595E+02
  1192    0.27462E+04    0.37398E+02    0.14476E+02
  1193    0.27520E+04    0.37023E+02    0.13371E+02
  1194    0.27579E+04    0.36649E+02    0.12280E+02
  1195    0.27639E+04    0.36278E+02    0.11202E+02
  1196    0.27700E+04    0.35908E+02    0.10138E+02
  1197    0.27762E+04    0.35540E+02    0.90881E+01
  1198    0.27825E+04    0.35175E+02    0.80513E+01
  1199    0.27888E+04    0.34812E+02    0.70281E+01
  1200    0.27953E+04    0.34451E+02    0.60183E+01
  1201    0.28018E+04    0.34093E+02    0.50220E+01
  1202    0.28084E+04    0.33738E+02    0.40390E+01
  1203    0.28150E+04    0.33386E+02    0.30694E+01
  1204    0.28218E+04    0.33037E+02    0.21130E+01
  1205    0.28286E+04    0.32691E+02    0.11699E+01
  1206    0.28355E+04    0.32349E+02    0.23996E+00
  1207    0.28425E+04    0.32009E+02   -0.67681E+00
  1208    0.28495E+04    0.31674E+02   -0.15805E+01
  1209    0.28566E+04    0.31342E+02   -0.24711E+01
  1210    0.28638E+04    0.31014E+02   -0.33490E+01
  1211    0.28710E+04    0.30690E+02   -0.42145E+01
  1212    0.28783E+04    0.30370E+02   -0.50678E+01
  1213    0.28857E+04    0.30053E+02   -0.59092E+01
  1214    0.28931E+04    0.29741E+02   -0.67390E+01
  1215    0.29006E+04    0.29433E+02   -0.75576E+01
  1216    0.29081E+04    0.29129E+02   -0.83653E+01
  1217    0.29158E+04    0.28830E+02   -0.91622E+01
  1218    0.29235E+04    0.28535E+02   -0.99488E+01
  1219    0.29312E+04    0.28244E+02   -0.10725E+02
  1220    0.29390E+04    0.27958E+02   -0.11492E+02
  1221    0.29469E+04    0.27676E+02   -0.12249E+02
  1222    0.29548E+04    0.27399E+02   -0.12997E+02
  1223    0.29628E+04    0.27127E+02   -0.13737E+02
  1224    0.29708E+04    0.26860E+02   -0.14467E+02
  1225    0.29789E+04    0.26597E+02   -0.15190E+02
  1226    0.29871E+04    0.26340E+02   -0.15904E+02
  1227    0.29953E+04    0.26087E+02   -0.16611E+02
  1228    0.30035E+04    0.25839E+02   -0.17310E+02
  1229    0.30119E+04    0.25597E+02   -0.18002E+02
  1230    0.30202E+04    0.25360E+02   -0.18688E+02
  1231    0.30287E+04    0.25128E+02   -0.19367E+02
  1232    0.30371E+04    0.24901E+02   -0.20040E+02
  1233    0.30457E+04    0.24680E+02   -0.20706E+02
  1234    0.30543E+04    0.24465E+02   -0.21368E+02
  1235    0.30629E+04    0.24255E+02   -0.22024E+02
  1236    0.30716E+04    0.24050E+02   -0.22675E+02
  1237    0.30803E+04    0.23852E+02   -0.23321E+02
  1238    0.30891E+04    0.23659E+02   -0.23963E+02
  1239    0.30979E+04    0.23472E+02   -0.24601E+02
  1240    0.31068E+04    0.23291E+02   -0.25235E+02
  1241    0.31157E+04    0.23116E+02   -0.25865E+02
  1242    0.31247E+04    0.22947E+02   -0.26493E+02
  1243    0.31337E+04    0.22784E+02   -0.27117E+02
  1244    0.31427E+04    0.22627E+02   -0.27739E+02
  1245    0.31518E+04    0.22477E+02   -0.28358E+02
  1246    0.31610E+04    0.22333E+02   -0.28976E+02
  1247    0.31702E+04    0.22195E+02   -0.29592E+02
  1248    0.31794E+04    0.22064E+02   -0.30206E+02
  1249    0.31886E+04    0.21940E+02   -0.30819E+02
  1250    0.31979E+04    0.21822E+02   -0.31432E+02
  1251    0.32073E+04    0.21710E+02   -0.32044E+02
  1252    0.32167E+04    0.21606E+02   -0.32655E+02
  1253    0.32261E+04    0.21508E+02   -0.33267E+02
  1254    0.32356E+04    0.21417E+02   -0.33879E+02
  1255    0.32451E+04    0.21332E+02   -0.34491E+02
  1256    0.32546E+04    0.21254E+02   -0.35104E+02
  1257    0.32642E+04    0.21182E+02   -0.35717E+02
  1258    0.32738E+04    0.21117E+02   -0.36332E+02
  1259    0.32835E+04    0.21058E+02   -0.36948E+02
  1260    0.32932E+04    0.21006E+02   -0.37566E+02
  1261    0.33030E+04    0.20960E+02   -0.38185E+02
  1262    0.33128E+04    0.20920E+02   -0.38807E+02
  1263    0.33227E+04    0.20886E+02   -0.39431E+02
  1264    0.33325E+04    0.20859E+02   -0.40057E+02
  1265    0.33425E+04    0.20838E+02   -0.40686E+02
  1266    0.33525E+04    0.20823E+02   -0.41318E+02
  1267    0.33625E+04    0.20814E+02   -0.41953E+02
  1268    0.33726E+04    0.20811E+02   -0.42592E+02
  1269    0.33827E+04    0.20814E+02   -0.43234E+02
  1270    0.33929E+04    0.20823E+02   -0.43880E+02
  1271    0.34031E+04    0.20838E+02   -0.44530E+02
  1272    0.34134E+04    0.20859E+02   -0.45185E+02
  1273    0.34237E+04    0.20886E+02   -0.45844E+02
  1274    0.34341E+04    0.20919E+02   -0.46508E+02
  1275    0.34445E+04    0.20957E+02   -0.47177E+02
  1276    0.34549E+04    0.21002E+02   -0.47851E+02
  1277    0.34655E+04    0.21052E+02   -0.48531E+02
  1278    0.34760E+04    0.21107E+02   -0.49216E+02
  1279    0.34866E+04    0.21169E+02   -0.49908E+02
  1280    0.34973E+04    0.21236E+02   -0.50605E+02
  1281    0.35080E+04    0.21308E+02   -0.51309E+02
  1282    0.35188E+04    0.21386E+02   -0.52020E+02
  1283    0.35296E+04    0.21470E+02   -0.52738E+02
  1284    0.35405E+04    0.21559E+02   -0.53462E+02
  1285    0.35514E+04    0.21653E+02   -0.54194E+02
  1286    0.35624E+04    0.21753E+02   -0.54934E+02
  1287    0.35735E+04    0.21858E+02   -0.55681E+02
  1288    0.35846E+04    0.21969E+02   -0.56437E+02
  1289    0.35957E+04    0.22084E+02   -0.57201E+02
  1290    0.36069E+04    0.22205E+02   -0.57973E+02
  1291    0.36182E+04    0.22331E+02   -0.58754E+02
  1292    0.36295E+04    0.22463E+02   -0.59544E+02
  1293    0.36409E+04    0.22599E+02   -0.60343E+02
  1294    0.36523E+04    0.22740E+02   -0.61151E+02
  1295    0.36638E+04    0.22887E+02   -0.61968E+02
  1296    0.36754E+04    0.23038E+02   -0.62795E+02
  1297    0.36870E+04    0.23193E+02   -0.63629E+02
  1298    0.36987E+04    0.23354E+02   -0.64473E+02
  1299    0.37104E+04    0.23518E+02   -0.65325E+02
  1300    0.37222E+04    0.23687E+02   -0.66185E+02
  1301    0.37341E+04    0.23860E+02   -0.67054E+02
  1302    0.37460E+04    0.24038E+02   -0.67931E+02
  1303    0.37580E+04    0.24219E+02   -0.68816E+02
  1304    0.37700E+04    0.24404E+02   -0.69709E+02
  1305    0.37821E+04    0.24593E+02   -0.70610E+02
  1306    0.37943E+04    0.24785E+02   -0.71518E+02
  1307    0.38066E+04    0.24981E+02   -0.72435E+02
  1308    0.38189E+04    0.25181E+02   -0.73359E+02
  1309    0.38313E+04    0.25383E+02   -0.74290E+02
  1310    0.38437E+04    0.25589E+02   -0.75228E+02
  1311    0.38563E+04    0.25798E+02   -0.76174E+02
  1312    0.38689E+04    0.26010E+02   -0.77127E+02
  1313    0.38815E+04    0.26224E+02   -0.78087E+02
  1314    0.38943E+04    0.26442E+02   -0.79053E+02
  1315    0.39071E+04    0.26662E+02   -0.80027E+02
  1316    0.39199E+04    0.26884E+02   -0.81007E+02
  1317    0.39329E+04    0.27109E+02   -0.81993E+02
  1318    0.39459E+04    0.27336E+02   -0.82986E+02
  1319    0.39590E+04    0.27565E+02   -0.83986E+02
  1320    0.39722E+04    0.27797E+02   -0.84991E+02
  1321    0.39855E+04    0.28030E+02   -0.86003E+02
  1322    0.39988E+04    0.28265E+02   -0.87020E+02
  1323    0.40122E+04    0.28501E+02   -0.88044E+02
  1324    0.40257E+04    0.28740E+02   -0.89073E+02
  1325    0.40393E+04    0.28979E+02   -0.90108E+02
  1326    0.40529E+04    0.29220E+02   -0.91148E+02
  1327    0.40666E+04    0.29463E+02   -0.92194E+02
  1328    0.40804E+04    0.29706E+02   -0.93245E+02
  1329    0.40943E+04    0.29950E+02   -0.94301E+02
  1330    0.41083E+04    0.30196E+02   -0.95363E+02
  1331    0.41224E+04    0.30442E+02   -0.96429E+02
  1332    0.41365E+04    0.30688E+02   -0.97500E+02
  1333    0.41507E+04    0.30936E+02   -0.98576E+02
  1334    0.41650E+04    0.31183E+02   -0.99657E+02
  1335    0.41794E+04    0.31431E+02   -0.10074E+03
  1336    0.41939E+04    0.31680E+02   -0.10183E+03
  1337    0.42085E+04    0.31928E+02   -0.10292E+03
  1338    0.42231E+04    0.32176E+02   -0.10402E+03
  1339    0.42379E+04    0.32425E+02   -0.10512E+03
  1340    0.42527E+04    0.32673E+02   -0.10622E+03
  1341    0.42676E+04    0.32920E+02   -0.10732E+03
  1342    0.42826E+04    0.33168E+02   -0.10843E+03
  1343    0.42977E+04    0.33415E+02   -0.10953E+03
  1344    0.43128E+04    0.33661E+02   -0.11064E+03
  1345    0.43280E+04    0.33906E+02   -0.11174E+03
  1346    0.43434E+04    0.34151E+02   -0.11285E+03
  1347    0.43588E+04    0.34395E+02   -0.11395E+03
  1348    0.43742E+04    0.34638E+02   -0.11505E+03
  1349    0.43898E+04    0.34880E+02   -0.11615E+03
  1350    0.44054E+04    0.35121E+02   -0.11725E+03
  1351    0.44212E+04    0.35360E+02   -0.11835E+03
  1352    0.44370E+04    0.35598E+02   -0.11944E+03
  1353    0.44529E+04    0.35834E+02   -0.12053E+03
  1354    0.44688E+04    0.36069E+02   -0.12161E+03
  1355    0.44849E+04    0.36302E+02   -0.12269E+03
  1356    0.45010E+04    0.36533E+02   -0.12376E+03
  1357    0.45172E+04    0.36763E+02   -0.12483E+03
  1358    0.45335E+04    0.36990E+02   -0.12590E+03
  1359    0.45498E+04    0.37216E+02   -0.12695E+03
  1360    0.45663E+04    0.37439E+02   -0.12800E+03
  1361    0.45828E+04    0.37659E+02   -0.12904E+03
  1362    0.45994E+04    0.37878E+02   -0.13008E+03
  1363    0.46160E+04    0.38094E+02   -0.13110E+03
  1364    0.46328E+04    0.38307E+02   -0.13212E+03
  1365    0.46496E+04    0.38518E+02   -0.13313E+03
  1366    0.46665E+04    0.38725E+02   -0.13413E+03
  1367    0.46835E+04    0.38930E+02   -0.13512E+03
  1368    0.47005E+04    0.39132E+02   -0.13609E+03
  1369    0.47176E+04    0.39331E+02   -0.13706E+03
  1370    0.47348E+04    0.39526E+02   -0.13802E+03
  1371    0.47521E+04    0.39718E+02   -0.13896E+03
  1372    0.47694E+04    0.39907E+02   -0.13989E+03
  1373    0.47869E+04    0.40092E+02   -0.14081E+03
  1374    0.48043E+04    0.40274E+02   -0.14171E+03
  1375    0.48219E+04    0.40452E+02   -0.14260E+03
  1376    0.48395E+04    0.40626E+02   -0.14348E+03
  1377    0.48572E+04    0.40796E+02   -0.14434E+03
  1378    0.48750E+04    0.40962E+02   -0.14519E+03
  1379    0.48929E+04    0.41124E+02   -0.14602E+03
  1380    0.49108E+04    0.41283E+02   -0.14683E+03
  1381    0.49287E+04    0.41437E+02   -0.14763E+03
  1382    0.49468E+04    0.41588E+02   -0.14841E+03
  1383    0.49649E+04    0.41734E+02   -0.14917E+03
  1384    0.49830E+04    0.41877E+02   -0.14992E+03
  1385    0.50012E+04    0.42015E+02   -0.15064E+03
  1386    0.50195E+04    0.42150E+02   -0.15135E+03
  1387    0.50378E+04    0.42280E+02   -0.15204E+03
  1388    0.50562E+04    0.42406E+02   -0.15270E+03
  1389    0.50746E+04    0.42529E+02   -0.15335E+03
  1390    0.50931E+04    0.42647E+02   -0.15397E+03
  1391    0.51116E+04    0.42762E+02   -0.15457E+03
  1392    0.51301E+04    0.42872E+02   -0.15515E+03
  1393    0.51487E+04    0.42979E+02   -0.15571E+03
  1394    0.51673E+04    0.43081E+02   -0.15624E+03
  1395    0.51860E+04    0.43179E+02   -0.15675E+03
  1396    0.52047E+04    0.43273E+02   -0.15723E+03
  1397    0.52234E+04    0.43363E+02   -0.15769E+03
  1398    0.52421E+04    0.43449E+02   -0.15813E+03
  1399    0.52609E+04    0.43531E+02   -0.15853E+03
  1400    0.52797E+04    0.43609E+02   -0.15891E+03
  1401    0.52985E+04    0.43682E+02   -0.15927E+03
  1402    0.53174E+04    0.43752E+02   -0.15959E+03
  1403    0.53363E+04    0.43817E+02   -0.15989E+03
  1404    0.53552E+04    0.43879E+02   -0.16016E+03
  1405    0.53741E+04    0.43936E+02   -0.16040E+03
  1406    0.53930E+04    0.43989E+02   -0.16061E+03
  1407    0.54119E+04    0.44038E+02   -0.16079E+03
  1408    0.54308E+04    0.44082E+02   -0.16094E+03
  1409    0.54498E+04    0.44123E+02   -0.16106E+03
  1410    0.54687E+04    0.44159E+02   -0.16115E+03
  1411    0.54877E+04    0.44191E+02   -0.16120E+03
  1412    0.55066E+04    0.44219E+02   -0.16122E+03
  1413    0.55256E+04    0.44243E+02   -0.16121E+03
  1414    0.55445E+04    0.44262E+02   -0.16117E+03
  1415    0.55635E+04    0.44277E+02   -0.16109E+03
  1416    0.55824E+04    0.44288E+02   -0.16097E+03
  1417    0.56014E+04    0.44295E+02   -0.16082E+03
  1418    0.56203E+04    0.44298E+02   -0.16064E+03
  1419    0.56392E+04    0.44296E+02   -0.16042E+03
  1420    0.56581E+04    0.44290E+02   -0.16016E+03
  1421    0.56769E+04    0.44280E+02   -0.15986E+03
  1422    0.56958E+04    0.44266E+02   -0.15953E+03
  1423    0.57146E+04    0.44249E+02   -0.15916E+03
  1424    0.57334E+04    0.44227E+02   -0.15875E+03
  1425    0.57522E+04    0.44202E+02   -0.15831E+03
  1426    0.57709E+04    0.44173E+02   -0.15783E+03
  1427    0.57896E+04    0.44141E+02   -0.15731E+03
  1428    0.58082E+04    0.44105E+02   -0.15675E+03
  1429    0.58268E+04    0.44066E+02   -0.15615E+03
  1430    0.58454E+04    0.44024E+02   -0.15552E+03
  1431    0.58639E+04    0.43979E+02   -0.15484E+03
  1432    0.58824E+04    0.43930E+02   -0.15413E+03
  1433    0.59007E+04    0.43879E+02   -0.15338E+03
  1434    0.59191E+04    0.43825E+02   -0.15259E+03
  1435    0.59374E+04    0.43768E+02   -0.15176E+03
  1436    0.59556E+04    0.43709E+02   -0.15089E+03
  1437    0.59737E+04    0.43647E+02   -0.14998E+03
  1438    0.59918E+04    0.43583E+02   -0.14903E+03
  1439    0.60098E+04    0.43516E+02   -0.14804E+03
  1440    0.60277E+04    0.43447E+02   -0.14701E+03
  1441    0.60455E+04    0.43376E+02   -0.14594E+03
  1442    0.60633E+04    0.43303E+02   -0.14483E+03
  1443    0.60809E+04    0.43228E+02   -0.14368E+03
  1444    0.60985E+04    0.43151E+02   -0.14249E+03
  1445    0.61160E+04    0.43072E+02   -0.14125E+03
  1446    0.61334E+04    0.42991E+02   -0.13998E+03
  1447    0.61507E+04    0.42909E+02   -0.13866E+03
  1448    0.61678E+04    0.42826E+02   -0.13730E+03
  1449    0.61849E+04    0.42741E+02   -0.13590E+03
  1450    0.62019E+04    0.42655E+02   -0.13446E+03
  1451    0.62187E+04    0.42567E+02   -0.13298E+03
  1452    0.62355E+04    0.42479E+02   -0.13145E+03
  1453    0.62521E+04    0.42389E+02   -0.12988E+03
  1454    0.62686E+04    0.42299E+02   -0.12827E+03
  1455    0.62850E+04    0.42208E+02   -0.12661E+03
  1456    0.63012E+04    0.42116E+02   -0.12491E+03
  1457    0.63173E+04    0.42023E+02   -0.12317E+03
  1458    0.63333E+04    0.41930E+02   -0.12138E+03
  1459    0.63492E+04    0.41837E+02   -0.11955E+03
  1460    0.63649E+04    0.41743E+02   -0.11768E+03
  1461    0.63804E+04    0.41649E+02   -0.11576E+03
  1462    0.63958E+04    0.41554E+02   -0.11380E+03
