#    L    TT             EE             TE          
  1005    0.31067E+07    0.67058E+05   -0.93375E+05
  1006    0.31100E+07    0.67109E+05   -0.95441E+05
  1007    0.31134E+07    0.67152E+05   -0.97505E+05
  1008    0.31171E+07    0.67186E+05   -0.99564E+05
  1009    0.31209E+07    0.67212E+05   -0.10162E+06
  1010    0.31249E+07    0.67229E+05   -0.10367E+06
  1011    0.31291E+07    0.67238E+05   -0.10571E+06
  1012    0.31334E+07    0.67239E+05   -0.10775E+06
  1013    0.31379E+07    0.67232E+05   -0.10977E+06
  1014    0.31426E+07    0.67216E+05   -0.11179E+06
  1015    0.31474E+07    0.67193E+05   -0.11380E+06
  1016    0.31525E+07    0.67161E+05   -0.11580E+06
  1017    0.31577E+07    0.67121E+05   -0.11779E+06
  1018    0.31630E+07    0.67073E+05   -0.11976E+06
  1019    0.31685E+07    0.67017E+05   -0.12173E+06
  1020    0.31742E+07    0.66953E+05   -0.12368E+06
  1021    0.31801E+07    0.66882E+05   -0.12561E+06
  1022    0.31861E+07    0.66802E+05   -0.12753E+06
  1023    0.31922E+07    0.66715E+05   -0.12943E+06
  1024    0.31986E+07    0.66619E+05   -0.13132E+06
  1025    0.32050E+07    0.66516E+05   -0.13319E+06
  1026    0.32117E+07    0.66405E+05   -0.13504E+06
  1027    0.32185E+07    0.66287E+05   -0.13688E+06
  1028    0.32254E+07    0.66161E+05   -0.13869E+06
  1029    0.32325E+07    0.66027E+05   -0.14048E+06
  1030    0.32397E+07    0.65885E+05   -0.14225E+06
  1031    0.32471E+07    0.65736E+05   -0.14400E+06
  1032    0.32546E+07    0.65580E+05   -0.14573E+06
  1033    0.32623E+07    0.65416E+05   -0.14743E+06
  1034    0.32701E+07    0.65244E+05   -0.14911E+06
  1035    0.32781E+07    0.65065E+05   -0.15076E+06
  1036    0.32862E+07    0.64879E+05   -0.15239E+06
  1037    0.32944E+07    0.64686E+05   -0.15399E+06
  1038    0.33028E+07    0.64485E+05   -0.15556E+06
  1039    0.33114E+07    0.64277E+05   -0.15710E+06
  1040    0.33200E+07    0.64061E+05   -0.15862E+06
  1041    0.33288E+07    0.63839E+05   -0.16010E+06
  1042    0.33377E+07    0.63609E+05   -0.16156E+06
  1043    0.33468E+07    0.63373E+05   -0.16298E+06
  1044    0.33559E+07    0.63129E+05   -0.16437E+06
  1045    0.33652E+07    0.62880E+05   -0.16573E+06
  1046    0.33746E+07    0.62624E+05   -0.16706E+06
  1047    0.33842E+07    0.62362E+05   -0.16836E+06
  1048    0.33938E+07    0.62094E+05   -0.16962E+06
  1049    0.34035E+07    0.61820E+05   -0.17086E+06
  1050    0.34133E+07    0.61540E+05   -0.17206E+06
  1051    0.34233E+07    0.61255E+05   -0.17322E+06
  1052    0.34333E+07    0.60965E+05   -0.17436E+06
  1053    0.34434E+07    0.60670E+05   -0.17546E+06
  1054    0.34536E+07    0.60369E+05   -0.17652E+06
  1055    0.34639E+07    0.60064E+05   -0.17755E+06
  1056    0.34742E+07    0.59755E+05   -0.17855E+06
  1057    0.34847E+07    0.59441E+05   -0.17951E+06
  1058    0.34952E+07    0.59122E+05   -0.18044E+06
  1059    0.35057E+07    0.58800E+05   -0.18133E+06
  1060    0.35164E+07    0.58474E+05   -0.18218E+06
  1061    0.35271E+07    0.58144E+05   -0.18300E+06
  1062    0.35378E+07    0.57810E+05   -0.18378E+06
  1063    0.35486E+07    0.57473E+05   -0.18453E+06
  1064    0.35595E+07    0.57133E+05   -0.18523E+06
  1065    0.35704E+07    0.56790E+05   -0.18590E+06
  1066    0.35813E+07    0.56444E+05   -0.18653E+06
  1067    0.35923E+07    0.56096E+05   -0.18713E+06
  1068    0.36033E+07    0.55745E+05   -0.18768E+06
  1069    0.36143E+07    0.55391E+05   -0.18820E+06
  1070    0.36254E+07    0.55036E+05   -0.18867E+06
  1071    0.36365E+07    0.54678E+05   -0.18911E+06
  1072    0.36476E+07    0.54319E+05   -0.18951E+06
  1073    0.36587E+07    0.53958E+05   -0.18987E+06
  1074    0.36699E+07    0.53595E+05   -0.19018E+06
  1075    0.36810E+07    0.53232E+05   -0.19046E+06
  1076    0.36921E+07    0.52867E+05   -0.19070E+06
  1077    0.37033E+07    0.52501E+05   -0.19089E+06
  1078    0.37144E+07    0.52135E+05   -0.19104E+06
  1079    0.37256E+07    0.51767E+05   -0.19115E+06
  1080    0.37367E+07    0.51400E+05   -0.19122E+06
  1081    0.37478E+07    0.51032E+05   -0.19125E+06
  1082    0.37589E+07    0.50664E+05   -0.19123E+06
  1083    0.37699E+07    0.50297E+05   -0.19117E+06
  1084    0.37810E+07    0.49929E+05   -0.19106E+06
  1085    0.37920E+07    0.49563E+05   -0.19092E+06
  1086    0.38030E+07    0.49196E+05   -0.19073E+06
  1087    0.38139E+07    0.48831E+05   -0.19050E+06
  1088    0.38248E+07    0.48467E+05   -0.19023E+06
  1089    0.38357E+07    0.48104E+05   -0.18992E+06
  1090    0.38465E+07    0.47743E+05   -0.18957E+06
  1091    0.38573E+07    0.47383E+05   -0.18918E+06
  1092    0.38680E+07    0.47026E+05   -0.18875E+06
  1093    0.38787E+07    0.46670E+05   -0.18828E+06
  1094    0.38893E+07    0.46316E+05   -0.18777E+06
  1095    0.38998E+07    0.45966E+05   -0.18722E+06
  1096    0.39103E+07    0.45617E+05   -0.18664E+06
  1097    0.39207E+07    0.45272E+05   -0.18602E+06
  1098    0.39310E+07    0.44930E+05   -0.18536E+06
  1099    0.39412E+07    0.44591E+05   -0.18467E+06
  1100    0.39514E+07    0.44255E+05   -0.18394E+06
  1101    0.39615E+07    0.43924E+05   -0.18317E+06
  1102    0.39715E+07    0.43596E+05   -0.18237E+06
  1103    0.39814E+07    0.43272E+05   -0.18154E+06
  1104    0.39912E+07    0.42952E+05   -0.18067E+06
  1105    0.40009E+07    0.42637E+05   -0.17976E+06
  1106    0.40105E+07    0.42327E+05   -0.17883E+06
  1107    0.40200E+07    0.42021E+05   -0.17786E+06
  1108    0.40294E+07    0.41721E+05   -0.17686E+06
  1109    0.40387E+07    0.41425E+05   -0.17582E+06
  1110    0.40479E+07    0.41135E+05   -0.17476E+06
  1111    0.40570E+07    0.40851E+05   -0.17366E+06
  1112    0.40659E+07    0.40573E+05   -0.17253E+06
  1113    0.40747E+07    0.40301E+05   -0.17137E+06
  1114    0.40834E+07    0.40035E+05   -0.17019E+06
  1115    0.40919E+07    0.39775E+05   -0.16897E+06
  1116    0.41003E+07    0.39522E+05   -0.16772E+06
  1117    0.41086E+07    0.39276E+05   -0.16645E+06
  1118    0.41168E+07    0.39037E+05   -0.16515E+06
  1119    0.41248E+07    0.38805E+05   -0.16382E+06
  1120    0.41326E+07    0.38581E+05   -0.16246E+06
  1121    0.41403E+07    0.38364E+05   -0.16107E+06
  1122    0.41478E+07    0.38155E+05   -0.15966E+06
  1123    0.41552E+07    0.37954E+05   -0.15823E+06
  1124    0.41624E+07    0.37762E+05   -0.15676E+06
  1125    0.41694E+07    0.37577E+05   -0.15527E+06
  1126    0.41763E+07    0.37402E+05   -0.15376E+06
  1127    0.41830E+07    0.37235E+05   -0.15223E+06
  1128    0.41896E+07    0.37076E+05   -0.15067E+06
  1129    0.41960E+07    0.36926E+05   -0.14909E+06
  1130    0.42022E+07    0.36785E+05   -0.14749E+06
  1131    0.42082E+07    0.36653E+05   -0.14587E+06
  1132    0.42141E+07    0.36530E+05   -0.14423E+06
  1133    0.42198E+07    0.36416E+05   -0.14258E+06
  1134    0.42253E+07    0.36310E+05   -0.14090E+06
  1135    0.42306E+07    0.36215E+05   -0.13922E+06
  1136    0.42358E+07    0.36128E+05   -0.13751E+06
  1137    0.42408E+07    0.36050E+05   -0.13579E+06
  1138    0.42457E+07    0.35982E+05   -0.13406E+06
  1139    0.42503E+07    0.35924E+05   -0.13232E+06
  1140    0.42548E+07    0.35875E+05   -0.13056E+06
  1141    0.42591E+07    0.35836E+05   -0.12880E+06
  1142    0.42632E+07    0.35806E+05   -0.12702E+06
  1143    0.42672E+07    0.35786E+05   -0.12524E+06
  1144    0.42710E+07    0.35776E+05   -0.12345E+06
  1145    0.42746E+07    0.35776E+05   -0.12165E+06
  1146    0.42780E+07    0.35785E+05   -0.11985E+06
  1147    0.42813E+07    0.35805E+05   -0.11804E+06
  1148    0.42843E+07    0.35835E+05   -0.11623E+06
  1149    0.42872E+07    0.35875E+05   -0.11441E+06
  1150    0.42899E+07    0.35926E+05   -0.11259E+06
  1151    0.42924E+07    0.35986E+05   -0.11077E+06
  1152    0.42948E+07    0.36058E+05   -0.10895E+06
  1153    0.42969E+07    0.36139E+05   -0.10713E+06
  1154    0.42989E+07    0.36231E+05   -0.10531E+06
  1155    0.43007E+07    0.36334E+05   -0.10350E+06
  1156    0.43023E+07    0.36448E+05   -0.10169E+06
  1157    0.43037E+07    0.36572E+05   -0.99879E+05
  1158    0.43050E+07    0.36708E+05   -0.98076E+05
  1159    0.43060E+07    0.36854E+05   -0.96279E+05
  1160    0.43069E+07    0.37011E+05   -0.94489E+05
  1161    0.43075E+07    0.37179E+05   -0.92707E+05
  1162    0.43080E+07    0.37359E+05   -0.90934E+05
  1163    0.43083E+07    0.37550E+05   -0.89170E+05
  1164    0.43084E+07    0.37752E+05   -0.87417E+05
  1165    0.43084E+07    0.37965E+05   -0.85676E+05
  1166    0.43081E+07    0.38190E+05   -0.83947E+05
  1167    0.43076E+07    0.38426E+05   -0.82231E+05
  1168    0.43070E+07    0.38674E+05   -0.80530E+05
  1169    0.43062E+07    0.38933E+05   -0.78843E+05
  1170    0.43051E+07    0.39203E+05   -0.77172E+05
  1171    0.43039E+07    0.39485E+05   -0.75518E+05
  1172    0.43026E+07    0.39777E+05   -0.73880E+05
  1173    0.43010E+07    0.40080E+05   -0.72261E+05
  1174    0.42993E+07    0.40393E+05   -0.70660E+05
  1175    0.42974E+07    0.40718E+05   -0.69078E+05
  1176    0.42954E+07    0.41052E+05   -0.67517E+05
  1177    0.42931E+07    0.41397E+05   -0.65976E+05
  1178    0.42908E+07    0.41753E+05   -0.64457E+05
  1179    0.42882E+07    0.42118E+05   -0.62960E+05
  1180    0.42855E+07    0.42493E+05   -0.61487E+05
  1181    0.42827E+07    0.42878E+05   -0.60037E+05
  1182    0.42797E+07    0.43273E+05   -0.58612E+05
  1183    0.42766E+07    0.43677E+05   -0.57212E+05
  1184    0.42733E+07    0.44091E+05   -0.55839E+05
  1185    0.42699E+07    0.44514E+05   -0.54492E+05
  1186    0.42663E+07    0.44947E+05   -0.53173E+05
  1187    0.42626E+07    0.45388E+05   -0.51882E+05
  1188    0.42588E+07    0.45839E+05   -0.50620E+05
  1189    0.42548E+07    0.46298E+05   -0.49388E+05
  1190    0.42507E+07    0.46766E+05   -0.48187E+05
  1191    0.42465E+07    0.47243E+05   -0.47017E+05
  1192    0.42422E+07    0.47728E+05   -0.45879E+05
  1193    0.42377E+07    0.48221E+05   -0.44774E+05
  1194    0.42331E+07    0.48723E+05   -0.43702E+05
  1195    0.42285E+07    0.49233E+05   -0.42665E+05
  1196    0.42237E+07    0.49751E+05   -0.41663E+05
  1197    0.42188E+07    0.50277E+05   -0.40697E+05
  1198    0.42138E+07    0.50810E+05   -0.39767E+05
  1199    0.42086E+07    0.51352E+05   -0.38874E+05
  1200    0.42034E+07    0.51900E+05   -0.38020E+05
  1201    0.41981E+07    0.52457E+05   -0.37205E+05
  1202    0.41927E+07    0.53020E+05   -0.36429E+05
  1203    0.41872E+07    0.53591E+05   -0.35693E+05
  1204    0.41816E+07    0.54168E+05   -0.34999E+05
  1205    0.41760E+07    0.54753E+05   -0.34346E+05
  1206    0.41702E+07    0.55344E+05   -0.33736E+05
  1207    0.41644E+07    0.55942E+05   -0.33169E+05
  1208    0.41585E+07    0.56547E+05   -0.32646E+05
  1209    0.41525E+07    0.57157E+05   -0.32168E+05
  1210    0.41464E+07    0.57775E+05   -0.31735E+05
  1211    0.41403E+07    0.58398E+05   -0.31346E+05
  1212    0.41341E+07    0.59026E+05   -0.31003E+05
  1213    0.41278E+07    0.59661E+05   -0.30704E+05
  1214    0.41215E+07    0.60300E+05   -0.30450E+05
  1215    0.41152E+07    0.60944E+05   -0.30241E+05
  1216    0.41088E+07    0.61593E+05   -0.30076E+05
  1217    0.41024E+07    0.62247E+05   -0.29957E+05
  1218    0.40959E+07    0.62904E+05   -0.29882E+05
  1219    0.40894E+07    0.63566E+05   -0.29852E+05
  1220    0.40828E+07    0.64231E+05   -0.29867E+05
  1221    0.40762E+07    0.64900E+05   -0.29927E+05
  1222    0.40697E+07    0.65572E+05   -0.30032E+05
  1223    0.40631E+07    0.66247E+05   -0.30181E+05
  1224    0.40564E+07    0.66924E+05   -0.30376E+05
  1225    0.40498E+07    0.67604E+05   -0.30615E+05
  1226    0.40432E+07    0.68287E+05   -0.30900E+05
  1227    0.40365E+07    0.68971E+05   -0.31229E+05
  1228    0.40299E+07    0.69657E+05   -0.31603E+05
  1229    0.40233E+07    0.70344E+05   -0.32022E+05
  1230    0.40167E+07    0.71033E+05   -0.32485E+05
  1231    0.40101E+07    0.71723E+05   -0.32994E+05
  1232    0.40035E+07    0.72413E+05   -0.33548E+05
  1233    0.39969E+07    0.73104E+05   -0.34146E+05
  1234    0.39904E+07    0.73795E+05   -0.34789E+05
  1235    0.39839E+07    0.74486E+05   -0.35478E+05
  1236    0.39775E+07    0.75177E+05   -0.36211E+05
  1237    0.39711E+07    0.75868E+05   -0.36989E+05
  1238    0.39647E+07    0.76557E+05   -0.37812E+05
  1239    0.39584E+07    0.77246E+05   -0.38680E+05
  1240    0.39521E+07    0.77933E+05   -0.39593E+05
  1241    0.39459E+07    0.78619E+05   -0.40551E+05
  1242    0.39397E+07    0.79303E+05   -0.41554E+05
  1243    0.39336E+07    0.79985E+05   -0.42602E+05
  1244    0.39276E+07    0.80665E+05   -0.43694E+05
  1245    0.39217E+07    0.81342E+05   -0.44832E+05
  1246    0.39158E+07    0.82017E+05   -0.46015E+05
  1247    0.39100E+07    0.82688E+05   -0.47242E+05
  1248    0.39043E+07    0.83357E+05   -0.48515E+05
  1249    0.38987E+07    0.84022E+05   -0.49832E+05
  1250    0.38932E+07    0.84683E+05   -0.51195E+05
  1251    0.38878E+07    0.85340E+05   -0.52602E+05
  1252    0.38825E+07    0.85993E+05   -0.54054E+05
  1253    0.38773E+07    0.86642E+05   -0.55549E+05
  1254    0.38722E+07    0.87286E+05   -0.57086E+05
  1255    0.38672E+07    0.87925E+05   -0.58666E+05
  1256    0.38623E+07    0.88560E+05   -0.60286E+05
  1257    0.38575E+07    0.89189E+05   -0.61946E+05
  1258    0.38529E+07    0.89812E+05   -0.63646E+05
  1259    0.38484E+07    0.90430E+05   -0.65384E+05
  1260    0.38439E+07    0.91043E+05   -0.67161E+05
  1261    0.38396E+07    0.91649E+05   -0.68974E+05
  1262    0.38355E+07    0.92249E+05   -0.70823E+05
  1263    0.38314E+07    0.92843E+05   -0.72708E+05
  1264    0.38275E+07    0.93430E+05   -0.74627E+05
  1265    0.38238E+07    0.94010E+05   -0.76580E+05
  1266    0.38201E+07    0.94584E+05   -0.78566E+05
  1267    0.38166E+07    0.95150E+05   -0.80584E+05
  1268    0.38133E+07    0.95709E+05   -0.82634E+05
  1269    0.38101E+07    0.96260E+05   -0.84714E+05
  1270    0.38070E+07    0.96803E+05   -0.86824E+05
  1271    0.38041E+07    0.97338E+05   -0.88963E+05
  1272    0.38013E+07    0.97865E+05   -0.91130E+05
  1273    0.37987E+07    0.98384E+05   -0.93324E+05
  1274    0.37962E+07    0.98894E+05   -0.95545E+05
  1275    0.37939E+07    0.99395E+05   -0.97792E+05
  1276    0.37918E+07    0.99887E+05   -0.10006E+06
  1277    0.37898E+07    0.10037E+06   -0.10236E+06
  1278    0.37880E+07    0.10084E+06   -0.10468E+06
  1279    0.37863E+07    0.10131E+06   -0.10702E+06
  1280    0.37849E+07    0.10176E+06   -0.10938E+06
  1281    0.37836E+07    0.10220E+06   -0.11177E+06
  1282    0.37825E+07    0.10264E+06   -0.11417E+06
  1283    0.37815E+07    0.10306E+06   -0.11660E+06
  1284    0.37807E+07    0.10347E+06   -0.11904E+06
  1285    0.37802E+07    0.10388E+06   -0.12150E+06
  1286    0.37798E+07    0.10427E+06   -0.12398E+06
  1287    0.37796E+07    0.10465E+06   -0.12647E+06
  1288    0.37795E+07    0.10501E+06   -0.12898E+06
  1289    0.37797E+07    0.10537E+06   -0.13150E+06
  1290    0.37801E+07    0.10571E+06   -0.13404E+06
  1291    0.37807E+07    0.10605E+06   -0.13659E+06
  1292    0.37814E+07    0.10637E+06   -0.13915E+06
  1293    0.37824E+07    0.10667E+06   -0.14173E+06
  1294    0.37836E+07    0.10697E+06   -0.14431E+06
  1295    0.37850E+07    0.10725E+06   -0.14690E+06
  1296    0.37865E+07    0.10752E+06   -0.14951E+06
  1297    0.37883E+07    0.10778E+06   -0.15211E+06
  1298    0.37903E+07    0.10802E+06   -0.15473E+06
  1299    0.37925E+07    0.10826E+06   -0.15735E+06
  1300    0.37948E+07    0.10848E+06   -0.15997E+06
  1301    0.37974E+07    0.10869E+06   -0.16260E+06
  1302    0.38001E+07    0.10888E+06   -0.16522E+06
  1303    0.38031E+07    0.10906E+06   -0.16785E+06
  1304    0.38062E+07    0.10923E+06   -0.17048E+06
  1305    0.38095E+07    0.10939E+06   -0.17311E+06
  1306    0.38131E+07    0.10954E+06   -0.17573E+06
  1307    0.38168E+07    0.10967E+06   -0.17835E+06
  1308    0.38207E+07    0.10979E+06   -0.18097E+06
  1309    0.38247E+07    0.10990E+06   -0.18358E+06
  1310    0.38290E+07    0.10999E+06   -0.18618E+06
  1311    0.38335E+07    0.11007E+06   -0.18877E+06
  1312    0.38381E+07    0.11014E+06   -0.19136E+06
  1313    0.38429E+07    0.11020E+06   -0.19394E+06
  1314    0.38479E+07    0.11025E+06   -0.19650E+06
  1315    0.38531E+07    0.11028E+06   -0.19905E+06
  1316    0.38584E+07    0.11030E+06   -0.20159E+06
  1317    0.38640E+07    0.11030E+06   -0.20412E+06
  1318    0.38697E+07    0.11030E+06   -0.20663E+06
  1319    0.38756E+07    0.11028E+06   -0.20912E+06
  1320    0.38816E+07    0.11025E+06   -0.21160E+06
  1321    0.38878E+07    0.11021E+06   -0.21405E+06
  1322    0.38943E+07    0.11015E+06   -0.21649E+06
  1323    0.39008E+07    0.11008E+06   -0.21891E+06
  1324    0.39076E+07    0.11000E+06   -0.22130E+06
  1325    0.39145E+07    0.10991E+06   -0.22367E+06
  1326    0.39216E+07    0.10980E+06   -0.22602E+06
  1327    0.39288E+07    0.10968E+06   -0.22834E+06
  1328    0.39362E+07    0.10955E+06   -0.23064E+06
  1329    0.39438E+07    0.10941E+06   -0.23291E+06
  1330    0.39516E+07    0.10925E+06   -0.23515E+06
  1331    0.39595E+07    0.10908E+06   -0.23736E+06
  1332    0.39675E+07    0.10890E+06   -0.23954E+06
  1333    0.39758E+07    0.10871E+06   -0.24169E+06
  1334    0.39842E+07    0.10850E+06   -0.24381E+06
  1335    0.39927E+07    0.10828E+06   -0.24589E+06
  1336    0.40014E+07    0.10805E+06   -0.24794E+06
  1337    0.40103E+07    0.10780E+06   -0.24996E+06
  1338    0.40193E+07    0.10755E+06   -0.25193E+06
  1339    0.40284E+07    0.10728E+06   -0.25388E+06
  1340    0.40377E+07    0.10700E+06   -0.25578E+06
  1341    0.40471E+07    0.10671E+06   -0.25765E+06
  1342    0.40567E+07    0.10641E+06   -0.25949E+06
  1343    0.40663E+07    0.10609E+06   -0.26128E+06
  1344    0.40761E+07    0.10577E+06   -0.26303E+06
  1345    0.40860E+07    0.10543E+06   -0.26475E+06
  1346    0.40961E+07    0.10509E+06   -0.26642E+06
  1347    0.41062E+07    0.10473E+06   -0.26806E+06
  1348    0.41165E+07    0.10437E+06   -0.26965E+06
  1349    0.41268E+07    0.10400E+06   -0.27120E+06
  1350    0.41373E+07    0.10361E+06   -0.27271E+06
  1351    0.41478E+07    0.10322E+06   -0.27418E+06
  1352    0.41584E+07    0.10282E+06   -0.27560E+06
  1353    0.41691E+07    0.10241E+06   -0.27698E+06
  1354    0.41800E+07    0.10199E+06   -0.27831E+06
  1355    0.41908E+07    0.10156E+06   -0.27960E+06
  1356    0.42018E+07    0.10112E+06   -0.28084E+06
  1357    0.42128E+07    0.10068E+06   -0.28204E+06
  1358    0.42239E+07    0.10022E+06   -0.28319E+06
  1359    0.42351E+07    0.99764E+05   -0.28429E+06
  1360    0.42463E+07    0.99297E+05   -0.28534E+06
  1361    0.42576E+07    0.98823E+05   -0.28635E+06
  1362    0.42689E+07    0.98342E+05   -0.28730E+06
  1363    0.42803E+07    0.97854E+05   -0.28821E+06
  1364    0.42917E+07    0.97359E+05   -0.28906E+06
  1365    0.43031E+07    0.96858E+05   -0.28987E+06
  1366    0.43146E+07    0.96351E+05   -0.29062E+06
  1367    0.43261E+07    0.95838E+05   -0.29132E+06
  1368    0.43377E+07    0.95320E+05   -0.29196E+06
  1369    0.43493E+07    0.94796E+05   -0.29255E+06
  1370    0.43608E+07    0.94266E+05   -0.29309E+06
  1371    0.43725E+07    0.93732E+05   -0.29358E+06
  1372    0.43841E+07    0.93193E+05   -0.29400E+06
  1373    0.43957E+07    0.92649E+05   -0.29438E+06
  1374    0.44073E+07    0.92100E+05   -0.29469E+06
  1375    0.44189E+07    0.91548E+05   -0.29495E+06
  1376    0.44306E+07    0.90991E+05   -0.29516E+06
  1377    0.44422E+07    0.90431E+05   -0.29530E+06
  1378    0.44538E+07    0.89867E+05   -0.29538E+06
  1379    0.44654E+07    0.89300E+05   -0.29541E+06
  1380    0.44769E+07    0.88730E+05   -0.29538E+06
  1381    0.44885E+07    0.88158E+05   -0.29530E+06
  1382    0.45000E+07    0.87583E+05   -0.29516E+06
  1383    0.45114E+07    0.87005E+05   -0.29496E+06
  1384    0.45229E+07    0.86427E+05   -0.29470E+06
  1385    0.45343E+07    0.85846E+05   -0.29440E+06
  1386    0.45456E+07    0.85265E+05   -0.29403E+06
  1387    0.45569E+07    0.84682E+05   -0.29361E+06
  1388    0.45681E+07    0.84099E+05   -0.29314E+06
  1389    0.45793E+07    0.83515E+05   -0.29261E+06
  1390    0.45904E+07    0.82932E+05   -0.29203E+06
  1391    0.46015E+07    0.82348E+05   -0.29139E+06
  1392    0.46125E+07    0.81765E+05   -0.29070E+06
  1393    0.46234E+07    0.81183E+05   -0.28996E+06
  1394    0.46342E+07    0.80602E+05   -0.28917E+06
  1395    0.46449E+07    0.80022E+05   -0.28832E+06
  1396    0.46556E+07    0.79444E+05   -0.28743E+06
  1397    0.46662E+07    0.78868E+05   -0.28648E+06
  1398    0.46766E+07    0.78294E+05   -0.28548E+06
  1399    0.46870E+07    0.77723E+05   -0.28443E+06
  1400    0.46972E+07    0.77154E+05   -0.28333E+06
  1401    0.47074E+07    0.76589E+05   -0.28218E+06
  1402    0.47174E+07    0.76027E+05   -0.28097E+06
  1403    0.47273E+07    0.75468E+05   -0.27972E+06
  1404    0.47371E+07    0.74914E+05   -0.27843E+06
  1405    0.47468E+07    0.74363E+05   -0.27708E+06
  1406    0.47563E+07    0.73817E+05   -0.27568E+06
  1407    0.47658E+07    0.73276E+05   -0.27424E+06
  1408    0.47750E+07    0.72740E+05   -0.27274E+06
  1409    0.47841E+07    0.72210E+05   -0.27121E+06
  1410    0.47931E+07    0.71685E+05   -0.26962E+06
  1411    0.48020E+07    0.71166E+05   -0.26799E+06
  1412    0.48106E+07    0.70653E+05   -0.26631E+06
  1413    0.48191E+07    0.70147E+05   -0.26458E+06
  1414    0.48275E+07    0.69647E+05   -0.26281E+06
  1415    0.48357E+07    0.69155E+05   -0.26099E+06
  1416    0.48437E+07    0.68670E+05   -0.25913E+06
  1417    0.48515E+07    0.68193E+05   -0.25723E+06
  1418    0.48592E+07    0.67723E+05   -0.25528E+06
  1419    0.48666E+07    0.67262E+05   -0.25328E+06
  1420    0.48739E+07    0.66809E+05   -0.25124E+06
  1421    0.48810E+07    0.66365E+05   -0.24917E+06
  1422    0.48879E+07    0.65930E+05   -0.24705E+06
  1423    0.48946E+07    0.65503E+05   -0.24489E+06
  1424    0.49012E+07    0.65086E+05   -0.24269E+06
  1425    0.49075E+07    0.64677E+05   -0.24045E+06
  1426    0.49136E+07    0.64278E+05   -0.23818E+06
  1427    0.49196E+07    0.63889E+05   -0.23587E+06
  1428    0.49253E+07    0.63509E+05   -0.23353E+06
  1429    0.49309E+07    0.63139E+05   -0.23115E+06
  1430    0.49362E+07    0.62779E+05   -0.22874E+06
  1431    0.49414E+07    0.62429E+05   -0.22630E+06
  1432    0.49463E+07    0.62090E+05   -0.22384E+06
  1433    0.49510E+07    0.61761E+05   -0.22134E+06
  1434    0.49556E+07    0.61443E+05   -0.21881E+06
  1435    0.49599E+07    0.61135E+05   -0.21626E+06
  1436    0.49640E+07    0.60839E+05   -0.21367E+06
  1437    0.49679E+07    0.60554E+05   -0.21107E+06
  1438    0.49716E+07    0.60280E+05   -0.20844E+06
  1439    0.49750E+07    0.60017E+05   -0.20579E+06
  1440    0.49783E+07    0.59766E+05   -0.20312E+06
  1441    0.49813E+07    0.59527E+05   -0.20042E+06
  1442    0.49841E+07    0.59300E+05   -0.19771E+06
  1443    0.49867E+07    0.59085E+05   -0.19498E+06
  1444    0.49891E+07    0.58883E+05   -0.19223E+06
  1445    0.49913E+07    0.58692E+05   -0.18946E+06
  1446    0.49932E+07    0.58515E+05   -0.18668E+06
  1447    0.49949E+07    0.58350E+05   -0.18388E+06
  1448    0.49964E+07    0.58198E+05   -0.18107E+06
  1449    0.49976E+07    0.58059E+05   -0.17825E+06
  1450    0.49986E+07    0.57933E+05   -0.17542E+06
  1451    0.49994E+07    0.57821E+05   -0.17257E+06
  1452    0.49999E+07    0.57722E+05   -0.16972E+06
  1453    0.50002E+07    0.57637E+05   -0.16686E+06
  1454    0.50003E+07    0.57566E+05   -0.16399E+06
  1455    0.50002E+07    0.57509E+05   -0.16112E+06
  1456    0.49998E+07    0.57467E+05   -0.15824E+06
  1457    0.49991E+07    0.57438E+05   -0.15536E+06
  1458    0.49982E+07    0.57424E+05   -0.15248E+06
  1459    0.49971E+07    0.57425E+05   -0.14959E+06
  1460    0.49957E+07    0.57441E+05   -0.14670E+06
  1461    0.49941E+07    0.57472E+05   -0.14382E+06
  1462    0.49922E+07    0.57518E+05   -0.14093E+06
  1463    0.49901E+07    0.57578E+05   -0.13805E+06
  1464    0.49878E+07    0.57653E+05   -0.13517E+06
  1465    0.49852E+07    0.57743E+05   -0.13230E+06
  1466    0.49823E+07    0.57848E+05   -0.12943E+06
  1467    0.49793E+07    0.57967E+05   -0.12657E+06
  1468    0.49760E+07    0.58101E+05   -0.12371E+06
  1469    0.49725E+07    0.58249E+05   -0.12087E+06
  1470    0.49687E+07    0.58411E+05   -0.11804E+06
  1471    0.49647E+07    0.58588E+05   -0.11521E+06
  1472    0.49605E+07    0.58778E+05   -0.11240E+06
  1473    0.49561E+07    0.58983E+05   -0.10960E+06
  1474    0.49515E+07    0.59201E+05   -0.10682E+06
  1475    0.49466E+07    0.59434E+05   -0.10405E+06
  1476    0.49416E+07    0.59680E+05   -0.10130E+06
  1477    0.49363E+07    0.59940E+05   -0.98566E+05
  1478    0.49308E+07    0.60213E+05   -0.95851E+05
  1479    0.49251E+07    0.60500E+05   -0.93154E+05
  1480    0.49192E+07    0.60801E+05   -0.90479E+05
  1481    0.49131E+07    0.61115E+05   -0.87825E+05
  1482    0.49068E+07    0.61442E+05   -0.85194E+05
  1483    0.49003E+07    0.61782E+05   -0.82588E+05
  1484    0.48936E+07    0.62135E+05   -0.80006E+05
  1485    0.48867E+07    0.62502E+05   -0.77450E+05
  1486    0.48796E+07    0.62881E+05   -0.74921E+05
