#    L    TT             EE             BB             TE          
   147    0.10018E+02    0.66292E-01    0.30955E-01   -0.48567E+00
   148    0.94524E+01    0.65266E-01    0.30306E-01   -0.45477E+00
   149    0.89213E+01    0.64234E-01    0.29666E-01   -0.42464E+00
   150    0.84237E+01    0.63197E-01    0.29034E-01   -0.39530E+00
   151    0.79586E+01    0.62156E-01    0.28410E-01   -0.36678E+00
   152    0.75251E+01    0.61111E-01    0.27796E-01   -0.33906E+00
   153    0.71223E+01    0.60064E-01    0.27191E-01   -0.31216E+00
   154    0.67491E+01    0.59014E-01    0.26596E-01   -0.28607E+00
   155    0.64047E+01    0.57963E-01    0.26010E-01   -0.26078E+00
   156    0.60881E+01    0.56911E-01    0.25435E-01   -0.23630E+00
   157    0.57983E+01    0.55860E-01    0.24869E-01   -0.21262E+00
   158    0.55345E+01    0.54809E-01    0.24313E-01   -0.18974E+00
   159    0.52956E+01    0.53760E-01    0.23768E-01   -0.16766E+00
   160    0.50807E+01    0.52712E-01    0.23234E-01   -0.14638E+00
   161    0.48890E+01    0.51668E-01    0.22710E-01   -0.12589E+00
   162    0.47193E+01    0.50627E-01    0.22198E-01   -0.10619E+00
   163    0.45708E+01    0.49591E-01    0.21696E-01   -0.87283E-01
   164    0.44426E+01    0.48559E-01    0.21206E-01   -0.69163E-01
   165    0.43336E+01    0.47533E-01    0.20728E-01   -0.51829E-01
   166    0.42430E+01    0.46514E-01    0.20261E-01   -0.35278E-01
   167    0.41698E+01    0.45501E-01    0.19806E-01   -0.19509E-01
   168    0.41131E+01    0.44497E-01    0.19363E-01   -0.45195E-02
   169    0.40719E+01    0.43500E-01    0.18933E-01    0.96929E-02
   170    0.40452E+01    0.42514E-01    0.18515E-01    0.23130E-01
   171    0.40322E+01    0.41537E-01    0.18110E-01    0.35794E-01
   172    0.40319E+01    0.40570E-01    0.17717E-01    0.47687E-01
   173    0.40433E+01    0.39615E-01    0.17338E-01    0.58812E-01
   174    0.40654E+01    0.38672E-01    0.16972E-01    0.69169E-01
   175    0.40975E+01    0.37742E-01    0.16619E-01    0.78762E-01
   176    0.41384E+01    0.36825E-01    0.16280E-01    0.87596E-01
   177    0.41878E+01    0.35922E-01    0.15954E-01    0.95688E-01
   178    0.42448E+01    0.35033E-01    0.15642E-01    0.10306E+00
   179    0.43091E+01    0.34159E-01    0.15342E-01    0.10973E+00
   180    0.43801E+01    0.33300E-01    0.15055E-01    0.11573E+00
   181    0.44571E+01    0.32456E-01    0.14780E-01    0.12107E+00
