#    L    TT             EE             BB             TE          
   124    0.20693E+00    0.14069E-03    0.29047E-03    0.10564E-02
   125    0.21008E+00    0.14426E-03    0.29859E-03    0.10788E-02
   126    0.21325E+00    0.14788E-03    0.30686E-03    0.11014E-02
   127    0.21644E+00    0.15156E-03    0.31529E-03    0.11242E-02
   128    0.21965E+00    0.15530E-03    0.32388E-03    0.11473E-02
   129    0.22288E+00    0.15909E-03    0.33262E-03    0.11707E-02
   130    0.22613E+00    0.16294E-03    0.34152E-03    0.11943E-02
   131    0.22939E+00    0.16685E-03    0.35058E-03    0.12181E-02
   132    0.23268E+00    0.17082E-03    0.35981E-03    0.12422E-02
   133    0.23598E+00    0.17485E-03    0.36920E-03    0.12665E-02
   134    0.23930E+00    0.17894E-03    0.37875E-03    0.12911E-02
   135    0.24265E+00    0.18308E-03    0.38847E-03    0.13160E-02
   136    0.24601E+00    0.18729E-03    0.39836E-03    0.13410E-02
   137    0.24938E+00    0.19155E-03    0.40842E-03    0.13664E-02
   138    0.25278E+00    0.19588E-03    0.41865E-03    0.13920E-02
   139    0.25620E+00    0.20027E-03    0.42905E-03    0.14178E-02
   140    0.25963E+00    0.20471E-03    0.43962E-03    0.14438E-02
   141    0.26309E+00    0.20922E-03    0.45037E-03    0.14702E-02
   142    0.26656E+00    0.21379E-03    0.46129E-03    0.14967E-02
   143    0.27005E+00    0.21842E-03    0.47239E-03    0.15235E-02
   144    0.27356E+00    0.22311E-03    0.48367E-03    0.15506E-02
   145    0.27709E+00    0.22786E-03    0.49514E-03    0.15779E-02
   146    0.28063E+00    0.23268E-03    0.50678E-03    0.16054E-02
   147    0.28420E+00    0.23756E-03    0.51860E-03    0.16332E-02
   148    0.28778E+00    0.24250E-03    0.53061E-03    0.16612E-02
   149    0.29138E+00    0.24750E-03    0.54281E-03    0.16895E-02
   150    0.29500E+00    0.25256E-03    0.55519E-03    0.17180E-02
   151    0.29864E+00    0.25769E-03    0.56777E-03    0.17468E-02
   152    0.30230E+00    0.26289E-03    0.58053E-03    0.17758E-02
   153    0.30597E+00    0.26814E-03    0.59348E-03    0.18050E-02
   154    0.30966E+00    0.27346E-03    0.60663E-03    0.18345E-02
   155    0.31337E+00    0.27884E-03    0.61997E-03    0.18642E-02
   156    0.31710E+00    0.28429E-03    0.63350E-03    0.18942E-02
   157    0.32085E+00    0.28980E-03    0.64723E-03    0.19244E-02
   158    0.32461E+00    0.29538E-03    0.66116E-03    0.19548E-02
   159    0.32840E+00    0.30102E-03    0.67529E-03    0.19855E-02
   160    0.33220E+00    0.30673E-03    0.68962E-03    0.20165E-02
   161    0.33602E+00    0.31250E-03    0.70415E-03    0.20476E-02
   162    0.33985E+00    0.31833E-03    0.71888E-03    0.20791E-02
   163    0.34371E+00    0.32424E-03    0.73382E-03    0.21107E-02
   164    0.34758E+00    0.33021E-03    0.74896E-03    0.21426E-02
   165    0.35147E+00    0.33624E-03    0.76431E-03    0.21747E-02
   166    0.35538E+00    0.34234E-03    0.77987E-03    0.22071E-02
   167    0.35930E+00    0.34851E-03    0.79564E-03    0.22397E-02
   168    0.36325E+00    0.35474E-03    0.81161E-03    0.22726E-02
   169    0.36721E+00    0.36104E-03    0.82780E-03    0.23057E-02
   170    0.37118E+00    0.36740E-03    0.84421E-03    0.23390E-02
   171    0.37518E+00    0.37384E-03    0.86083E-03    0.23726E-02
   172    0.37919E+00    0.38034E-03    0.87766E-03    0.24064E-02
   173    0.38322E+00    0.38691E-03    0.89471E-03    0.24405E-02
   174    0.38727E+00    0.39354E-03    0.91198E-03    0.24747E-02
   175    0.39133E+00    0.40025E-03    0.92947E-03    0.25093E-02
   176    0.39542E+00    0.40702E-03    0.94718E-03    0.25440E-02
   177    0.39952E+00    0.41386E-03    0.96511E-03    0.25790E-02
   178    0.40363E+00    0.42077E-03    0.98327E-03    0.26143E-02
   179    0.40777E+00    0.42775E-03    0.10016E-02    0.26498E-02
   180    0.41192E+00    0.43479E-03    0.10203E-02    0.26855E-02
   181    0.41608E+00    0.44191E-03    0.10391E-02    0.27214E-02
   182    0.42027E+00    0.44909E-03    0.10582E-02    0.27576E-02
   183    0.42447E+00    0.45634E-03    0.10774E-02    0.27940E-02
   184    0.42869E+00    0.46366E-03    0.10970E-02    0.28307E-02
   185    0.43293E+00    0.47105E-03    0.11167E-02    0.28676E-02
   186    0.43718E+00    0.47851E-03    0.11367E-02    0.29047E-02
   187    0.44145E+00    0.48604E-03    0.11569E-02    0.29420E-02
   188    0.44573E+00    0.49364E-03    0.11774E-02    0.29796E-02
   189    0.45004E+00    0.50131E-03    0.11981E-02    0.30175E-02
   190    0.45436E+00    0.50905E-03    0.12190E-02    0.30555E-02
   191    0.45869E+00    0.51686E-03    0.12402E-02    0.30938E-02
   192    0.46305E+00    0.52474E-03    0.12616E-02    0.31323E-02
   193    0.46742E+00    0.53269E-03    0.12833E-02    0.31711E-02
   194    0.47181E+00    0.54071E-03    0.13052E-02    0.32100E-02
   195    0.47621E+00    0.54880E-03    0.13273E-02    0.32492E-02
   196    0.48063E+00    0.55696E-03    0.13497E-02    0.32887E-02
   197    0.48507E+00    0.56519E-03    0.13723E-02    0.33284E-02
   198    0.48952E+00    0.57349E-03    0.13952E-02    0.33683E-02
   199    0.49399E+00    0.58186E-03    0.14183E-02    0.34084E-02
   200    0.49848E+00    0.59031E-03    0.14417E-02    0.34487E-02
   201    0.50298E+00    0.59882E-03    0.14653E-02    0.34893E-02
   202    0.50750E+00    0.60741E-03    0.14892E-02    0.35301E-02
   203    0.51204E+00    0.61607E-03    0.15134E-02    0.35712E-02
   204    0.51659E+00    0.62480E-03    0.15377E-02    0.36124E-02
   205    0.52116E+00    0.63360E-03    0.15624E-02    0.36539E-02
   206    0.52574E+00    0.64247E-03    0.15873E-02    0.36956E-02
   207    0.53035E+00    0.65141E-03    0.16125E-02    0.37376E-02
   208    0.53496E+00    0.66043E-03    0.16379E-02    0.37797E-02
   209    0.53960E+00    0.66952E-03    0.16636E-02    0.38221E-02
   210    0.54425E+00    0.67867E-03    0.16895E-02    0.38648E-02
   211    0.54891E+00    0.68790E-03    0.17157E-02    0.39076E-02
   212    0.55359E+00    0.69721E-03    0.17422E-02    0.39507E-02
   213    0.55829E+00    0.70658E-03    0.17689E-02    0.39940E-02
   214    0.56301E+00    0.71602E-03    0.17959E-02    0.40375E-02
   215    0.56774E+00    0.72554E-03    0.18231E-02    0.40813E-02
   216    0.57248E+00    0.73513E-03    0.18507E-02    0.41253E-02
   217    0.57724E+00    0.74479E-03    0.18785E-02    0.41695E-02
   218    0.58202E+00    0.75452E-03    0.19065E-02    0.42139E-02
   219    0.58681E+00    0.76433E-03    0.19349E-02    0.42586E-02
   220    0.59162E+00    0.77420E-03    0.19635E-02    0.43035E-02
   221    0.59645E+00    0.78415E-03    0.19924E-02    0.43486E-02
   222    0.60129E+00    0.79417E-03    0.20215E-02    0.43939E-02
   223    0.60614E+00    0.80426E-03    0.20510E-02    0.44395E-02
   224    0.61101E+00    0.81443E-03    0.20807E-02    0.44853E-02
   225    0.61590E+00    0.82466E-03    0.21106E-02    0.45313E-02
   226    0.62080E+00    0.83497E-03    0.21409E-02    0.45775E-02
   227    0.62572E+00    0.84535E-03    0.21714E-02    0.46240E-02
