#    L    TT             EE             TE          
   940    0.20266E+00    0.74307E-03    0.58478E-02
   941    0.20195E+00    0.75283E-03    0.59718E-02
   942    0.20123E+00    0.76279E-03    0.60949E-02
   943    0.20050E+00    0.77295E-03    0.62170E-02
   944    0.19975E+00    0.78330E-03    0.63380E-02
   945    0.19900E+00    0.79385E-03    0.64580E-02
   946    0.19824E+00    0.80459E-03    0.65769E-02
   947    0.19747E+00    0.81552E-03    0.66947E-02
   948    0.19669E+00    0.82665E-03    0.68114E-02
   949    0.19590E+00    0.83796E-03    0.69269E-02
   950    0.19509E+00    0.84945E-03    0.70411E-02
   951    0.19428E+00    0.86113E-03    0.71542E-02
   952    0.19346E+00    0.87300E-03    0.72659E-02
   953    0.19264E+00    0.88504E-03    0.73764E-02
   954    0.19180E+00    0.89726E-03    0.74855E-02
   955    0.19095E+00    0.90966E-03    0.75933E-02
   956    0.19009E+00    0.92224E-03    0.76997E-02
   957    0.18923E+00    0.93499E-03    0.78047E-02
   958    0.18836E+00    0.94791E-03    0.79083E-02
   959    0.18748E+00    0.96099E-03    0.80104E-02
   960    0.18659E+00    0.97423E-03    0.81111E-02
   961    0.18569E+00    0.98763E-03    0.82103E-02
   962    0.18478E+00    0.10012E-02    0.83080E-02
   963    0.18387E+00    0.10149E-02    0.84042E-02
   964    0.18295E+00    0.10287E-02    0.84990E-02
   965    0.18202E+00    0.10427E-02    0.85922E-02
   966    0.18109E+00    0.10568E-02    0.86839E-02
   967    0.18014E+00    0.10710E-02    0.87741E-02
   968    0.17920E+00    0.10853E-02    0.88627E-02
   969    0.17824E+00    0.10998E-02    0.89498E-02
   970    0.17728E+00    0.11143E-02    0.90353E-02
   971    0.17631E+00    0.11290E-02    0.91192E-02
   972    0.17534E+00    0.11438E-02    0.92015E-02
   973    0.17436E+00    0.11586E-02    0.92822E-02
   974    0.17337E+00    0.11736E-02    0.93613E-02
   975    0.17238E+00    0.11886E-02    0.94388E-02
   976    0.17139E+00    0.12038E-02    0.95146E-02
   977    0.17039E+00    0.12190E-02    0.95888E-02
   978    0.16938E+00    0.12342E-02    0.96613E-02
   979    0.16837E+00    0.12496E-02    0.97321E-02
   980    0.16736E+00    0.12650E-02    0.98012E-02
   981    0.16634E+00    0.12805E-02    0.98687E-02
   982    0.16532E+00    0.12960E-02    0.99344E-02
   983    0.16429E+00    0.13115E-02    0.99984E-02
   984    0.16326E+00    0.13271E-02    0.10061E-01
   985    0.16222E+00    0.13428E-02    0.10121E-01
   986    0.16118E+00    0.13584E-02    0.10180E-01
   987    0.16014E+00    0.13741E-02    0.10237E-01
   988    0.15910E+00    0.13899E-02    0.10292E-01
   989    0.15805E+00    0.14056E-02    0.10346E-01
   990    0.15700E+00    0.14213E-02    0.10397E-01
   991    0.15595E+00    0.14371E-02    0.10447E-01
   992    0.15490E+00    0.14529E-02    0.10495E-01
   993    0.15384E+00    0.14686E-02    0.10541E-01
   994    0.15278E+00    0.14844E-02    0.10585E-01
   995    0.15172E+00    0.15001E-02    0.10628E-01
   996    0.15066E+00    0.15159E-02    0.10668E-01
   997    0.14960E+00    0.15316E-02    0.10707E-01
   998    0.14853E+00    0.15472E-02    0.10744E-01
   999    0.14747E+00    0.15629E-02    0.10778E-01
  1000    0.14640E+00    0.15785E-02    0.10811E-01
  1001    0.14534E+00    0.15941E-02    0.10842E-01
  1002    0.14427E+00    0.16096E-02    0.10871E-01
  1003    0.14320E+00    0.16251E-02    0.10899E-01
  1004    0.14213E+00    0.16405E-02    0.10924E-01
  1005    0.14106E+00    0.16559E-02    0.10948E-01
  1006    0.14000E+00    0.16712E-02    0.10969E-01
  1007    0.13893E+00    0.16864E-02    0.10989E-01
  1008    0.13786E+00    0.17016E-02    0.11007E-01
  1009    0.13680E+00    0.17166E-02    0.11024E-01
  1010    0.13573E+00    0.17316E-02    0.11038E-01
  1011    0.13467E+00    0.17465E-02    0.11051E-01
  1012    0.13360E+00    0.17613E-02    0.11062E-01
  1013    0.13254E+00    0.17761E-02    0.11071E-01
  1014    0.13148E+00    0.17907E-02    0.11078E-01
  1015    0.13042E+00    0.18052E-02    0.11084E-01
  1016    0.12936E+00    0.18196E-02    0.11088E-01
  1017    0.12831E+00    0.18338E-02    0.11090E-01
  1018    0.12725E+00    0.18480E-02    0.11090E-01
  1019    0.12620E+00    0.18620E-02    0.11089E-01
  1020    0.12515E+00    0.18759E-02    0.11086E-01
  1021    0.12411E+00    0.18896E-02    0.11081E-01
  1022    0.12306E+00    0.19032E-02    0.11075E-01
  1023    0.12202E+00    0.19167E-02    0.11067E-01
  1024    0.12098E+00    0.19300E-02    0.11057E-01
  1025    0.11995E+00    0.19431E-02    0.11046E-01
  1026    0.11892E+00    0.19561E-02    0.11033E-01
  1027    0.11789E+00    0.19689E-02    0.11018E-01
  1028    0.11687E+00    0.19816E-02    0.11002E-01
  1029    0.11584E+00    0.19941E-02    0.10984E-01
  1030    0.11483E+00    0.20064E-02    0.10965E-01
  1031    0.11382E+00    0.20185E-02    0.10944E-01
  1032    0.11281E+00    0.20304E-02    0.10922E-01
  1033    0.11181E+00    0.20421E-02    0.10897E-01
  1034    0.11081E+00    0.20536E-02    0.10872E-01
  1035    0.10981E+00    0.20650E-02    0.10845E-01
  1036    0.10882E+00    0.20761E-02    0.10816E-01
  1037    0.10784E+00    0.20870E-02    0.10786E-01
  1038    0.10686E+00    0.20976E-02    0.10754E-01
  1039    0.10589E+00    0.21081E-02    0.10721E-01
  1040    0.10492E+00    0.21183E-02    0.10686E-01
  1041    0.10396E+00    0.21283E-02    0.10650E-01
  1042    0.10300E+00    0.21380E-02    0.10612E-01
  1043    0.10205E+00    0.21475E-02    0.10573E-01
  1044    0.10111E+00    0.21568E-02    0.10532E-01
  1045    0.10017E+00    0.21658E-02    0.10490E-01
  1046    0.99237E-01    0.21746E-02    0.10447E-01
  1047    0.98312E-01    0.21832E-02    0.10402E-01
  1048    0.97392E-01    0.21915E-02    0.10356E-01
  1049    0.96479E-01    0.21995E-02    0.10309E-01
  1050    0.95572E-01    0.22073E-02    0.10261E-01
  1051    0.94672E-01    0.22149E-02    0.10211E-01
  1052    0.93778E-01    0.22222E-02    0.10160E-01
  1053    0.92891E-01    0.22292E-02    0.10108E-01
  1054    0.92010E-01    0.22360E-02    0.10054E-01
  1055    0.91137E-01    0.22426E-02    0.99999E-02
  1056    0.90270E-01    0.22488E-02    0.99443E-02
  1057    0.89410E-01    0.22549E-02    0.98875E-02
  1058    0.88557E-01    0.22606E-02    0.98297E-02
  1059    0.87711E-01    0.22661E-02    0.97708E-02
  1060    0.86872E-01    0.22713E-02    0.97109E-02
  1061    0.86040E-01    0.22763E-02    0.96500E-02
  1062    0.85216E-01    0.22810E-02    0.95881E-02
  1063    0.84399E-01    0.22854E-02    0.95252E-02
  1064    0.83589E-01    0.22895E-02    0.94614E-02
  1065    0.82787E-01    0.22934E-02    0.93967E-02
  1066    0.81992E-01    0.22970E-02    0.93311E-02
  1067    0.81205E-01    0.23003E-02    0.92646E-02
  1068    0.80426E-01    0.23034E-02    0.91973E-02
  1069    0.79654E-01    0.23061E-02    0.91291E-02
  1070    0.78890E-01    0.23086E-02    0.90602E-02
  1071    0.78134E-01    0.23108E-02    0.89905E-02
  1072    0.77387E-01    0.23127E-02    0.89200E-02
  1073    0.76647E-01    0.23144E-02    0.88488E-02
  1074    0.75915E-01    0.23157E-02    0.87769E-02
  1075    0.75191E-01    0.23168E-02    0.87043E-02
  1076    0.74476E-01    0.23175E-02    0.86311E-02
  1077    0.73769E-01    0.23180E-02    0.85572E-02
  1078    0.73071E-01    0.23182E-02    0.84827E-02
  1079    0.72381E-01    0.23180E-02    0.84076E-02
  1080    0.71699E-01    0.23176E-02    0.83320E-02
  1081    0.71026E-01    0.23169E-02    0.82558E-02
  1082    0.70362E-01    0.23159E-02    0.81791E-02
  1083    0.69706E-01    0.23145E-02    0.81019E-02
  1084    0.69060E-01    0.23129E-02    0.80243E-02
  1085    0.68422E-01    0.23110E-02    0.79461E-02
  1086    0.67792E-01    0.23088E-02    0.78676E-02
  1087    0.67171E-01    0.23063E-02    0.77887E-02
  1088    0.66559E-01    0.23035E-02    0.77093E-02
  1089    0.65956E-01    0.23004E-02    0.76296E-02
  1090    0.65361E-01    0.22970E-02    0.75496E-02
  1091    0.64775E-01    0.22933E-02    0.74692E-02
  1092    0.64197E-01    0.22894E-02    0.73886E-02
  1093    0.63628E-01    0.22852E-02    0.73076E-02
  1094    0.63067E-01    0.22807E-02    0.72264E-02
  1095    0.62515E-01    0.22759E-02    0.71450E-02
  1096    0.61971E-01    0.22709E-02    0.70633E-02
  1097    0.61435E-01    0.22656E-02    0.69815E-02
  1098    0.60908E-01    0.22600E-02    0.68995E-02
  1099    0.60390E-01    0.22541E-02    0.68173E-02
  1100    0.59879E-01    0.22480E-02    0.67350E-02
  1101    0.59377E-01    0.22417E-02    0.66526E-02
  1102    0.58884E-01    0.22351E-02    0.65700E-02
  1103    0.58398E-01    0.22282E-02    0.64875E-02
  1104    0.57921E-01    0.22211E-02    0.64049E-02
  1105    0.57452E-01    0.22137E-02    0.63222E-02
  1106    0.56992E-01    0.22061E-02    0.62396E-02
  1107    0.56539E-01    0.21982E-02    0.61569E-02
  1108    0.56095E-01    0.21901E-02    0.60744E-02
  1109    0.55658E-01    0.21817E-02    0.59918E-02
  1110    0.55230E-01    0.21731E-02    0.59094E-02
  1111    0.54810E-01    0.21643E-02    0.58270E-02
  1112    0.54398E-01    0.21553E-02    0.57448E-02
  1113    0.53994E-01    0.21460E-02    0.56628E-02
  1114    0.53598E-01    0.21365E-02    0.55808E-02
  1115    0.53210E-01    0.21267E-02    0.54991E-02
  1116    0.52830E-01    0.21168E-02    0.54176E-02
  1117    0.52458E-01    0.21066E-02    0.53363E-02
  1118    0.52094E-01    0.20962E-02    0.52553E-02
  1119    0.51738E-01    0.20856E-02    0.51746E-02
  1120    0.51390E-01    0.20747E-02    0.50941E-02
  1121    0.51049E-01    0.20637E-02    0.50140E-02
  1122    0.50716E-01    0.20525E-02    0.49342E-02
  1123    0.50391E-01    0.20410E-02    0.48547E-02
  1124    0.50074E-01    0.20293E-02    0.47757E-02
  1125    0.49765E-01    0.20175E-02    0.46970E-02
  1126    0.49463E-01    0.20054E-02    0.46187E-02
  1127    0.49169E-01    0.19932E-02    0.45409E-02
  1128    0.48882E-01    0.19807E-02    0.44635E-02
  1129    0.48603E-01    0.19681E-02    0.43865E-02
  1130    0.48331E-01    0.19553E-02    0.43100E-02
  1131    0.48067E-01    0.19424E-02    0.42339E-02
  1132    0.47809E-01    0.19292E-02    0.41583E-02
  1133    0.47559E-01    0.19159E-02    0.40831E-02
  1134    0.47316E-01    0.19025E-02    0.40084E-02
  1135    0.47080E-01    0.18888E-02    0.39342E-02
  1136    0.46851E-01    0.18751E-02    0.38605E-02
  1137    0.46629E-01    0.18612E-02    0.37873E-02
  1138    0.46413E-01    0.18471E-02    0.37146E-02
  1139    0.46204E-01    0.18329E-02    0.36424E-02
  1140    0.46002E-01    0.18186E-02    0.35707E-02
  1141    0.45806E-01    0.18042E-02    0.34996E-02
  1142    0.45617E-01    0.17896E-02    0.34290E-02
  1143    0.45434E-01    0.17750E-02    0.33589E-02
  1144    0.45258E-01    0.17602E-02    0.32895E-02
  1145    0.45088E-01    0.17453E-02    0.32205E-02
  1146    0.44924E-01    0.17303E-02    0.31522E-02
  1147    0.44766E-01    0.17152E-02    0.30844E-02
  1148    0.44614E-01    0.17000E-02    0.30173E-02
  1149    0.44468E-01    0.16847E-02    0.29507E-02
  1150    0.44328E-01    0.16694E-02    0.28847E-02
  1151    0.44194E-01    0.16539E-02    0.28193E-02
  1152    0.44065E-01    0.16384E-02    0.27546E-02
  1153    0.43942E-01    0.16228E-02    0.26905E-02
  1154    0.43825E-01    0.16072E-02    0.26270E-02
  1155    0.43713E-01    0.15915E-02    0.25642E-02
  1156    0.43607E-01    0.15757E-02    0.25021E-02
  1157    0.43506E-01    0.15599E-02    0.24406E-02
  1158    0.43410E-01    0.15441E-02    0.23798E-02
  1159    0.43319E-01    0.15282E-02    0.23196E-02
  1160    0.43234E-01    0.15123E-02    0.22602E-02
  1161    0.43154E-01    0.14963E-02    0.22014E-02
  1162    0.43078E-01    0.14803E-02    0.21433E-02
  1163    0.43008E-01    0.14643E-02    0.20860E-02
  1164    0.42942E-01    0.14483E-02    0.20294E-02
  1165    0.42881E-01    0.14322E-02    0.19735E-02
  1166    0.42825E-01    0.14162E-02    0.19183E-02
  1167    0.42773E-01    0.14002E-02    0.18639E-02
  1168    0.42726E-01    0.13841E-02    0.18103E-02
  1169    0.42684E-01    0.13681E-02    0.17573E-02
  1170    0.42646E-01    0.13520E-02    0.17051E-02
  1171    0.42612E-01    0.13360E-02    0.16537E-02
  1172    0.42582E-01    0.13200E-02    0.16029E-02
  1173    0.42557E-01    0.13040E-02    0.15529E-02
  1174    0.42536E-01    0.12881E-02    0.15035E-02
  1175    0.42518E-01    0.12721E-02    0.14549E-02
  1176    0.42505E-01    0.12562E-02    0.14070E-02
  1177    0.42496E-01    0.12404E-02    0.13597E-02
  1178    0.42491E-01    0.12246E-02    0.13132E-02
  1179    0.42489E-01    0.12088E-02    0.12673E-02
  1180    0.42491E-01    0.11931E-02    0.12221E-02
  1181    0.42497E-01    0.11774E-02    0.11775E-02
  1182    0.42506E-01    0.11618E-02    0.11337E-02
  1183    0.42519E-01    0.11462E-02    0.10905E-02
  1184    0.42535E-01    0.11308E-02    0.10479E-02
  1185    0.42555E-01    0.11153E-02    0.10060E-02
  1186    0.42578E-01    0.11000E-02    0.96476E-03
  1187    0.42605E-01    0.10847E-02    0.92414E-03
  1188    0.42634E-01    0.10695E-02    0.88415E-03
  1189    0.42667E-01    0.10544E-02    0.84479E-03
  1190    0.42702E-01    0.10394E-02    0.80604E-03
  1191    0.42741E-01    0.10245E-02    0.76792E-03
  1192    0.42782E-01    0.10097E-02    0.73041E-03
  1193    0.42827E-01    0.99497E-03    0.69350E-03
  1194    0.42874E-01    0.98035E-03    0.65719E-03
  1195    0.42924E-01    0.96584E-03    0.62148E-03
  1196    0.42976E-01    0.95145E-03    0.58635E-03
  1197    0.43031E-01    0.93717E-03    0.55181E-03
  1198    0.43089E-01    0.92302E-03    0.51785E-03
  1199    0.43149E-01    0.90898E-03    0.48446E-03
  1200    0.43211E-01    0.89508E-03    0.45164E-03
  1201    0.43276E-01    0.88131E-03    0.41938E-03
  1202    0.43343E-01    0.86768E-03    0.38768E-03
  1203    0.43412E-01    0.85418E-03    0.35653E-03
  1204    0.43483E-01    0.84084E-03    0.32592E-03
  1205    0.43556E-01    0.82764E-03    0.29585E-03
  1206    0.43632E-01    0.81459E-03    0.26633E-03
  1207    0.43709E-01    0.80170E-03    0.23732E-03
  1208    0.43788E-01    0.78897E-03    0.20885E-03
  1209    0.43868E-01    0.77641E-03    0.18089E-03
  1210    0.43951E-01    0.76401E-03    0.15344E-03
  1211    0.44035E-01    0.75178E-03    0.12649E-03
  1212    0.44121E-01    0.73971E-03    0.10002E-03
  1213    0.44208E-01    0.72782E-03    0.74033E-04
  1214    0.44297E-01    0.71609E-03    0.48508E-04
  1215    0.44388E-01    0.70454E-03    0.23438E-04
  1216    0.44480E-01    0.69316E-03   -0.11883E-05
  1217    0.44574E-01    0.68195E-03   -0.25382E-04
  1218    0.44669E-01    0.67091E-03   -0.49153E-04
  1219    0.44766E-01    0.66005E-03   -0.72513E-04
  1220    0.44864E-01    0.64937E-03   -0.95472E-04
  1221    0.44963E-01    0.63886E-03   -0.11804E-03
  1222    0.45064E-01    0.62853E-03   -0.14023E-03
  1223    0.45167E-01    0.61838E-03   -0.16205E-03
  1224    0.45271E-01    0.60841E-03   -0.18351E-03
  1225    0.45376E-01    0.59862E-03   -0.20463E-03
  1226    0.45482E-01    0.58901E-03   -0.22541E-03
  1227    0.45589E-01    0.57959E-03   -0.24586E-03
  1228    0.45698E-01    0.57035E-03   -0.26600E-03
  1229    0.45808E-01    0.56129E-03   -0.28584E-03
  1230    0.45919E-01    0.55242E-03   -0.30538E-03
  1231    0.46032E-01    0.54374E-03   -0.32464E-03
  1232    0.46145E-01    0.53525E-03   -0.34363E-03
  1233    0.46260E-01    0.52694E-03   -0.36235E-03
  1234    0.46375E-01    0.51883E-03   -0.38083E-03
  1235    0.46492E-01    0.51091E-03   -0.39906E-03
  1236    0.46610E-01    0.50318E-03   -0.41707E-03
  1237    0.46728E-01    0.49564E-03   -0.43486E-03
  1238    0.46848E-01    0.48829E-03   -0.45244E-03
  1239    0.46968E-01    0.48115E-03   -0.46982E-03
  1240    0.47090E-01    0.47419E-03   -0.48702E-03
  1241    0.47212E-01    0.46744E-03   -0.50404E-03
  1242    0.47335E-01    0.46088E-03   -0.52090E-03
  1243    0.47459E-01    0.45453E-03   -0.53761E-03
  1244    0.47584E-01    0.44837E-03   -0.55417E-03
  1245    0.47709E-01    0.44241E-03   -0.57060E-03
  1246    0.47835E-01    0.43666E-03   -0.58690E-03
  1247    0.47962E-01    0.43111E-03   -0.60310E-03
  1248    0.48090E-01    0.42577E-03   -0.61920E-03
  1249    0.48218E-01    0.42063E-03   -0.63520E-03
  1250    0.48347E-01    0.41569E-03   -0.65113E-03
  1251    0.48476E-01    0.41097E-03   -0.66699E-03
  1252    0.48606E-01    0.40645E-03   -0.68279E-03
  1253    0.48737E-01    0.40213E-03   -0.69853E-03
  1254    0.48868E-01    0.39801E-03   -0.71422E-03
  1255    0.49000E-01    0.39410E-03   -0.72987E-03
  1256    0.49133E-01    0.39038E-03   -0.74548E-03
  1257    0.49266E-01    0.38685E-03   -0.76105E-03
  1258    0.49399E-01    0.38352E-03   -0.77660E-03
  1259    0.49534E-01    0.38038E-03   -0.79213E-03
  1260    0.49669E-01    0.37743E-03   -0.80765E-03
  1261    0.49804E-01    0.37467E-03   -0.82316E-03
  1262    0.49941E-01    0.37209E-03   -0.83867E-03
  1263    0.50078E-01    0.36970E-03   -0.85418E-03
  1264    0.50215E-01    0.36749E-03   -0.86969E-03
  1265    0.50354E-01    0.36545E-03   -0.88523E-03
  1266    0.50493E-01    0.36359E-03   -0.90079E-03
  1267    0.50632E-01    0.36191E-03   -0.91637E-03
  1268    0.50773E-01    0.36040E-03   -0.93199E-03
  1269    0.50914E-01    0.35907E-03   -0.94765E-03
  1270    0.51055E-01    0.35790E-03   -0.96335E-03
  1271    0.51198E-01    0.35690E-03   -0.97911E-03
  1272    0.51341E-01    0.35606E-03   -0.99492E-03
  1273    0.51485E-01    0.35539E-03   -0.10108E-02
  1274    0.51630E-01    0.35488E-03   -0.10267E-02
  1275    0.51775E-01    0.35452E-03   -0.10428E-02
  1276    0.51921E-01    0.35433E-03   -0.10589E-02
  1277    0.52068E-01    0.35429E-03   -0.10751E-02
  1278    0.52216E-01    0.35440E-03   -0.10913E-02
  1279    0.52364E-01    0.35466E-03   -0.11077E-02
  1280    0.52513E-01    0.35507E-03   -0.11242E-02
  1281    0.52663E-01    0.35563E-03   -0.11408E-02
  1282    0.52814E-01    0.35633E-03   -0.11575E-02
  1283    0.52966E-01    0.35718E-03   -0.11744E-02
  1284    0.53118E-01    0.35817E-03   -0.11913E-02
  1285    0.53271E-01    0.35929E-03   -0.12084E-02
  1286    0.53425E-01    0.36055E-03   -0.12257E-02
  1287    0.53580E-01    0.36195E-03   -0.12431E-02
  1288    0.53735E-01    0.36348E-03   -0.12606E-02
  1289    0.53891E-01    0.36514E-03   -0.12783E-02
  1290    0.54049E-01    0.36693E-03   -0.12962E-02
  1291    0.54207E-01    0.36885E-03   -0.13143E-02
  1292    0.54366E-01    0.37089E-03   -0.13325E-02
  1293    0.54525E-01    0.37305E-03   -0.13509E-02
  1294    0.54686E-01    0.37533E-03   -0.13695E-02
  1295    0.54847E-01    0.37773E-03   -0.13882E-02
  1296    0.55009E-01    0.38024E-03   -0.14071E-02
  1297    0.55173E-01    0.38286E-03   -0.14262E-02
  1298    0.55337E-01    0.38559E-03   -0.14455E-02
  1299    0.55502E-01    0.38842E-03   -0.14649E-02
  1300    0.55668E-01    0.39136E-03   -0.14845E-02
  1301    0.55834E-01    0.39438E-03   -0.15043E-02
  1302    0.56002E-01    0.39751E-03   -0.15242E-02
  1303    0.56171E-01    0.40072E-03   -0.15442E-02
  1304    0.56340E-01    0.40402E-03   -0.15644E-02
  1305    0.56511E-01    0.40741E-03   -0.15847E-02
  1306    0.56683E-01    0.41088E-03   -0.16052E-02
  1307    0.56855E-01    0.41442E-03   -0.16258E-02
  1308    0.57029E-01    0.41804E-03   -0.16465E-02
  1309    0.57203E-01    0.42173E-03   -0.16674E-02
  1310    0.57379E-01    0.42549E-03   -0.16884E-02
  1311    0.57555E-01    0.42932E-03   -0.17095E-02
  1312    0.57733E-01    0.43321E-03   -0.17307E-02
  1313    0.57912E-01    0.43715E-03   -0.17521E-02
  1314    0.58091E-01    0.44116E-03   -0.17735E-02
  1315    0.58272E-01    0.44521E-03   -0.17951E-02
  1316    0.58454E-01    0.44932E-03   -0.18167E-02
  1317    0.58637E-01    0.45347E-03   -0.18385E-02
  1318    0.58821E-01    0.45766E-03   -0.18604E-02
  1319    0.59006E-01    0.46189E-03   -0.18823E-02
  1320    0.59192E-01    0.46616E-03   -0.19044E-02
  1321    0.59379E-01    0.47046E-03   -0.19265E-02
  1322    0.59567E-01    0.47480E-03   -0.19487E-02
  1323    0.59757E-01    0.47916E-03   -0.19710E-02
  1324    0.59947E-01    0.48354E-03   -0.19934E-02
  1325    0.60139E-01    0.48795E-03   -0.20158E-02
  1326    0.60332E-01    0.49237E-03   -0.20383E-02
  1327    0.60526E-01    0.49681E-03   -0.20609E-02
  1328    0.60722E-01    0.50125E-03   -0.20836E-02
  1329    0.60918E-01    0.50571E-03   -0.21063E-02
  1330    0.61116E-01    0.51017E-03   -0.21290E-02
  1331    0.61315E-01    0.51463E-03   -0.21518E-02
  1332    0.61515E-01    0.51909E-03   -0.21747E-02
  1333    0.61716E-01    0.52355E-03   -0.21976E-02
  1334    0.61919E-01    0.52800E-03   -0.22206E-02
  1335    0.62123E-01    0.53243E-03   -0.22436E-02
  1336    0.62328E-01    0.53686E-03   -0.22666E-02
  1337    0.62534E-01    0.54127E-03   -0.22896E-02
  1338    0.62741E-01    0.54566E-03   -0.23126E-02
  1339    0.62950E-01    0.55003E-03   -0.23357E-02
  1340    0.63160E-01    0.55438E-03   -0.23587E-02
  1341    0.63371E-01    0.55871E-03   -0.23817E-02
  1342    0.63583E-01    0.56301E-03   -0.24047E-02
  1343    0.63796E-01    0.56728E-03   -0.24277E-02
  1344    0.64010E-01    0.57153E-03   -0.24506E-02
  1345    0.64226E-01    0.57574E-03   -0.24734E-02
  1346    0.64442E-01    0.57992E-03   -0.24962E-02
  1347    0.64660E-01    0.58407E-03   -0.25189E-02
  1348    0.64879E-01    0.58817E-03   -0.25415E-02
  1349    0.65098E-01    0.59224E-03   -0.25640E-02
  1350    0.65319E-01    0.59627E-03   -0.25864E-02
  1351    0.65541E-01    0.60025E-03   -0.26087E-02
  1352    0.65764E-01    0.60419E-03   -0.26309E-02
  1353    0.65987E-01    0.60808E-03   -0.26529E-02
  1354    0.66212E-01    0.61192E-03   -0.26748E-02
  1355    0.66438E-01    0.61571E-03   -0.26966E-02
  1356    0.66664E-01    0.61944E-03   -0.27181E-02
  1357    0.66892E-01    0.62312E-03   -0.27396E-02
  1358    0.67120E-01    0.62674E-03   -0.27608E-02
  1359    0.67349E-01    0.63030E-03   -0.27818E-02
  1360    0.67580E-01    0.63380E-03   -0.28026E-02
  1361    0.67811E-01    0.63724E-03   -0.28232E-02
  1362    0.68043E-01    0.64061E-03   -0.28436E-02
  1363    0.68275E-01    0.64391E-03   -0.28638E-02
  1364    0.68509E-01    0.64714E-03   -0.28837E-02
  1365    0.68743E-01    0.65030E-03   -0.29034E-02
  1366    0.68978E-01    0.65339E-03   -0.29228E-02
  1367    0.69214E-01    0.65640E-03   -0.29419E-02
  1368    0.69451E-01    0.65934E-03   -0.29608E-02
  1369    0.69688E-01    0.66219E-03   -0.29794E-02
  1370    0.69927E-01    0.66496E-03   -0.29976E-02
  1371    0.70165E-01    0.66765E-03   -0.30156E-02
  1372    0.70405E-01    0.67025E-03   -0.30333E-02
  1373    0.70645E-01    0.67276E-03   -0.30506E-02
  1374    0.70886E-01    0.67518E-03   -0.30676E-02
  1375    0.71128E-01    0.67752E-03   -0.30842E-02
  1376    0.71370E-01    0.67975E-03   -0.31005E-02
  1377    0.71613E-01    0.68189E-03   -0.31164E-02
  1378    0.71857E-01    0.68394E-03   -0.31320E-02
  1379    0.72101E-01    0.68589E-03   -0.31471E-02
  1380    0.72345E-01    0.68774E-03   -0.31619E-02
  1381    0.72590E-01    0.68950E-03   -0.31763E-02
  1382    0.72836E-01    0.69117E-03   -0.31902E-02
  1383    0.73081E-01    0.69274E-03   -0.32038E-02
  1384    0.73327E-01    0.69422E-03   -0.32169E-02
  1385    0.73574E-01    0.69560E-03   -0.32296E-02
  1386    0.73820E-01    0.69689E-03   -0.32419E-02
  1387    0.74067E-01    0.69809E-03   -0.32537E-02
  1388    0.74314E-01    0.69919E-03   -0.32651E-02
  1389    0.74561E-01    0.70020E-03   -0.32760E-02
  1390    0.74809E-01    0.70112E-03   -0.32864E-02
  1391    0.75056E-01    0.70195E-03   -0.32964E-02
  1392    0.75303E-01    0.70269E-03   -0.33059E-02
  1393    0.75550E-01    0.70334E-03   -0.33148E-02
  1394    0.75797E-01    0.70389E-03   -0.33233E-02
  1395    0.76044E-01    0.70436E-03   -0.33313E-02
  1396    0.76291E-01    0.70473E-03   -0.33387E-02
  1397    0.76538E-01    0.70502E-03   -0.33456E-02
  1398    0.76784E-01    0.70521E-03   -0.33520E-02
  1399    0.77030E-01    0.70532E-03   -0.33579E-02
  1400    0.77275E-01    0.70534E-03   -0.33632E-02
  1401    0.77521E-01    0.70527E-03   -0.33679E-02
  1402    0.77765E-01    0.70511E-03   -0.33721E-02
  1403    0.78010E-01    0.70486E-03   -0.33757E-02
  1404    0.78253E-01    0.70452E-03   -0.33787E-02
  1405    0.78497E-01    0.70410E-03   -0.33811E-02
  1406    0.78739E-01    0.70359E-03   -0.33829E-02
  1407    0.78981E-01    0.70300E-03   -0.33842E-02
  1408    0.79222E-01    0.70232E-03   -0.33848E-02
  1409    0.79463E-01    0.70155E-03   -0.33848E-02
  1410    0.79703E-01    0.70069E-03   -0.33841E-02
  1411    0.79941E-01    0.69976E-03   -0.33828E-02
  1412    0.80179E-01    0.69873E-03   -0.33809E-02
  1413    0.80417E-01    0.69762E-03   -0.33783E-02
  1414    0.80653E-01    0.69643E-03   -0.33751E-02
  1415    0.80888E-01    0.69515E-03   -0.33711E-02
  1416    0.81122E-01    0.69379E-03   -0.33665E-02
  1417    0.81355E-01    0.69235E-03   -0.33613E-02
  1418    0.81587E-01    0.69082E-03   -0.33553E-02
  1419    0.81818E-01    0.68921E-03   -0.33486E-02
  1420    0.82048E-01    0.68752E-03   -0.33412E-02
  1421    0.82276E-01    0.68575E-03   -0.33331E-02
  1422    0.82503E-01    0.68390E-03   -0.33244E-02
  1423    0.82728E-01    0.68198E-03   -0.33149E-02
  1424    0.82953E-01    0.67999E-03   -0.33047E-02
  1425    0.83175E-01    0.67793E-03   -0.32938E-02
  1426    0.83397E-01    0.67579E-03   -0.32822E-02
  1427    0.83616E-01    0.67359E-03   -0.32699E-02
  1428    0.83834E-01    0.67133E-03   -0.32569E-02
  1429    0.84051E-01    0.66901E-03   -0.32432E-02
  1430    0.84265E-01    0.66662E-03   -0.32288E-02
  1431    0.84478E-01    0.66418E-03   -0.32137E-02
  1432    0.84690E-01    0.66168E-03   -0.31979E-02
