#    L    TT             EE             BB             TE          
   342    0.21031E-02    0.39488E-04    0.31474E-04    0.43637E-04
   343    0.21107E-02    0.39397E-04    0.31551E-04    0.45412E-04
   344    0.21185E-02    0.39309E-04    0.31630E-04    0.47134E-04
   345    0.21266E-02    0.39224E-04    0.31712E-04    0.48803E-04
   346    0.21350E-02    0.39143E-04    0.31798E-04    0.50417E-04
   347    0.21436E-02    0.39065E-04    0.31887E-04    0.51975E-04
   348    0.21523E-02    0.38991E-04    0.31978E-04    0.53477E-04
   349    0.21613E-02    0.38920E-04    0.32074E-04    0.54921E-04
   350    0.21703E-02    0.38854E-04    0.32172E-04    0.56307E-04
   351    0.21794E-02    0.38793E-04    0.32274E-04    0.57634E-04
   352    0.21887E-02    0.38735E-04    0.32379E-04    0.58904E-04
   353    0.21980E-02    0.38682E-04    0.32488E-04    0.60119E-04
   354    0.22074E-02    0.38633E-04    0.32600E-04    0.61281E-04
   355    0.22169E-02    0.38589E-04    0.32714E-04    0.62392E-04
   356    0.22265E-02    0.38549E-04    0.32832E-04    0.63455E-04
   357    0.22362E-02    0.38514E-04    0.32953E-04    0.64471E-04
   358    0.22460E-02    0.38483E-04    0.33076E-04    0.65443E-04
   359    0.22559E-02    0.38456E-04    0.33202E-04    0.66372E-04
   360    0.22659E-02    0.38434E-04    0.33331E-04    0.67262E-04
   361    0.22760E-02    0.38417E-04    0.33462E-04    0.68114E-04
   362    0.22862E-02    0.38404E-04    0.33596E-04    0.68930E-04
   363    0.22964E-02    0.38395E-04    0.33732E-04    0.69713E-04
   364    0.23068E-02    0.38391E-04    0.33871E-04    0.70465E-04
   365    0.23172E-02    0.38392E-04    0.34011E-04    0.71187E-04
   366    0.23278E-02    0.38398E-04    0.34154E-04    0.71882E-04
   367    0.23384E-02    0.38407E-04    0.34299E-04    0.72552E-04
   368    0.23491E-02    0.38422E-04    0.34446E-04    0.73199E-04
   369    0.23600E-02    0.38441E-04    0.34594E-04    0.73826E-04
