#    L    TT             EE             TE          
  2070    0.10486E+07    0.20299E+05   -0.56397E+05
  2071    0.10483E+07    0.20201E+05   -0.55780E+05
  2072    0.10478E+07    0.20106E+05   -0.55160E+05
  2073    0.10474E+07    0.20013E+05   -0.54538E+05
  2074    0.10469E+07    0.19924E+05   -0.53912E+05
  2075    0.10463E+07    0.19838E+05   -0.53284E+05
  2076    0.10458E+07    0.19755E+05   -0.52653E+05
  2077    0.10451E+07    0.19675E+05   -0.52021E+05
  2078    0.10445E+07    0.19598E+05   -0.51387E+05
  2079    0.10438E+07    0.19524E+05   -0.50751E+05
  2080    0.10430E+07    0.19453E+05   -0.50114E+05
  2081    0.10423E+07    0.19386E+05   -0.49475E+05
  2082    0.10414E+07    0.19322E+05   -0.48836E+05
  2083    0.10406E+07    0.19261E+05   -0.48196E+05
  2084    0.10397E+07    0.19204E+05   -0.47556E+05
  2085    0.10387E+07    0.19149E+05   -0.46916E+05
  2086    0.10377E+07    0.19099E+05   -0.46275E+05
  2087    0.10367E+07    0.19051E+05   -0.45635E+05
  2088    0.10356E+07    0.19008E+05   -0.44996E+05
  2089    0.10345E+07    0.18967E+05   -0.44357E+05
  2090    0.10334E+07    0.18931E+05   -0.43719E+05
  2091    0.10322E+07    0.18897E+05   -0.43083E+05
  2092    0.10309E+07    0.18868E+05   -0.42448E+05
  2093    0.10296E+07    0.18841E+05   -0.41814E+05
  2094    0.10283E+07    0.18819E+05   -0.41183E+05
  2095    0.10270E+07    0.18800E+05   -0.40553E+05
  2096    0.10256E+07    0.18784E+05   -0.39926E+05
  2097    0.10241E+07    0.18771E+05   -0.39301E+05
  2098    0.10227E+07    0.18762E+05   -0.38679E+05
  2099    0.10212E+07    0.18757E+05   -0.38059E+05
  2100    0.10196E+07    0.18755E+05   -0.37443E+05
  2101    0.10180E+07    0.18756E+05   -0.36829E+05
  2102    0.10164E+07    0.18760E+05   -0.36219E+05
  2103    0.10147E+07    0.18768E+05   -0.35613E+05
  2104    0.10131E+07    0.18779E+05   -0.35011E+05
  2105    0.10113E+07    0.18793E+05   -0.34412E+05
  2106    0.10096E+07    0.18810E+05   -0.33818E+05
  2107    0.10078E+07    0.18831E+05   -0.33228E+05
  2108    0.10059E+07    0.18854E+05   -0.32643E+05
  2109    0.10041E+07    0.18881E+05   -0.32062E+05
  2110    0.10022E+07    0.18911E+05   -0.31487E+05
  2111    0.10003E+07    0.18944E+05   -0.30916E+05
  2112    0.99832E+06    0.18980E+05   -0.30351E+05
  2113    0.99634E+06    0.19019E+05   -0.29792E+05
  2114    0.99433E+06    0.19061E+05   -0.29239E+05
  2115    0.99228E+06    0.19106E+05   -0.28691E+05
  2116    0.99021E+06    0.19154E+05   -0.28150E+05
  2117    0.98811E+06    0.19205E+05   -0.27615E+05
  2118    0.98598E+06    0.19259E+05   -0.27086E+05
  2119    0.98383E+06    0.19316E+05   -0.26564E+05
  2120    0.98164E+06    0.19376E+05   -0.26050E+05
  2121    0.97943E+06    0.19438E+05   -0.25542E+05
  2122    0.97720E+06    0.19504E+05   -0.25042E+05
  2123    0.97494E+06    0.19572E+05   -0.24549E+05
  2124    0.97265E+06    0.19643E+05   -0.24064E+05
  2125    0.97035E+06    0.19717E+05   -0.23587E+05
  2126    0.96801E+06    0.19793E+05   -0.23119E+05
  2127    0.96566E+06    0.19872E+05   -0.22658E+05
  2128    0.96328E+06    0.19954E+05   -0.22206E+05
  2129    0.96088E+06    0.20038E+05   -0.21763E+05
  2130    0.95845E+06    0.20125E+05   -0.21329E+05
  2131    0.95601E+06    0.20215E+05   -0.20904E+05
  2132    0.95354E+06    0.20307E+05   -0.20488E+05
  2133    0.95106E+06    0.20402E+05   -0.20082E+05
  2134    0.94855E+06    0.20500E+05   -0.19685E+05
  2135    0.94603E+06    0.20599E+05   -0.19298E+05
  2136    0.94349E+06    0.20701E+05   -0.18921E+05
  2137    0.94093E+06    0.20806E+05   -0.18553E+05
  2138    0.93836E+06    0.20913E+05   -0.18195E+05
  2139    0.93577E+06    0.21022E+05   -0.17847E+05
  2140    0.93316E+06    0.21133E+05   -0.17509E+05
  2141    0.93054E+06    0.21246E+05   -0.17180E+05
  2142    0.92791E+06    0.21361E+05   -0.16861E+05
  2143    0.92526E+06    0.21478E+05   -0.16553E+05
  2144    0.92261E+06    0.21597E+05   -0.16254E+05
  2145    0.91994E+06    0.21717E+05   -0.15965E+05
  2146    0.91726E+06    0.21840E+05   -0.15687E+05
  2147    0.91457E+06    0.21964E+05   -0.15418E+05
  2148    0.91187E+06    0.22090E+05   -0.15160E+05
  2149    0.90917E+06    0.22217E+05   -0.14911E+05
  2150    0.90645E+06    0.22346E+05   -0.14673E+05
  2151    0.90373E+06    0.22477E+05   -0.14446E+05
  2152    0.90101E+06    0.22609E+05   -0.14228E+05
  2153    0.89828E+06    0.22742E+05   -0.14021E+05
  2154    0.89554E+06    0.22876E+05   -0.13824E+05
  2155    0.89281E+06    0.23012E+05   -0.13638E+05
  2156    0.89007E+06    0.23148E+05   -0.13462E+05
  2157    0.88732E+06    0.23286E+05   -0.13296E+05
  2158    0.88458E+06    0.23425E+05   -0.13141E+05
  2159    0.88183E+06    0.23565E+05   -0.12997E+05
  2160    0.87909E+06    0.23706E+05   -0.12863E+05
  2161    0.87635E+06    0.23847E+05   -0.12740E+05
  2162    0.87360E+06    0.23989E+05   -0.12628E+05
  2163    0.87086E+06    0.24133E+05   -0.12526E+05
  2164    0.86813E+06    0.24276E+05   -0.12435E+05
  2165    0.86540E+06    0.24421E+05   -0.12355E+05
  2166    0.86267E+06    0.24565E+05   -0.12286E+05
  2167    0.85995E+06    0.24711E+05   -0.12228E+05
  2168    0.85723E+06    0.24856E+05   -0.12180E+05
  2169    0.85452E+06    0.25002E+05   -0.12144E+05
  2170    0.85182E+06    0.25149E+05   -0.12118E+05
  2171    0.84913E+06    0.25295E+05   -0.12104E+05
  2172    0.84645E+06    0.25442E+05   -0.12101E+05
  2173    0.84377E+06    0.25589E+05   -0.12108E+05
  2174    0.84111E+06    0.25736E+05   -0.12127E+05
  2175    0.83846E+06    0.25883E+05   -0.12157E+05
  2176    0.83582E+06    0.26030E+05   -0.12199E+05
  2177    0.83320E+06    0.26176E+05   -0.12251E+05
  2178    0.83058E+06    0.26323E+05   -0.12314E+05
  2179    0.82798E+06    0.26469E+05   -0.12388E+05
  2180    0.82540E+06    0.26615E+05   -0.12472E+05
  2181    0.82283E+06    0.26760E+05   -0.12567E+05
  2182    0.82027E+06    0.26905E+05   -0.12672E+05
  2183    0.81773E+06    0.27050E+05   -0.12787E+05
  2184    0.81521E+06    0.27194E+05   -0.12912E+05
  2185    0.81270E+06    0.27338E+05   -0.13047E+05
  2186    0.81021E+06    0.27481E+05   -0.13192E+05
  2187    0.80774E+06    0.27623E+05   -0.13347E+05
  2188    0.80528E+06    0.27764E+05   -0.13511E+05
  2189    0.80285E+06    0.27905E+05   -0.13684E+05
  2190    0.80043E+06    0.28044E+05   -0.13867E+05
  2191    0.79803E+06    0.28183E+05   -0.14059E+05
  2192    0.79566E+06    0.28321E+05   -0.14260E+05
  2193    0.79330E+06    0.28458E+05   -0.14470E+05
  2194    0.79097E+06    0.28593E+05   -0.14688E+05
  2195    0.78865E+06    0.28728E+05   -0.14916E+05
  2196    0.78636E+06    0.28861E+05   -0.15151E+05
  2197    0.78409E+06    0.28993E+05   -0.15395E+05
  2198    0.78185E+06    0.29124E+05   -0.15648E+05
  2199    0.77963E+06    0.29253E+05   -0.15908E+05
  2200    0.77743E+06    0.29381E+05   -0.16177E+05
  2201    0.77526E+06    0.29507E+05   -0.16453E+05
  2202    0.77311E+06    0.29632E+05   -0.16737E+05
  2203    0.77099E+06    0.29755E+05   -0.17028E+05
  2204    0.76889E+06    0.29876E+05   -0.17328E+05
  2205    0.76683E+06    0.29996E+05   -0.17634E+05
  2206    0.76478E+06    0.30114E+05   -0.17948E+05
  2207    0.76277E+06    0.30230E+05   -0.18268E+05
  2208    0.76079E+06    0.30344E+05   -0.18596E+05
  2209    0.75883E+06    0.30456E+05   -0.18930E+05
  2210    0.75690E+06    0.30567E+05   -0.19272E+05
  2211    0.75500E+06    0.30675E+05   -0.19619E+05
  2212    0.75314E+06    0.30781E+05   -0.19974E+05
  2213    0.75130E+06    0.30884E+05   -0.20334E+05
  2214    0.74950E+06    0.30986E+05   -0.20701E+05
  2215    0.74772E+06    0.31085E+05   -0.21074E+05
  2216    0.74598E+06    0.31182E+05   -0.21452E+05
  2217    0.74427E+06    0.31276E+05   -0.21837E+05
  2218    0.74260E+06    0.31369E+05   -0.22227E+05
  2219    0.74096E+06    0.31458E+05   -0.22622E+05
  2220    0.73935E+06    0.31545E+05   -0.23023E+05
  2221    0.73777E+06    0.31630E+05   -0.23428E+05
  2222    0.73622E+06    0.31712E+05   -0.23839E+05
  2223    0.73471E+06    0.31791E+05   -0.24254E+05
  2224    0.73323E+06    0.31869E+05   -0.24673E+05
  2225    0.73179E+06    0.31943E+05   -0.25097E+05
  2226    0.73037E+06    0.32015E+05   -0.25524E+05
  2227    0.72899E+06    0.32084E+05   -0.25956E+05
  2228    0.72764E+06    0.32151E+05   -0.26390E+05
  2229    0.72633E+06    0.32215E+05   -0.26829E+05
  2230    0.72504E+06    0.32277E+05   -0.27270E+05
  2231    0.72379E+06    0.32335E+05   -0.27715E+05
  2232    0.72257E+06    0.32391E+05   -0.28162E+05
  2233    0.72139E+06    0.32445E+05   -0.28612E+05
  2234    0.72023E+06    0.32496E+05   -0.29064E+05
  2235    0.71911E+06    0.32544E+05   -0.29519E+05
  2236    0.71802E+06    0.32589E+05   -0.29975E+05
  2237    0.71696E+06    0.32631E+05   -0.30434E+05
  2238    0.71594E+06    0.32671E+05   -0.30893E+05
  2239    0.71494E+06    0.32708E+05   -0.31355E+05
  2240    0.71398E+06    0.32742E+05   -0.31817E+05
  2241    0.71305E+06    0.32773E+05   -0.32280E+05
  2242    0.71216E+06    0.32802E+05   -0.32745E+05
  2243    0.71129E+06    0.32827E+05   -0.33209E+05
  2244    0.71046E+06    0.32850E+05   -0.33675E+05
  2245    0.70966E+06    0.32870E+05   -0.34140E+05
  2246    0.70889E+06    0.32887E+05   -0.34605E+05
  2247    0.70815E+06    0.32901E+05   -0.35071E+05
  2248    0.70745E+06    0.32912E+05   -0.35535E+05
  2249    0.70677E+06    0.32920E+05   -0.35999E+05
  2250    0.70613E+06    0.32925E+05   -0.36463E+05
  2251    0.70552E+06    0.32927E+05   -0.36925E+05
  2252    0.70495E+06    0.32926E+05   -0.37386E+05
  2253    0.70440E+06    0.32922E+05   -0.37846E+05
  2254    0.70389E+06    0.32915E+05   -0.38304E+05
  2255    0.70341E+06    0.32905E+05   -0.38760E+05
  2256    0.70296E+06    0.32892E+05   -0.39214E+05
  2257    0.70254E+06    0.32875E+05   -0.39666E+05
  2258    0.70215E+06    0.32856E+05   -0.40116E+05
  2259    0.70179E+06    0.32833E+05   -0.40563E+05
  2260    0.70147E+06    0.32808E+05   -0.41007E+05
  2261    0.70118E+06    0.32779E+05   -0.41448E+05
  2262    0.70091E+06    0.32747E+05   -0.41887E+05
  2263    0.70068E+06    0.32713E+05   -0.42322E+05
  2264    0.70047E+06    0.32675E+05   -0.42754E+05
  2265    0.70030E+06    0.32634E+05   -0.43182E+05
  2266    0.70015E+06    0.32590E+05   -0.43607E+05
  2267    0.70003E+06    0.32544E+05   -0.44028E+05
  2268    0.69994E+06    0.32494E+05   -0.44445E+05
  2269    0.69987E+06    0.32442E+05   -0.44859E+05
  2270    0.69983E+06    0.32387E+05   -0.45268E+05
  2271    0.69982E+06    0.32329E+05   -0.45672E+05
  2272    0.69983E+06    0.32269E+05   -0.46073E+05
  2273    0.69987E+06    0.32206E+05   -0.46469E+05
  2274    0.69993E+06    0.32140E+05   -0.46860E+05
  2275    0.70001E+06    0.32071E+05   -0.47246E+05
  2276    0.70012E+06    0.32000E+05   -0.47628E+05
  2277    0.70025E+06    0.31926E+05   -0.48004E+05
  2278    0.70041E+06    0.31850E+05   -0.48375E+05
  2279    0.70058E+06    0.31771E+05   -0.48741E+05
  2280    0.70078E+06    0.31689E+05   -0.49101E+05
  2281    0.70100E+06    0.31606E+05   -0.49455E+05
  2282    0.70123E+06    0.31519E+05   -0.49804E+05
  2283    0.70149E+06    0.31431E+05   -0.50147E+05
  2284    0.70177E+06    0.31340E+05   -0.50483E+05
  2285    0.70207E+06    0.31246E+05   -0.50814E+05
  2286    0.70239E+06    0.31150E+05   -0.51138E+05
  2287    0.70272E+06    0.31052E+05   -0.51455E+05
  2288    0.70307E+06    0.30952E+05   -0.51766E+05
  2289    0.70344E+06    0.30850E+05   -0.52070E+05
  2290    0.70383E+06    0.30745E+05   -0.52368E+05
  2291    0.70423E+06    0.30638E+05   -0.52658E+05
  2292    0.70465E+06    0.30529E+05   -0.52941E+05
  2293    0.70508E+06    0.30418E+05   -0.53217E+05
  2294    0.70553E+06    0.30305E+05   -0.53485E+05
  2295    0.70599E+06    0.30190E+05   -0.53746E+05
  2296    0.70646E+06    0.30072E+05   -0.53999E+05
  2297    0.70695E+06    0.29953E+05   -0.54244E+05
  2298    0.70746E+06    0.29832E+05   -0.54481E+05
  2299    0.70797E+06    0.29709E+05   -0.54710E+05
  2300    0.70850E+06    0.29584E+05   -0.54930E+05
  2301    0.70903E+06    0.29457E+05   -0.55142E+05
  2302    0.70958E+06    0.29329E+05   -0.55346E+05
  2303    0.71014E+06    0.29198E+05   -0.55542E+05
  2304    0.71071E+06    0.29066E+05   -0.55729E+05
  2305    0.71129E+06    0.28932E+05   -0.55907E+05
  2306    0.71187E+06    0.28797E+05   -0.56077E+05
  2307    0.71247E+06    0.28660E+05   -0.56239E+05
  2308    0.71307E+06    0.28522E+05   -0.56392E+05
  2309    0.71368E+06    0.28382E+05   -0.56537E+05
  2310    0.71429E+06    0.28241E+05   -0.56674E+05
  2311    0.71491E+06    0.28099E+05   -0.56802E+05
  2312    0.71554E+06    0.27955E+05   -0.56922E+05
  2313    0.71617E+06    0.27810E+05   -0.57033E+05
  2314    0.71680E+06    0.27664E+05   -0.57136E+05
  2315    0.71744E+06    0.27517E+05   -0.57231E+05
  2316    0.71808E+06    0.27369E+05   -0.57317E+05
  2317    0.71872E+06    0.27219E+05   -0.57395E+05
  2318    0.71936E+06    0.27069E+05   -0.57464E+05
  2319    0.72001E+06    0.26918E+05   -0.57526E+05
  2320    0.72065E+06    0.26767E+05   -0.57578E+05
  2321    0.72130E+06    0.26614E+05   -0.57623E+05
  2322    0.72194E+06    0.26461E+05   -0.57659E+05
  2323    0.72259E+06    0.26307E+05   -0.57687E+05
  2324    0.72323E+06    0.26152E+05   -0.57706E+05
  2325    0.72387E+06    0.25997E+05   -0.57717E+05
  2326    0.72450E+06    0.25842E+05   -0.57720E+05
  2327    0.72514E+06    0.25685E+05   -0.57715E+05
  2328    0.72576E+06    0.25529E+05   -0.57701E+05
  2329    0.72639E+06    0.25372E+05   -0.57679E+05
  2330    0.72701E+06    0.25215E+05   -0.57648E+05
  2331    0.72762E+06    0.25058E+05   -0.57610E+05
  2332    0.72823E+06    0.24901E+05   -0.57563E+05
  2333    0.72883E+06    0.24743E+05   -0.57507E+05
  2334    0.72942E+06    0.24585E+05   -0.57444E+05
  2335    0.73000E+06    0.24428E+05   -0.57372E+05
  2336    0.73058E+06    0.24270E+05   -0.57292E+05
  2337    0.73115E+06    0.24113E+05   -0.57203E+05
  2338    0.73170E+06    0.23956E+05   -0.57106E+05
  2339    0.73225E+06    0.23798E+05   -0.57001E+05
  2340    0.73278E+06    0.23642E+05   -0.56888E+05
  2341    0.73331E+06    0.23485E+05   -0.56767E+05
  2342    0.73382E+06    0.23329E+05   -0.56637E+05
  2343    0.73432E+06    0.23173E+05   -0.56499E+05
  2344    0.73480E+06    0.23018E+05   -0.56352E+05
  2345    0.73528E+06    0.22863E+05   -0.56198E+05
  2346    0.73574E+06    0.22709E+05   -0.56036E+05
  2347    0.73618E+06    0.22556E+05   -0.55866E+05
  2348    0.73661E+06    0.22403E+05   -0.55689E+05
  2349    0.73703E+06    0.22251E+05   -0.55504E+05
  2350    0.73743E+06    0.22099E+05   -0.55312E+05
  2351    0.73782E+06    0.21949E+05   -0.55112E+05
  2352    0.73819E+06    0.21799E+05   -0.54906E+05
  2353    0.73855E+06    0.21650E+05   -0.54692E+05
  2354    0.73889E+06    0.21502E+05   -0.54472E+05
  2355    0.73921E+06    0.21354E+05   -0.54245E+05
  2356    0.73952E+06    0.21208E+05   -0.54011E+05
  2357    0.73981E+06    0.21063E+05   -0.53771E+05
  2358    0.74008E+06    0.20919E+05   -0.53524E+05
  2359    0.74034E+06    0.20776E+05   -0.53271E+05
  2360    0.74058E+06    0.20634E+05   -0.53013E+05
  2361    0.74080E+06    0.20493E+05   -0.52748E+05
  2362    0.74101E+06    0.20354E+05   -0.52477E+05
  2363    0.74119E+06    0.20216E+05   -0.52201E+05
  2364    0.74136E+06    0.20079E+05   -0.51919E+05
  2365    0.74150E+06    0.19944E+05   -0.51632E+05
  2366    0.74163E+06    0.19809E+05   -0.51339E+05
  2367    0.74174E+06    0.19677E+05   -0.51041E+05
  2368    0.74183E+06    0.19546E+05   -0.50738E+05
  2369    0.74189E+06    0.19416E+05   -0.50430E+05
  2370    0.74194E+06    0.19288E+05   -0.50118E+05
  2371    0.74197E+06    0.19162E+05   -0.49800E+05
  2372    0.74197E+06    0.19037E+05   -0.49478E+05
  2373    0.74196E+06    0.18914E+05   -0.49152E+05
  2374    0.74192E+06    0.18793E+05   -0.48822E+05
  2375    0.74186E+06    0.18673E+05   -0.48487E+05
  2376    0.74178E+06    0.18556E+05   -0.48148E+05
  2377    0.74168E+06    0.18440E+05   -0.47805E+05
  2378    0.74155E+06    0.18326E+05   -0.47459E+05
  2379    0.74140E+06    0.18214E+05   -0.47108E+05
  2380    0.74122E+06    0.18104E+05   -0.46755E+05
  2381    0.74103E+06    0.17996E+05   -0.46398E+05
  2382    0.74081E+06    0.17891E+05   -0.46037E+05
  2383    0.74056E+06    0.17787E+05   -0.45674E+05
  2384    0.74029E+06    0.17685E+05   -0.45307E+05
  2385    0.74000E+06    0.17586E+05   -0.44938E+05
  2386    0.73968E+06    0.17489E+05   -0.44566E+05
  2387    0.73933E+06    0.17394E+05   -0.44191E+05
  2388    0.73896E+06    0.17302E+05   -0.43814E+05
  2389    0.73857E+06    0.17211E+05   -0.43434E+05
  2390    0.73816E+06    0.17123E+05   -0.43053E+05
  2391    0.73771E+06    0.17037E+05   -0.42669E+05
  2392    0.73725E+06    0.16954E+05   -0.42284E+05
  2393    0.73676E+06    0.16872E+05   -0.41897E+05
  2394    0.73625E+06    0.16793E+05   -0.41508E+05
  2395    0.73571E+06    0.16716E+05   -0.41119E+05
  2396    0.73516E+06    0.16642E+05   -0.40728E+05
  2397    0.73457E+06    0.16569E+05   -0.40336E+05
  2398    0.73397E+06    0.16499E+05   -0.39943E+05
  2399    0.73334E+06    0.16431E+05   -0.39549E+05
  2400    0.73269E+06    0.16366E+05   -0.39155E+05
  2401    0.73202E+06    0.16303E+05   -0.38761E+05
  2402    0.73132E+06    0.16242E+05   -0.38366E+05
  2403    0.73060E+06    0.16183E+05   -0.37972E+05
  2404    0.72986E+06    0.16127E+05   -0.37577E+05
  2405    0.72910E+06    0.16073E+05   -0.37182E+05
  2406    0.72832E+06    0.16022E+05   -0.36788E+05
  2407    0.72751E+06    0.15972E+05   -0.36395E+05
  2408    0.72669E+06    0.15926E+05   -0.36002E+05
  2409    0.72584E+06    0.15881E+05   -0.35610E+05
  2410    0.72497E+06    0.15839E+05   -0.35219E+05
  2411    0.72408E+06    0.15799E+05   -0.34829E+05
  2412    0.72316E+06    0.15761E+05   -0.34441E+05
  2413    0.72223E+06    0.15726E+05   -0.34054E+05
  2414    0.72128E+06    0.15693E+05   -0.33669E+05
  2415    0.72030E+06    0.15663E+05   -0.33285E+05
  2416    0.71931E+06    0.15635E+05   -0.32904E+05
  2417    0.71829E+06    0.15609E+05   -0.32524E+05
  2418    0.71726E+06    0.15586E+05   -0.32147E+05
  2419    0.71620E+06    0.15565E+05   -0.31773E+05
  2420    0.71512E+06    0.15546E+05   -0.31401E+05
  2421    0.71403E+06    0.15530E+05   -0.31031E+05
  2422    0.71291E+06    0.15517E+05   -0.30665E+05
  2423    0.71178E+06    0.15505E+05   -0.30301E+05
  2424    0.71063E+06    0.15497E+05   -0.29941E+05
  2425    0.70945E+06    0.15490E+05   -0.29584E+05
  2426    0.70826E+06    0.15486E+05   -0.29231E+05
  2427    0.70705E+06    0.15485E+05   -0.28881E+05
  2428    0.70582E+06    0.15486E+05   -0.28535E+05
  2429    0.70457E+06    0.15489E+05   -0.28193E+05
  2430    0.70331E+06    0.15494E+05   -0.27855E+05
  2431    0.70203E+06    0.15502E+05   -0.27521E+05
  2432    0.70073E+06    0.15512E+05   -0.27191E+05
  2433    0.69941E+06    0.15525E+05   -0.26865E+05
  2434    0.69808E+06    0.15540E+05   -0.26543E+05
  2435    0.69673E+06    0.15556E+05   -0.26226E+05
  2436    0.69537E+06    0.15575E+05   -0.25913E+05
  2437    0.69399E+06    0.15597E+05   -0.25605E+05
  2438    0.69260E+06    0.15620E+05   -0.25301E+05
  2439    0.69120E+06    0.15645E+05   -0.25002E+05
  2440    0.68978E+06    0.15672E+05   -0.24707E+05
  2441    0.68835E+06    0.15702E+05   -0.24418E+05
  2442    0.68690E+06    0.15733E+05   -0.24133E+05
  2443    0.68544E+06    0.15766E+05   -0.23854E+05
  2444    0.68398E+06    0.15801E+05   -0.23579E+05
  2445    0.68250E+06    0.15838E+05   -0.23310E+05
  2446    0.68101E+06    0.15877E+05   -0.23046E+05
  2447    0.67951E+06    0.15918E+05   -0.22787E+05
  2448    0.67800E+06    0.15961E+05   -0.22533E+05
  2449    0.67648E+06    0.16005E+05   -0.22286E+05
  2450    0.67495E+06    0.16051E+05   -0.22043E+05
  2451    0.67341E+06    0.16099E+05   -0.21807E+05
  2452    0.67186E+06    0.16148E+05   -0.21576E+05
  2453    0.67031E+06    0.16199E+05   -0.21351E+05
  2454    0.66875E+06    0.16251E+05   -0.21131E+05
  2455    0.66718E+06    0.16306E+05   -0.20918E+05
  2456    0.66560E+06    0.16361E+05   -0.20711E+05
  2457    0.66402E+06    0.16419E+05   -0.20510E+05
  2458    0.66243E+06    0.16477E+05   -0.20316E+05
  2459    0.66084E+06    0.16537E+05   -0.20127E+05
  2460    0.65924E+06    0.16599E+05   -0.19945E+05
  2461    0.65764E+06    0.16662E+05   -0.19770E+05
  2462    0.65604E+06    0.16726E+05   -0.19601E+05
  2463    0.65443E+06    0.16792E+05   -0.19438E+05
  2464    0.65281E+06    0.16859E+05   -0.19283E+05
  2465    0.65120E+06    0.16927E+05   -0.19134E+05
  2466    0.64958E+06    0.16996E+05   -0.18992E+05
  2467    0.64796E+06    0.17067E+05   -0.18858E+05
  2468    0.64634E+06    0.17139E+05   -0.18730E+05
  2469    0.64472E+06    0.17212E+05   -0.18609E+05
  2470    0.64309E+06    0.17286E+05   -0.18496E+05
  2471    0.64147E+06    0.17361E+05   -0.18389E+05
  2472    0.63985E+06    0.17437E+05   -0.18290E+05
  2473    0.63822E+06    0.17514E+05   -0.18197E+05
  2474    0.63660E+06    0.17592E+05   -0.18112E+05
  2475    0.63498E+06    0.17671E+05   -0.18034E+05
  2476    0.63336E+06    0.17751E+05   -0.17962E+05
  2477    0.63174E+06    0.17831E+05   -0.17897E+05
  2478    0.63013E+06    0.17912E+05   -0.17839E+05
  2479    0.62852E+06    0.17994E+05   -0.17788E+05
  2480    0.62691E+06    0.18077E+05   -0.17744E+05
  2481    0.62531E+06    0.18160E+05   -0.17706E+05
  2482    0.62371E+06    0.18244E+05   -0.17675E+05
  2483    0.62211E+06    0.18328E+05   -0.17651E+05
  2484    0.62052E+06    0.18413E+05   -0.17633E+05
  2485    0.61893E+06    0.18498E+05   -0.17622E+05
  2486    0.61735E+06    0.18584E+05   -0.17618E+05
  2487    0.61578E+06    0.18670E+05   -0.17620E+05
  2488    0.61421E+06    0.18756E+05   -0.17628E+05
  2489    0.61265E+06    0.18843E+05   -0.17643E+05
  2490    0.61110E+06    0.18929E+05   -0.17664E+05
  2491    0.60955E+06    0.19016E+05   -0.17692E+05
  2492    0.60802E+06    0.19103E+05   -0.17726E+05
  2493    0.60649E+06    0.19190E+05   -0.17766E+05
  2494    0.60497E+06    0.19278E+05   -0.17813E+05
  2495    0.60346E+06    0.19365E+05   -0.17866E+05
  2496    0.60196E+06    0.19452E+05   -0.17924E+05
  2497    0.60047E+06    0.19539E+05   -0.17990E+05
  2498    0.59899E+06    0.19626E+05   -0.18061E+05
  2499    0.59752E+06    0.19713E+05   -0.18138E+05
  2500    0.59606E+06    0.19799E+05   -0.18221E+05
  2501    0.59461E+06    0.19885E+05   -0.18311E+05
  2502    0.59318E+06    0.19971E+05   -0.18406E+05
  2503    0.59176E+06    0.20057E+05   -0.18507E+05
  2504    0.59035E+06    0.20142E+05   -0.18615E+05
  2505    0.58895E+06    0.20227E+05   -0.18728E+05
  2506    0.58757E+06    0.20311E+05   -0.18847E+05
  2507    0.58620E+06    0.20395E+05   -0.18971E+05
  2508    0.58485E+06    0.20478E+05   -0.19102E+05
  2509    0.58351E+06    0.20561E+05   -0.19238E+05
  2510    0.58219E+06    0.20643E+05   -0.19380E+05
  2511    0.58088E+06    0.20724E+05   -0.19527E+05
  2512    0.57959E+06    0.20804E+05   -0.19680E+05
  2513    0.57831E+06    0.20884E+05   -0.19839E+05
  2514    0.57705E+06    0.20963E+05   -0.20003E+05
  2515    0.57581E+06    0.21041E+05   -0.20172E+05
  2516    0.57458E+06    0.21118E+05   -0.20346E+05
  2517    0.57337E+06    0.21195E+05   -0.20525E+05
  2518    0.57218E+06    0.21270E+05   -0.20708E+05
  2519    0.57100E+06    0.21345E+05   -0.20897E+05
  2520    0.56984E+06    0.21418E+05   -0.21090E+05
  2521    0.56869E+06    0.21491E+05   -0.21288E+05
  2522    0.56757E+06    0.21563E+05   -0.21489E+05
  2523    0.56646E+06    0.21633E+05   -0.21696E+05
  2524    0.56536E+06    0.21703E+05   -0.21906E+05
  2525    0.56429E+06    0.21771E+05   -0.22120E+05
  2526    0.56323E+06    0.21838E+05   -0.22338E+05
  2527    0.56219E+06    0.21904E+05   -0.22560E+05
  2528    0.56117E+06    0.21969E+05   -0.22786E+05
  2529    0.56016E+06    0.22033E+05   -0.23015E+05
  2530    0.55917E+06    0.22096E+05   -0.23247E+05
  2531    0.55820E+06    0.22157E+05   -0.23483E+05
  2532    0.55725E+06    0.22217E+05   -0.23722E+05
  2533    0.55632E+06    0.22275E+05   -0.23964E+05
  2534    0.55540E+06    0.22333E+05   -0.24209E+05
  2535    0.55451E+06    0.22388E+05   -0.24456E+05
  2536    0.55363E+06    0.22443E+05   -0.24707E+05
  2537    0.55277E+06    0.22496E+05   -0.24960E+05
  2538    0.55193E+06    0.22548E+05   -0.25215E+05
  2539    0.55111E+06    0.22598E+05   -0.25473E+05
  2540    0.55031E+06    0.22646E+05   -0.25733E+05
  2541    0.54952E+06    0.22693E+05   -0.25995E+05
  2542    0.54876E+06    0.22739E+05   -0.26259E+05
  2543    0.54802E+06    0.22782E+05   -0.26525E+05
  2544    0.54729E+06    0.22825E+05   -0.26793E+05
  2545    0.54659E+06    0.22865E+05   -0.27062E+05
  2546    0.54590E+06    0.22904E+05   -0.27333E+05
  2547    0.54523E+06    0.22941E+05   -0.27605E+05
  2548    0.54459E+06    0.22976E+05   -0.27878E+05
  2549    0.54396E+06    0.23010E+05   -0.28153E+05
  2550    0.54336E+06    0.23042E+05   -0.28428E+05
  2551    0.54277E+06    0.23072E+05   -0.28705E+05
