#    L    TT             EE             TE          
   915    0.22883E+02    0.36359E+00    0.81944E+00
   916    0.22727E+02    0.36780E+00    0.81926E+00
   917    0.22572E+02    0.37202E+00    0.81863E+00
   918    0.22417E+02    0.37623E+00    0.81755E+00
   919    0.22262E+02    0.38044E+00    0.81603E+00
   920    0.22108E+02    0.38464E+00    0.81407E+00
   921    0.21955E+02    0.38883E+00    0.81168E+00
   922    0.21802E+02    0.39301E+00    0.80886E+00
   923    0.21649E+02    0.39718E+00    0.80562E+00
   924    0.21497E+02    0.40134E+00    0.80196E+00
   925    0.21346E+02    0.40548E+00    0.79788E+00
   926    0.21195E+02    0.40961E+00    0.79339E+00
   927    0.21045E+02    0.41372E+00    0.78850E+00
   928    0.20895E+02    0.41780E+00    0.78320E+00
   929    0.20747E+02    0.42187E+00    0.77751E+00
   930    0.20599E+02    0.42592E+00    0.77142E+00
   931    0.20452E+02    0.42994E+00    0.76495E+00
   932    0.20306E+02    0.43393E+00    0.75809E+00
   933    0.20161E+02    0.43790E+00    0.75085E+00
   934    0.20016E+02    0.44184E+00    0.74324E+00
   935    0.19873E+02    0.44575E+00    0.73525E+00
   936    0.19731E+02    0.44962E+00    0.72690E+00
   937    0.19590E+02    0.45346E+00    0.71819E+00
   938    0.19450E+02    0.45727E+00    0.70911E+00
   939    0.19311E+02    0.46104E+00    0.69969E+00
   940    0.19173E+02    0.46477E+00    0.68992E+00
   941    0.19036E+02    0.46846E+00    0.67980E+00
   942    0.18901E+02    0.47211E+00    0.66934E+00
   943    0.18767E+02    0.47571E+00    0.65855E+00
   944    0.18634E+02    0.47927E+00    0.64742E+00
   945    0.18503E+02    0.48278E+00    0.63597E+00
   946    0.18373E+02    0.48625E+00    0.62420E+00
   947    0.18244E+02    0.48967E+00    0.61211E+00
   948    0.18117E+02    0.49303E+00    0.59971E+00
   949    0.17991E+02    0.49634E+00    0.58699E+00
   950    0.17867E+02    0.49960E+00    0.57398E+00
   951    0.17745E+02    0.50280E+00    0.56066E+00
   952    0.17624E+02    0.50594E+00    0.54704E+00
   953    0.17505E+02    0.50902E+00    0.53314E+00
   954    0.17387E+02    0.51204E+00    0.51895E+00
   955    0.17271E+02    0.51500E+00    0.50448E+00
   956    0.17157E+02    0.51790E+00    0.48972E+00
   957    0.17045E+02    0.52073E+00    0.47470E+00
   958    0.16934E+02    0.52349E+00    0.45941E+00
   959    0.16826E+02    0.52619E+00    0.44386E+00
   960    0.16719E+02    0.52881E+00    0.42807E+00
   961    0.16614E+02    0.53138E+00    0.41203E+00
   962    0.16511E+02    0.53387E+00    0.39576E+00
   963    0.16409E+02    0.53629E+00    0.37926E+00
   964    0.16310E+02    0.53865E+00    0.36255E+00
   965    0.16212E+02    0.54093E+00    0.34562E+00
   966    0.16116E+02    0.54314E+00    0.32850E+00
   967    0.16022E+02    0.54529E+00    0.31118E+00
   968    0.15930E+02    0.54736E+00    0.29368E+00
   969    0.15840E+02    0.54936E+00    0.27600E+00
   970    0.15752E+02    0.55129E+00    0.25815E+00
   971    0.15665E+02    0.55314E+00    0.24015E+00
   972    0.15581E+02    0.55492E+00    0.22198E+00
   973    0.15498E+02    0.55663E+00    0.20368E+00
   974    0.15417E+02    0.55826E+00    0.18524E+00
   975    0.15338E+02    0.55981E+00    0.16667E+00
   976    0.15261E+02    0.56130E+00    0.14798E+00
   977    0.15186E+02    0.56270E+00    0.12917E+00
   978    0.15113E+02    0.56403E+00    0.11026E+00
   979    0.15042E+02    0.56528E+00    0.91259E-01
   980    0.14972E+02    0.56645E+00    0.72167E-01
   981    0.14905E+02    0.56755E+00    0.52994E-01
   982    0.14840E+02    0.56856E+00    0.33749E-01
   983    0.14776E+02    0.56950E+00    0.14440E-01
   984    0.14715E+02    0.57036E+00   -0.49249E-02
   985    0.14655E+02    0.57113E+00   -0.24338E-01
   986    0.14597E+02    0.57183E+00   -0.43791E-01
   987    0.14542E+02    0.57245E+00   -0.63276E-01
   988    0.14488E+02    0.57298E+00   -0.82784E-01
   989    0.14437E+02    0.57343E+00   -0.10231E+00
   990    0.14387E+02    0.57380E+00   -0.12184E+00
   991    0.14339E+02    0.57408E+00   -0.14137E+00
   992    0.14294E+02    0.57428E+00   -0.16090E+00
   993    0.14250E+02    0.57440E+00   -0.18040E+00
   994    0.14208E+02    0.57443E+00   -0.19988E+00
   995    0.14169E+02    0.57437E+00   -0.21933E+00
   996    0.14131E+02    0.57423E+00   -0.23874E+00
   997    0.14096E+02    0.57400E+00   -0.25810E+00
   998    0.14062E+02    0.57369E+00   -0.27741E+00
   999    0.14031E+02    0.57329E+00   -0.29665E+00
  1000    0.14001E+02    0.57280E+00   -0.31582E+00
  1001    0.13974E+02    0.57222E+00   -0.33491E+00
  1002    0.13948E+02    0.57157E+00   -0.35391E+00
  1003    0.13925E+02    0.57082E+00   -0.37283E+00
  1004    0.13903E+02    0.57000E+00   -0.39166E+00
  1005    0.13883E+02    0.56909E+00   -0.41038E+00
  1006    0.13865E+02    0.56810E+00   -0.42899E+00
  1007    0.13849E+02    0.56703E+00   -0.44749E+00
  1008    0.13835E+02    0.56588E+00   -0.46587E+00
  1009    0.13823E+02    0.56465E+00   -0.48412E+00
  1010    0.13812E+02    0.56334E+00   -0.50224E+00
  1011    0.13803E+02    0.56196E+00   -0.52023E+00
  1012    0.13796E+02    0.56050E+00   -0.53806E+00
  1013    0.13791E+02    0.55896E+00   -0.55575E+00
  1014    0.13787E+02    0.55735E+00   -0.57328E+00
  1015    0.13785E+02    0.55567E+00   -0.59065E+00
  1016    0.13785E+02    0.55391E+00   -0.60784E+00
  1017    0.13786E+02    0.55208E+00   -0.62487E+00
  1018    0.13788E+02    0.55018E+00   -0.64171E+00
  1019    0.13793E+02    0.54821E+00   -0.65836E+00
  1020    0.13799E+02    0.54618E+00   -0.67482E+00
  1021    0.13806E+02    0.54407E+00   -0.69108E+00
  1022    0.13815E+02    0.54190E+00   -0.70713E+00
  1023    0.13825E+02    0.53966E+00   -0.72297E+00
  1024    0.13837E+02    0.53735E+00   -0.73859E+00
  1025    0.13850E+02    0.53498E+00   -0.75399E+00
  1026    0.13864E+02    0.53254E+00   -0.76915E+00
  1027    0.13880E+02    0.53005E+00   -0.78408E+00
  1028    0.13898E+02    0.52749E+00   -0.79877E+00
  1029    0.13916E+02    0.52487E+00   -0.81321E+00
  1030    0.13936E+02    0.52218E+00   -0.82739E+00
  1031    0.13957E+02    0.51944E+00   -0.84131E+00
  1032    0.13980E+02    0.51664E+00   -0.85496E+00
  1033    0.14003E+02    0.51379E+00   -0.86834E+00
  1034    0.14028E+02    0.51087E+00   -0.88144E+00
  1035    0.14054E+02    0.50790E+00   -0.89425E+00
  1036    0.14081E+02    0.50488E+00   -0.90678E+00
  1037    0.14109E+02    0.50180E+00   -0.91900E+00
  1038    0.14139E+02    0.49867E+00   -0.93092E+00
  1039    0.14169E+02    0.49548E+00   -0.94252E+00
  1040    0.14200E+02    0.49224E+00   -0.95381E+00
  1041    0.14233E+02    0.48896E+00   -0.96478E+00
  1042    0.14266E+02    0.48562E+00   -0.97543E+00
  1043    0.14301E+02    0.48224E+00   -0.98575E+00
  1044    0.14336E+02    0.47881E+00   -0.99575E+00
  1045    0.14372E+02    0.47533E+00   -0.10054E+01
  1046    0.14409E+02    0.47182E+00   -0.10148E+01
  1047    0.14447E+02    0.46826E+00   -0.10238E+01
  1048    0.14486E+02    0.46466E+00   -0.10325E+01
  1049    0.14526E+02    0.46103E+00   -0.10409E+01
  1050    0.14566E+02    0.45736E+00   -0.10489E+01
  1051    0.14607E+02    0.45365E+00   -0.10566E+01
  1052    0.14648E+02    0.44991E+00   -0.10640E+01
  1053    0.14690E+02    0.44614E+00   -0.10711E+01
  1054    0.14733E+02    0.44234E+00   -0.10778E+01
  1055    0.14776E+02    0.43852E+00   -0.10842E+01
  1056    0.14820E+02    0.43466E+00   -0.10903E+01
  1057    0.14865E+02    0.43078E+00   -0.10961E+01
  1058    0.14909E+02    0.42688E+00   -0.11015E+01
  1059    0.14954E+02    0.42296E+00   -0.11066E+01
  1060    0.15000E+02    0.41902E+00   -0.11114E+01
  1061    0.15046E+02    0.41506E+00   -0.11158E+01
  1062    0.15092E+02    0.41108E+00   -0.11199E+01
  1063    0.15139E+02    0.40708E+00   -0.11237E+01
  1064    0.15185E+02    0.40308E+00   -0.11272E+01
  1065    0.15232E+02    0.39906E+00   -0.11303E+01
  1066    0.15279E+02    0.39503E+00   -0.11331E+01
  1067    0.15327E+02    0.39099E+00   -0.11355E+01
  1068    0.15374E+02    0.38695E+00   -0.11376E+01
  1069    0.15422E+02    0.38290E+00   -0.11394E+01
  1070    0.15469E+02    0.37885E+00   -0.11409E+01
  1071    0.15517E+02    0.37479E+00   -0.11420E+01
  1072    0.15564E+02    0.37074E+00   -0.11428E+01
  1073    0.15612E+02    0.36668E+00   -0.11432E+01
  1074    0.15659E+02    0.36263E+00   -0.11434E+01
  1075    0.15706E+02    0.35858E+00   -0.11432E+01
  1076    0.15753E+02    0.35454E+00   -0.11426E+01
  1077    0.15800E+02    0.35051E+00   -0.11417E+01
  1078    0.15847E+02    0.34648E+00   -0.11405E+01
  1079    0.15893E+02    0.34247E+00   -0.11390E+01
  1080    0.15939E+02    0.33847E+00   -0.11371E+01
  1081    0.15985E+02    0.33448E+00   -0.11348E+01
  1082    0.16030E+02    0.33051E+00   -0.11323E+01
  1083    0.16075E+02    0.32655E+00   -0.11294E+01
  1084    0.16120E+02    0.32262E+00   -0.11261E+01
  1085    0.16164E+02    0.31870E+00   -0.11226E+01
  1086    0.16208E+02    0.31481E+00   -0.11187E+01
  1087    0.16251E+02    0.31094E+00   -0.11145E+01
  1088    0.16294E+02    0.30709E+00   -0.11100E+01
  1089    0.16336E+02    0.30326E+00   -0.11052E+01
  1090    0.16378E+02    0.29947E+00   -0.11000E+01
  1091    0.16419E+02    0.29569E+00   -0.10946E+01
  1092    0.16459E+02    0.29195E+00   -0.10889E+01
  1093    0.16499E+02    0.28824E+00   -0.10829E+01
  1094    0.16538E+02    0.28456E+00   -0.10766E+01
  1095    0.16577E+02    0.28091E+00   -0.10701E+01
  1096    0.16615E+02    0.27729E+00   -0.10632E+01
  1097    0.16652E+02    0.27371E+00   -0.10561E+01
  1098    0.16689E+02    0.27016E+00   -0.10488E+01
  1099    0.16725E+02    0.26665E+00   -0.10412E+01
  1100    0.16760E+02    0.26318E+00   -0.10333E+01
  1101    0.16794E+02    0.25975E+00   -0.10252E+01
  1102    0.16828E+02    0.25636E+00   -0.10168E+01
  1103    0.16861E+02    0.25301E+00   -0.10082E+01
  1104    0.16893E+02    0.24970E+00   -0.99935E+00
  1105    0.16924E+02    0.24644E+00   -0.99028E+00
  1106    0.16954E+02    0.24323E+00   -0.98099E+00
  1107    0.16983E+02    0.24006E+00   -0.97149E+00
  1108    0.17012E+02    0.23694E+00   -0.96177E+00
  1109    0.17039E+02    0.23386E+00   -0.95184E+00
  1110    0.17066E+02    0.23084E+00   -0.94170E+00
  1111    0.17092E+02    0.22787E+00   -0.93137E+00
  1112    0.17116E+02    0.22496E+00   -0.92085E+00
  1113    0.17140E+02    0.22210E+00   -0.91013E+00
  1114    0.17162E+02    0.21929E+00   -0.89924E+00
  1115    0.17184E+02    0.21654E+00   -0.88816E+00
  1116    0.17204E+02    0.21385E+00   -0.87691E+00
  1117    0.17224E+02    0.21121E+00   -0.86549E+00
  1118    0.17242E+02    0.20864E+00   -0.85391E+00
  1119    0.17259E+02    0.20613E+00   -0.84216E+00
  1120    0.17275E+02    0.20368E+00   -0.83027E+00
  1121    0.17290E+02    0.20130E+00   -0.81822E+00
  1122    0.17304E+02    0.19898E+00   -0.80603E+00
  1123    0.17316E+02    0.19673E+00   -0.79371E+00
  1124    0.17327E+02    0.19454E+00   -0.78124E+00
  1125    0.17337E+02    0.19243E+00   -0.76865E+00
  1126    0.17346E+02    0.19038E+00   -0.75594E+00
  1127    0.17353E+02    0.18840E+00   -0.74311E+00
  1128    0.17359E+02    0.18649E+00   -0.73016E+00
  1129    0.17364E+02    0.18466E+00   -0.71712E+00
  1130    0.17368E+02    0.18289E+00   -0.70398E+00
  1131    0.17370E+02    0.18118E+00   -0.69074E+00
  1132    0.17372E+02    0.17955E+00   -0.67742E+00
  1133    0.17372E+02    0.17799E+00   -0.66403E+00
  1134    0.17370E+02    0.17650E+00   -0.65056E+00
  1135    0.17368E+02    0.17507E+00   -0.63702E+00
  1136    0.17364E+02    0.17372E+00   -0.62343E+00
  1137    0.17359E+02    0.17244E+00   -0.60978E+00
  1138    0.17353E+02    0.17122E+00   -0.59609E+00
  1139    0.17346E+02    0.17008E+00   -0.58235E+00
  1140    0.17338E+02    0.16900E+00   -0.56858E+00
  1141    0.17328E+02    0.16800E+00   -0.55479E+00
  1142    0.17317E+02    0.16706E+00   -0.54097E+00
  1143    0.17305E+02    0.16619E+00   -0.52714E+00
  1144    0.17292E+02    0.16540E+00   -0.51330E+00
  1145    0.17278E+02    0.16467E+00   -0.49946E+00
  1146    0.17262E+02    0.16402E+00   -0.48562E+00
  1147    0.17245E+02    0.16343E+00   -0.47179E+00
  1148    0.17227E+02    0.16291E+00   -0.45798E+00
  1149    0.17208E+02    0.16247E+00   -0.44420E+00
  1150    0.17188E+02    0.16209E+00   -0.43044E+00
  1151    0.17167E+02    0.16179E+00   -0.41672E+00
  1152    0.17144E+02    0.16155E+00   -0.40304E+00
  1153    0.17121E+02    0.16139E+00   -0.38941E+00
  1154    0.17096E+02    0.16129E+00   -0.37583E+00
  1155    0.17070E+02    0.16127E+00   -0.36232E+00
  1156    0.17043E+02    0.16131E+00   -0.34887E+00
  1157    0.17014E+02    0.16143E+00   -0.33550E+00
  1158    0.16985E+02    0.16162E+00   -0.32221E+00
  1159    0.16955E+02    0.16188E+00   -0.30900E+00
  1160    0.16923E+02    0.16221E+00   -0.29589E+00
  1161    0.16890E+02    0.16261E+00   -0.28288E+00
  1162    0.16856E+02    0.16308E+00   -0.26998E+00
  1163    0.16821E+02    0.16362E+00   -0.25718E+00
  1164    0.16785E+02    0.16423E+00   -0.24451E+00
  1165    0.16748E+02    0.16491E+00   -0.23196E+00
  1166    0.16710E+02    0.16567E+00   -0.21954E+00
  1167    0.16671E+02    0.16649E+00   -0.20726E+00
  1168    0.16630E+02    0.16738E+00   -0.19512E+00
  1169    0.16589E+02    0.16835E+00   -0.18312E+00
  1170    0.16546E+02    0.16938E+00   -0.17128E+00
  1171    0.16503E+02    0.17048E+00   -0.15958E+00
  1172    0.16458E+02    0.17164E+00   -0.14804E+00
  1173    0.16413E+02    0.17287E+00   -0.13666E+00
  1174    0.16366E+02    0.17416E+00   -0.12543E+00
  1175    0.16319E+02    0.17551E+00   -0.11438E+00
  1176    0.16271E+02    0.17693E+00   -0.10349E+00
  1177    0.16222E+02    0.17840E+00   -0.92768E-01
  1178    0.16172E+02    0.17994E+00   -0.82225E-01
  1179    0.16121E+02    0.18153E+00   -0.71860E-01
  1180    0.16069E+02    0.18318E+00   -0.61677E-01
  1181    0.16017E+02    0.18489E+00   -0.51678E-01
  1182    0.15964E+02    0.18665E+00   -0.41868E-01
  1183    0.15910E+02    0.18846E+00   -0.32250E-01
  1184    0.15855E+02    0.19033E+00   -0.22826E-01
  1185    0.15800E+02    0.19225E+00   -0.13601E-01
  1186    0.15744E+02    0.19422E+00   -0.45777E-02
  1187    0.15687E+02    0.19624E+00    0.42405E-02
  1188    0.15630E+02    0.19831E+00    0.12850E-01
  1189    0.15572E+02    0.20042E+00    0.21248E-01
  1190    0.15513E+02    0.20258E+00    0.29430E-01
  1191    0.15454E+02    0.20479E+00    0.37394E-01
  1192    0.15394E+02    0.20704E+00    0.45136E-01
  1193    0.15334E+02    0.20933E+00    0.52652E-01
  1194    0.15273E+02    0.21167E+00    0.59940E-01
  1195    0.15212E+02    0.21405E+00    0.66995E-01
  1196    0.15150E+02    0.21646E+00    0.73816E-01
  1197    0.15088E+02    0.21892E+00    0.80397E-01
  1198    0.15025E+02    0.22141E+00    0.86736E-01
  1199    0.14962E+02    0.22394E+00    0.92829E-01
  1200    0.14898E+02    0.22650E+00    0.98673E-01
  1201    0.14835E+02    0.22910E+00    0.10427E+00
  1202    0.14770E+02    0.23174E+00    0.10960E+00
  1203    0.14706E+02    0.23440E+00    0.11468E+00
  1204    0.14641E+02    0.23710E+00    0.11949E+00
  1205    0.14576E+02    0.23983E+00    0.12404E+00
  1206    0.14511E+02    0.24258E+00    0.12832E+00
  1207    0.14445E+02    0.24537E+00    0.13233E+00
  1208    0.14379E+02    0.24818E+00    0.13606E+00
  1209    0.14313E+02    0.25101E+00    0.13951E+00
  1210    0.14247E+02    0.25388E+00    0.14269E+00
  1211    0.14181E+02    0.25676E+00    0.14559E+00
  1212    0.14114E+02    0.25967E+00    0.14821E+00
  1213    0.14048E+02    0.26259E+00    0.15056E+00
  1214    0.13981E+02    0.26554E+00    0.15264E+00
  1215    0.13915E+02    0.26850E+00    0.15445E+00
  1216    0.13848E+02    0.27148E+00    0.15599E+00
  1217    0.13781E+02    0.27447E+00    0.15726E+00
  1218    0.13714E+02    0.27748E+00    0.15827E+00
  1219    0.13648E+02    0.28050E+00    0.15901E+00
  1220    0.13581E+02    0.28353E+00    0.15949E+00
  1221    0.13514E+02    0.28657E+00    0.15971E+00
  1222    0.13448E+02    0.28962E+00    0.15967E+00
  1223    0.13381E+02    0.29267E+00    0.15937E+00
  1224    0.13315E+02    0.29573E+00    0.15882E+00
  1225    0.13249E+02    0.29879E+00    0.15801E+00
  1226    0.13183E+02    0.30186E+00    0.15694E+00
  1227    0.13117E+02    0.30492E+00    0.15563E+00
  1228    0.13052E+02    0.30799E+00    0.15406E+00
  1229    0.12986E+02    0.31105E+00    0.15224E+00
  1230    0.12921E+02    0.31411E+00    0.15018E+00
  1231    0.12856E+02    0.31716E+00    0.14787E+00
  1232    0.12792E+02    0.32021E+00    0.14531E+00
  1233    0.12728E+02    0.32325E+00    0.14252E+00
  1234    0.12664E+02    0.32629E+00    0.13948E+00
  1235    0.12601E+02    0.32931E+00    0.13620E+00
  1236    0.12538E+02    0.33232E+00    0.13268E+00
  1237    0.12475E+02    0.33532E+00    0.12893E+00
  1238    0.12413E+02    0.33830E+00    0.12494E+00
  1239    0.12351E+02    0.34127E+00    0.12071E+00
  1240    0.12290E+02    0.34422E+00    0.11625E+00
  1241    0.12229E+02    0.34715E+00    0.11157E+00
  1242    0.12169E+02    0.35006E+00    0.10665E+00
  1243    0.12110E+02    0.35295E+00    0.10150E+00
  1244    0.12050E+02    0.35582E+00    0.96132E-01
  1245    0.11992E+02    0.35866E+00    0.90536E-01
  1246    0.11934E+02    0.36148E+00    0.84716E-01
  1247    0.11877E+02    0.36427E+00    0.78674E-01
  1248    0.11820E+02    0.36704E+00    0.72411E-01
  1249    0.11765E+02    0.36977E+00    0.65930E-01
  1250    0.11709E+02    0.37247E+00    0.59231E-01
  1251    0.11655E+02    0.37514E+00    0.52317E-01
  1252    0.11601E+02    0.37778E+00    0.45192E-01
  1253    0.11548E+02    0.38038E+00    0.37860E-01
  1254    0.11496E+02    0.38295E+00    0.30328E-01
  1255    0.11444E+02    0.38548E+00    0.22598E-01
  1256    0.11394E+02    0.38798E+00    0.14678E-01
  1257    0.11344E+02    0.39043E+00    0.65698E-02
  1258    0.11295E+02    0.39286E+00   -0.17200E-02
  1259    0.11246E+02    0.39524E+00   -0.10187E-01
  1260    0.11199E+02    0.39758E+00   -0.18826E-01
  1261    0.11152E+02    0.39988E+00   -0.27633E-01
  1262    0.11106E+02    0.40215E+00   -0.36602E-01
  1263    0.11061E+02    0.40437E+00   -0.45729E-01
  1264    0.11016E+02    0.40655E+00   -0.55010E-01
  1265    0.10973E+02    0.40868E+00   -0.64438E-01
  1266    0.10930E+02    0.41077E+00   -0.74009E-01
  1267    0.10888E+02    0.41282E+00   -0.83719E-01
  1268    0.10847E+02    0.41482E+00   -0.93563E-01
  1269    0.10807E+02    0.41678E+00   -0.10353E+00
  1270    0.10768E+02    0.41869E+00   -0.11363E+00
  1271    0.10729E+02    0.42055E+00   -0.12385E+00
  1272    0.10692E+02    0.42236E+00   -0.13418E+00
  1273    0.10655E+02    0.42412E+00   -0.14461E+00
  1274    0.10620E+02    0.42584E+00   -0.15516E+00
  1275    0.10585E+02    0.42750E+00   -0.16580E+00
  1276    0.10551E+02    0.42911E+00   -0.17654E+00
  1277    0.10518E+02    0.43067E+00   -0.18737E+00
  1278    0.10486E+02    0.43218E+00   -0.19828E+00
  1279    0.10455E+02    0.43363E+00   -0.20927E+00
  1280    0.10425E+02    0.43503E+00   -0.22034E+00
  1281    0.10395E+02    0.43637E+00   -0.23148E+00
  1282    0.10367E+02    0.43766E+00   -0.24269E+00
  1283    0.10340E+02    0.43889E+00   -0.25395E+00
  1284    0.10313E+02    0.44006E+00   -0.26527E+00
  1285    0.10288E+02    0.44118E+00   -0.27665E+00
  1286    0.10264E+02    0.44223E+00   -0.28807E+00
  1287    0.10240E+02    0.44323E+00   -0.29953E+00
  1288    0.10218E+02    0.44417E+00   -0.31103E+00
  1289    0.10197E+02    0.44504E+00   -0.32256E+00
  1290    0.10177E+02    0.44585E+00   -0.33412E+00
  1291    0.10157E+02    0.44660E+00   -0.34569E+00
  1292    0.10139E+02    0.44729E+00   -0.35729E+00
  1293    0.10122E+02    0.44791E+00   -0.36890E+00
  1294    0.10106E+02    0.44847E+00   -0.38052E+00
  1295    0.10091E+02    0.44896E+00   -0.39214E+00
  1296    0.10076E+02    0.44939E+00   -0.40376E+00
  1297    0.10063E+02    0.44976E+00   -0.41537E+00
  1298    0.10051E+02    0.45007E+00   -0.42698E+00
  1299    0.10040E+02    0.45031E+00   -0.43856E+00
  1300    0.10030E+02    0.45049E+00   -0.45013E+00
  1301    0.10021E+02    0.45061E+00   -0.46168E+00
  1302    0.10013E+02    0.45067E+00   -0.47319E+00
  1303    0.10005E+02    0.45066E+00   -0.48467E+00
  1304    0.99990E+01    0.45060E+00   -0.49612E+00
  1305    0.99935E+01    0.45047E+00   -0.50752E+00
  1306    0.99890E+01    0.45029E+00   -0.51887E+00
  1307    0.99854E+01    0.45004E+00   -0.53018E+00
  1308    0.99827E+01    0.44974E+00   -0.54142E+00
  1309    0.99809E+01    0.44937E+00   -0.55261E+00
  1310    0.99800E+01    0.44895E+00   -0.56373E+00
  1311    0.99799E+01    0.44847E+00   -0.57478E+00
  1312    0.99807E+01    0.44793E+00   -0.58575E+00
  1313    0.99824E+01    0.44733E+00   -0.59665E+00
  1314    0.99849E+01    0.44668E+00   -0.60746E+00
  1315    0.99882E+01    0.44597E+00   -0.61818E+00
  1316    0.99923E+01    0.44520E+00   -0.62881E+00
  1317    0.99972E+01    0.44437E+00   -0.63934E+00
  1318    0.10003E+02    0.44349E+00   -0.64977E+00
  1319    0.10009E+02    0.44255E+00   -0.66009E+00
  1320    0.10017E+02    0.44156E+00   -0.67030E+00
  1321    0.10025E+02    0.44051E+00   -0.68040E+00
  1322    0.10034E+02    0.43940E+00   -0.69037E+00
  1323    0.10043E+02    0.43825E+00   -0.70022E+00
  1324    0.10054E+02    0.43703E+00   -0.70994E+00
  1325    0.10065E+02    0.43576E+00   -0.71953E+00
  1326    0.10076E+02    0.43444E+00   -0.72897E+00
  1327    0.10089E+02    0.43307E+00   -0.73827E+00
  1328    0.10102E+02    0.43164E+00   -0.74743E+00
  1329    0.10116E+02    0.43016E+00   -0.75643E+00
  1330    0.10131E+02    0.42862E+00   -0.76527E+00
  1331    0.10146E+02    0.42704E+00   -0.77395E+00
  1332    0.10162E+02    0.42540E+00   -0.78247E+00
  1333    0.10178E+02    0.42371E+00   -0.79081E+00
  1334    0.10195E+02    0.42197E+00   -0.79898E+00
  1335    0.10213E+02    0.42018E+00   -0.80697E+00
  1336    0.10232E+02    0.41834E+00   -0.81477E+00
  1337    0.10251E+02    0.41645E+00   -0.82240E+00
  1338    0.10270E+02    0.41451E+00   -0.82983E+00
  1339    0.10290E+02    0.41253E+00   -0.83709E+00
  1340    0.10311E+02    0.41050E+00   -0.84415E+00
  1341    0.10332E+02    0.40842E+00   -0.85103E+00
  1342    0.10354E+02    0.40630E+00   -0.85771E+00
  1343    0.10376E+02    0.40414E+00   -0.86421E+00
  1344    0.10399E+02    0.40194E+00   -0.87051E+00
  1345    0.10422E+02    0.39970E+00   -0.87662E+00
  1346    0.10446E+02    0.39742E+00   -0.88253E+00
  1347    0.10470E+02    0.39510E+00   -0.88825E+00
  1348    0.10494E+02    0.39274E+00   -0.89377E+00
  1349    0.10519E+02    0.39035E+00   -0.89908E+00
  1350    0.10544E+02    0.38792E+00   -0.90420E+00
  1351    0.10569E+02    0.38546E+00   -0.90912E+00
  1352    0.10595E+02    0.38297E+00   -0.91383E+00
  1353    0.10621E+02    0.38045E+00   -0.91833E+00
  1354    0.10647E+02    0.37789E+00   -0.92263E+00
  1355    0.10674E+02    0.37531E+00   -0.92673E+00
  1356    0.10701E+02    0.37269E+00   -0.93061E+00
  1357    0.10728E+02    0.37005E+00   -0.93428E+00
  1358    0.10755E+02    0.36738E+00   -0.93774E+00
  1359    0.10783E+02    0.36469E+00   -0.94099E+00
  1360    0.10810E+02    0.36198E+00   -0.94402E+00
  1361    0.10838E+02    0.35924E+00   -0.94684E+00
  1362    0.10866E+02    0.35648E+00   -0.94944E+00
  1363    0.10894E+02    0.35369E+00   -0.95182E+00
  1364    0.10922E+02    0.35089E+00   -0.95398E+00
  1365    0.10950E+02    0.34807E+00   -0.95592E+00
  1366    0.10978E+02    0.34523E+00   -0.95764E+00
  1367    0.11007E+02    0.34238E+00   -0.95913E+00
  1368    0.11035E+02    0.33951E+00   -0.96040E+00
  1369    0.11063E+02    0.33663E+00   -0.96144E+00
  1370    0.11092E+02    0.33373E+00   -0.96225E+00
  1371    0.11120E+02    0.33082E+00   -0.96284E+00
  1372    0.11148E+02    0.32790E+00   -0.96319E+00
  1373    0.11176E+02    0.32496E+00   -0.96331E+00
  1374    0.11204E+02    0.32202E+00   -0.96319E+00
  1375    0.11232E+02    0.31908E+00   -0.96284E+00
  1376    0.11260E+02    0.31612E+00   -0.96226E+00
  1377    0.11288E+02    0.31316E+00   -0.96144E+00
  1378    0.11315E+02    0.31019E+00   -0.96038E+00
  1379    0.11343E+02    0.30722E+00   -0.95909E+00
  1380    0.11370E+02    0.30425E+00   -0.95756E+00
  1381    0.11397E+02    0.30128E+00   -0.95581E+00
  1382    0.11424E+02    0.29830E+00   -0.95384E+00
  1383    0.11450E+02    0.29533E+00   -0.95164E+00
  1384    0.11476E+02    0.29236E+00   -0.94922E+00
  1385    0.11502E+02    0.28939E+00   -0.94658E+00
  1386    0.11528E+02    0.28642E+00   -0.94372E+00
  1387    0.11553E+02    0.28346E+00   -0.94065E+00
  1388    0.11579E+02    0.28050E+00   -0.93737E+00
  1389    0.11603E+02    0.27755E+00   -0.93388E+00
  1390    0.11628E+02    0.27461E+00   -0.93018E+00
  1391    0.11652E+02    0.27168E+00   -0.92628E+00
  1392    0.11676E+02    0.26876E+00   -0.92217E+00
  1393    0.11699E+02    0.26585E+00   -0.91787E+00
  1394    0.11722E+02    0.26295E+00   -0.91337E+00
  1395    0.11745E+02    0.26006E+00   -0.90867E+00
  1396    0.11767E+02    0.25719E+00   -0.90378E+00
  1397    0.11789E+02    0.25434E+00   -0.89870E+00
  1398    0.11810E+02    0.25150E+00   -0.89343E+00
  1399    0.11831E+02    0.24867E+00   -0.88798E+00
  1400    0.11852E+02    0.24587E+00   -0.88234E+00
  1401    0.11872E+02    0.24309E+00   -0.87652E+00
  1402    0.11891E+02    0.24032E+00   -0.87053E+00
  1403    0.11910E+02    0.23758E+00   -0.86435E+00
  1404    0.11929E+02    0.23486E+00   -0.85801E+00
