#    L    TT             EE             BB             TE          
   243    0.29861E-04    0.93583E-07    0.50362E-07   -0.11690E-05
   244    0.29195E-04    0.93690E-07    0.50019E-07   -0.11588E-05
   245    0.28535E-04    0.93772E-07    0.49666E-07   -0.11482E-05
   246    0.27882E-04    0.93831E-07    0.49304E-07   -0.11373E-05
   247    0.27237E-04    0.93864E-07    0.48933E-07   -0.11261E-05
   248    0.26598E-04    0.93873E-07    0.48553E-07   -0.11145E-05
   249    0.25968E-04    0.93855E-07    0.48165E-07   -0.11026E-05
   250    0.25347E-04    0.93811E-07    0.47767E-07   -0.10903E-05
   251    0.24734E-04    0.93741E-07    0.47361E-07   -0.10778E-05
   252    0.24130E-04    0.93644E-07    0.46947E-07   -0.10649E-05
   253    0.23534E-04    0.93521E-07    0.46525E-07   -0.10517E-05
   254    0.22948E-04    0.93373E-07    0.46095E-07   -0.10382E-05
   255    0.22371E-04    0.93200E-07    0.45658E-07   -0.10245E-05
   256    0.21802E-04    0.93002E-07    0.45213E-07   -0.10105E-05
   257    0.21242E-04    0.92779E-07    0.44762E-07   -0.99621E-06
   258    0.20690E-04    0.92533E-07    0.44305E-07   -0.98171E-06
   259    0.20148E-04    0.92263E-07    0.43841E-07   -0.96698E-06
   260    0.19614E-04    0.91970E-07    0.43372E-07   -0.95205E-06
   261    0.19089E-04    0.91654E-07    0.42897E-07   -0.93691E-06
   262    0.18572E-04    0.91316E-07    0.42416E-07   -0.92159E-06
   263    0.18064E-04    0.90956E-07    0.41931E-07   -0.90609E-06
   264    0.17565E-04    0.90574E-07    0.41442E-07   -0.89043E-06
   265    0.17074E-04    0.90170E-07    0.40948E-07   -0.87461E-06
   266    0.16592E-04    0.89746E-07    0.40451E-07   -0.85866E-06
   267    0.16119E-04    0.89302E-07    0.39949E-07   -0.84259E-06
   268    0.15654E-04    0.88837E-07    0.39445E-07   -0.82640E-06
   269    0.15197E-04    0.88353E-07    0.38937E-07   -0.81011E-06
   270    0.14749E-04    0.87850E-07    0.38427E-07   -0.79373E-06
   271    0.14310E-04    0.87328E-07    0.37915E-07   -0.77728E-06
   272    0.13879E-04    0.86787E-07    0.37400E-07   -0.76077E-06
   273    0.13456E-04    0.86228E-07    0.36884E-07   -0.74420E-06
   274    0.13042E-04    0.85651E-07    0.36366E-07   -0.72760E-06
   275    0.12637E-04    0.85057E-07    0.35847E-07   -0.71097E-06
   276    0.12240E-04    0.84447E-07    0.35328E-07   -0.69433E-06
   277    0.11851E-04    0.83819E-07    0.34808E-07   -0.67769E-06
   278    0.11470E-04    0.83176E-07    0.34288E-07   -0.66106E-06
   279    0.11098E-04    0.82516E-07    0.33768E-07   -0.64445E-06
   280    0.10734E-04    0.81842E-07    0.33248E-07   -0.62788E-06
   281    0.10379E-04    0.81152E-07    0.32730E-07   -0.61136E-06
   282    0.10032E-04    0.80448E-07    0.32212E-07   -0.59490E-06
   283    0.96925E-05    0.79730E-07    0.31696E-07   -0.57852E-06
   284    0.93618E-05    0.78998E-07    0.31181E-07   -0.56222E-06
   285    0.90394E-05    0.78252E-07    0.30669E-07   -0.54602E-06
   286    0.87251E-05    0.77493E-07    0.30159E-07   -0.52994E-06
   287    0.84190E-05    0.76722E-07    0.29652E-07   -0.51397E-06
   288    0.81212E-05    0.75939E-07    0.29148E-07   -0.49815E-06
   289    0.78314E-05    0.75144E-07    0.28647E-07   -0.48247E-06
   290    0.75498E-05    0.74337E-07    0.28149E-07   -0.46696E-06
   291    0.72763E-05    0.73519E-07    0.27656E-07   -0.45162E-06
   292    0.70109E-05    0.72691E-07    0.27167E-07   -0.43646E-06
   293    0.67536E-05    0.71852E-07    0.26682E-07   -0.42151E-06
   294    0.65044E-05    0.71003E-07    0.26203E-07   -0.40676E-06
   295    0.62632E-05    0.70145E-07    0.25728E-07   -0.39224E-06
   296    0.60300E-05    0.69278E-07    0.25259E-07   -0.37796E-06
   297    0.58049E-05    0.68402E-07    0.24796E-07   -0.36393E-06
   298    0.55877E-05    0.67518E-07    0.24339E-07   -0.35015E-06
   299    0.53785E-05    0.66626E-07    0.23888E-07   -0.33665E-06
   300    0.51772E-05    0.65726E-07    0.23445E-07   -0.32344E-06
   301    0.49838E-05    0.64819E-07    0.23008E-07   -0.31052E-06
   302    0.47983E-05    0.63906E-07    0.22578E-07   -0.29790E-06
   303    0.46203E-05    0.62986E-07    0.22156E-07   -0.28557E-06
   304    0.44497E-05    0.62061E-07    0.21740E-07   -0.27354E-06
   305    0.42865E-05    0.61131E-07    0.21331E-07   -0.26178E-06
   306    0.41304E-05    0.60196E-07    0.20930E-07   -0.25032E-06
   307    0.39812E-05    0.59258E-07    0.20535E-07   -0.23913E-06
   308    0.38388E-05    0.58316E-07    0.20147E-07   -0.22822E-06
   309    0.37031E-05    0.57371E-07    0.19767E-07   -0.21758E-06
   310    0.35739E-05    0.56423E-07    0.19393E-07   -0.20721E-06
   311    0.34510E-05    0.55474E-07    0.19026E-07   -0.19712E-06
   312    0.33342E-05    0.54524E-07    0.18666E-07   -0.18728E-06
   313    0.32234E-05    0.53572E-07    0.18312E-07   -0.17771E-06
   314    0.31185E-05    0.52621E-07    0.17966E-07   -0.16840E-06
   315    0.30193E-05    0.51669E-07    0.17626E-07   -0.15935E-06
   316    0.29255E-05    0.50719E-07    0.17293E-07   -0.15054E-06
   317    0.28371E-05    0.49769E-07    0.16967E-07   -0.14199E-06
   318    0.27539E-05    0.48822E-07    0.16648E-07   -0.13368E-06
   319    0.26758E-05    0.47877E-07    0.16335E-07   -0.12562E-06
   320    0.26025E-05    0.46935E-07    0.16029E-07   -0.11780E-06
   321    0.25339E-05    0.45996E-07    0.15730E-07   -0.11021E-06
