#    L    TT             EE             BB             TE          
   132    0.83479E-02    0.40050E-04    0.39226E-04   -0.96748E-04
   133    0.85738E-02    0.40633E-04    0.39784E-04   -0.99255E-04
   134    0.88027E-02    0.41220E-04    0.40345E-04   -0.10184E-03
   135    0.90342E-02    0.41811E-04    0.40909E-04   -0.10452E-03
   136    0.92683E-02    0.42405E-04    0.41476E-04   -0.10728E-03
   137    0.95049E-02    0.43003E-04    0.42046E-04   -0.11014E-03
   138    0.97438E-02    0.43604E-04    0.42620E-04   -0.11309E-03
   139    0.99850E-02    0.44210E-04    0.43197E-04   -0.11615E-03
   140    0.10228E-01    0.44819E-04    0.43777E-04   -0.11931E-03
   141    0.10473E-01    0.45432E-04    0.44360E-04   -0.12258E-03
   142    0.10720E-01    0.46050E-04    0.44947E-04   -0.12596E-03
   143    0.10969E-01    0.46671E-04    0.45536E-04   -0.12947E-03
   144    0.11220E-01    0.47296E-04    0.46129E-04   -0.13309E-03
   145    0.11471E-01    0.47925E-04    0.46726E-04   -0.13685E-03
   146    0.11725E-01    0.48558E-04    0.47325E-04   -0.14073E-03
   147    0.11979E-01    0.49195E-04    0.47928E-04   -0.14475E-03
   148    0.12234E-01    0.49836E-04    0.48534E-04   -0.14891E-03
   149    0.12491E-01    0.50482E-04    0.49143E-04   -0.15321E-03
   150    0.12748E-01    0.51131E-04    0.49755E-04   -0.15766E-03
   151    0.13006E-01    0.51785E-04    0.50371E-04   -0.16225E-03
   152    0.13265E-01    0.52443E-04    0.50989E-04   -0.16700E-03
   153    0.13524E-01    0.53105E-04    0.51611E-04   -0.17190E-03
   154    0.13783E-01    0.53772E-04    0.52236E-04   -0.17694E-03
   155    0.14042E-01    0.54442E-04    0.52863E-04   -0.18214E-03
   156    0.14301E-01    0.55118E-04    0.53493E-04   -0.18747E-03
   157    0.14559E-01    0.55798E-04    0.54125E-04   -0.19295E-03
   158    0.14817E-01    0.56482E-04    0.54759E-04   -0.19857E-03
   159    0.15074E-01    0.57171E-04    0.55396E-04   -0.20433E-03
   160    0.15331E-01    0.57865E-04    0.56035E-04   -0.21023E-03
   161    0.15586E-01    0.58563E-04    0.56675E-04   -0.21627E-03
